Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0004_1,0004_2,0004_3,0005_1,0005_2,0005_3,0005_4,0006_1,0006_2,0006_3
4176,298.2142857142857,2168800.797558693,2040893.4233273997,2332537.9283606294,2189443.756596238,2785185.3886125744,2214811.4879348287,2269409.0925940885,2011185.0631406263,2208503.165322012,2545098.461459838,3169815.96166655,2138437.713142481,2166700.1465017963,,,2952662.8015502864,2591910.00317227
4177,298.2857142857143,2241951.303958721,1956638.4875472395,2434828.127915345,2362182.4451491567,2577496.745006464,2028758.6706305419,2197978.2423974723,2337849.7602760494,2128398.6451645424,2558416.1676820577,3213172.1920134285,2067782.4217517532,2220609.238482028,2607185.329689181,2382905.2663686336,2773021.6403180137,2801889.217566978
4178,298.35714285714283,2417513.5812903326,2142405.7702202294,2524273.006790295,2136489.9995112154,2661016.032949261,2196356.764042501,2136354.432232405,2185765.2425639248,2095025.1741086678,2412904.2427319475,2735859.5229910472,2045161.5790728256,2187559.4328080085,2815928.5839798893,2179464.9256387474,2697917.4116002633,2824932.52749522
4179,298.4285714285714,2294354.2470172797,2153426.860148994,2414207.780542288,2153211.302446281,2786012.528509474,2227188.008980472,2389841.572332634,2304545.1590044433,2021595.6286780387,2371704.436757232,2918479.0682843565,2098121.231979752,2177007.418563286,2534774.067236678,2460317.054494666,2795182.141263124,2721916.889388324
4180,298.5,2428784.5597196426,2139645.597481902,2300868.666566172,2344586.0993600483,2575074.4983048616,2014418.7906740254,2136091.0830890606,2353048.3178450502,2092722.5637975305,2486489.0364153306,2954788.050143052,2025983.0747565427,2034168.2735239528,2569138.1456902977,,,2780166.575684914
4181,298.57142857142856,2207225.2846274213,2030287.5253449937,2396880.5732114394,2131323.237226337,2666413.1523605897,2284939.761363597,2209201.6556739733,2535232.4938622736,2126817.0925054415,2302214.835356083,3047770.9671673714,2103153.7403991437,2329332.934637697,2432563.7031375715,,2632641.591841601,2713573.6835032203
4182,298.6428571428571,2438388.645754139,2048553.1256911298,2303839.5508463527,2340938.9686925267,2636429.0121557806,2149279.466629725,2162606.2650639634,1979707.7284244054,2254775.4823009586,2384355.456481327,2827037.4626088934,2071089.6935997913,2258060.994077979,2545874.799641134,2607926.16261673,2664716.8473421796,2633327.2758719423
4183,298.7142857142857,2488128.0318655865,2171353.8671856145,2345534.2998221237,2325282.013395489,2580135.760386182,2169297.052597838,2157780.90623803,1893759.8905184872,2211708.342398154,2373581.973731124,3008560.125346566,2178518.5832235347,2275740.6014579204,2601865.4592099115,,2631839.815262158,2726197.889282685
4184,298.7857142857143,2318371.2938441327,1937797.4451537654,2513784.40972465,2335010.791123034,2690203.4510261756,2241728.889594129,2178774.595724275,2316042.356202889,1999298.8690141768,2536624.3097821116,2864398.0410444275,2114197.5979994303,2159228.7949459855,2497640.8116406137,,2792981.124557087,2745888.8737875307
4185,298.85714285714283,2281664.9772594757,2014761.2065817001,2243436.7045552786,2436040.5570576037,2559657.1608874323,2184978.6764820144,2200941.1276074946,2252365.628658558,2024510.9726102115,2345678.588636559,2941012.5061314413,2076539.4801394988,2198308.9441204583,2504111.4202660224,,2774016.974398316,2863075.4503596853
4186,298.9285714285714,2249726.4456550307,2295614.0580024323,2344090.1300277472,2275259.1978717423,2420991.1619972456,2174220.231425638,2233430.5283549326,2121360.379509523,2053414.9664688723,2396117.6146560796,3109649.3476099777,2055165.1878160513,2047246.3349111425,2635468.7146213087,,2836137.372938759,2910080.248877157
4187,299.0,2258040.8594651623,2172295.9749059407,2425491.6076860116,2148857.182343087,2531816.83157689,2101854.0387268513,2228421.0952674346,2360975.921403827,2030067.0888408248,2364738.928310518,2861618.036467761,2245644.287599795,2200881.8158674547,2743667.046611961,,2732816.627419445,2823939.9251397387
4188,299.07142857142856,2337548.055326626,1955830.8164067713,2305599.321761731,2370564.6391276773,2450694.394912113,2195366.557285895,2235531.069789379,2181820.45581688,2070690.869658261,2483218.7239362407,3037104.2460572924,2021581.8353360936,2168202.653368999,2473116.7028358444,2475814.562598593,2705572.311175972,2699803.4775328035
4189,299.1428571428571,2510555.0987860216,2105123.464813355,2464335.2090628543,2180178.208924921,2782064.5727340905,2164275.5350530343,2227441.7412491767,2063979.0613758487,1978319.5360248913,2402194.084915606,2919049.2480637454,2239220.882052655,2159206.425812121,2593535.4306837143,2493239.081236644,2812692.6150100753,2631987.3699396583
4190,299.2142857142857,2359232.4858562234,2178421.6835425706,2251549.562582585,2291865.678654257,2490646.5440591015,2196207.0565272993,2125513.237140808,,2167072.699182041,2527223.7758389297,2976163.242263159,,2184809.2032726486,2663961.193386349,2438473.9551097704,2761295.8811496627,2602181.5717637385
4191,299.2857142857143,2399921.8183748415,2115408.82035881,2388037.083385041,2424002.470289499,2494470.66321011,2277910.435727934,2147824.0380010484,2321495.521092317,2117156.996281401,2627156.699197417,3150216.40998226,2174921.0396254007,2105123.684202287,2563141.0685054995,,3001181.2924948568,2636526.77136064
4192,299.35714285714283,2434737.8731149347,2045288.4797211657,2303848.9783084076,2403977.096586891,2642195.6503665615,2245217.5218187887,2075581.9229075876,2304300.447059176,2009976.626782016,2448637.501304021,3012298.9703582185,2049790.5989130745,2018966.136829773,2579774.4570101155,2474488.871072301,2671407.1287958305,2465369.1809671298
4193,299.4285714285714,1998048.0058884933,2066526.0679397068,2375535.258260765,2253024.71957812,2509566.1550988383,2079921.2529949136,2075214.721911084,2430467.1885740627,2055584.0724437756,2499702.809219795,2726984.8522328767,2073115.6376935188,2224127.678194161,2573940.670618161,2953789.8934949934,2772118.2624307107,2446180.9520788603
4194,299.5,2442223.2555654277,2101930.1376990625,2155750.0416955682,2361434.9103111313,2536206.648030351,2109608.9416419705,2173432.565123978,2282763.995943763,2179126.7527105054,2426954.7916147974,3029784.9314438873,2236606.913303492,2258069.8462346657,2653875.6059148624,,2745467.497075664,2630158.2786991512
4195,299.57142857142856,2239354.364054843,2026413.9747137488,2402546.8254975243,2304455.562795963,2541580.361052295,2307336.4588114345,2144156.5289862985,,2019665.4942020562,2373873.713253354,3042511.6328838184,2183523.482230874,2291780.482646475,2577274.893747921,2482442.989030381,2750439.545785368,2626376.104352971
4196,299.6428571428571,2307778.073245352,2078948.9191738833,2386263.0488782567,2374089.453231265,2601397.4830529215,2113955.9861592283,2266678.520574034,,2135910.7861148147,2595766.3758340734,2953526.2111770962,2245529.889792596,2166778.8067250527,2632823.1964315153,,2607777.0679719984,2602370.4126429716
4197,299.7142857142857,2438942.553922371,1914030.4752088834,2408682.2714821766,2378062.2377920975,2846119.3240739102,2153154.986875793,2245454.1361110774,,2086250.3432549294,2475490.1443278487,3117966.314933253,2057995.5716347017,2108447.7454586597,2544253.309432533,2360023.272318367,2711576.6546148933,2638865.2906235266
4198,299.7857142857143,2405345.8175157546,1932876.383196025,2372852.297933308,2357686.346371667,2467405.2806075322,2293839.9460270097,2088228.0136438282,,2041837.081689132,2523955.643040311,2887350.0697949855,2029021.4798510803,2183927.368400454,,2469352.8795483084,2586758.754666715,2525710.2596021555
4199,299.85714285714283,2365781.052650609,2018402.5641277733,2432582.2238434674,2378070.010907358,2628314.6225159448,2121655.095201837,2260316.822299179,2261376.552543561,2030881.379335532,2413395.671964661,2950611.1406236235,2128671.3823347045,2046540.1924529579,2547474.832037861,,2736230.2072287514,2635537.3852194645
4200,299.9285714285714,2298274.5448073884,1921117.7521348272,2475639.606846304,2494841.5766673493,2420812.862234876,2300138.5017719306,2301849.856412307,,2039948.3486802229,2499441.968099447,3063501.8930514,2029385.1449449281,2191271.2208543643,2712784.9596981495,2523494.5664341506,2645221.517488408,2617787.872784289
4201,300.0,2334760.5371570433,2018091.4336898504,2246904.1681361,2246207.8390946626,2517347.8422274045,2189633.4750077394,2286030.621581686,,2058791.9883402074,2315267.565313735,2904320.2607089514,2075686.4804065165,2016843.5828076806,2392205.003621251,,2627311.9179570517,2586952.562065265
4202,300.07142857142856,2521509.8361978694,2301492.518676463,2293668.114897501,2351534.967452698,2412769.864837242,2103657.3005444,2266762.119348853,,2154089.189864939,2579336.9358267765,2875486.6896871566,2395262.2674779235,2246781.427077441,2479799.3221284417,2585308.152256987,2799246.8298105197,2632490.775176458
4203,300.1428571428571,2428713.8561068345,2166728.6739564883,2357747.069610557,2406186.349910196,2611539.1750434176,2032402.159862298,2178637.14785931,,1964569.8701812264,2306824.270541935,3018629.505249011,2341114.2897552373,2140469.167303538,2393188.066734504,,2611193.6798974713,2506676.270309243
4204,300.2142857142857,2387007.66496833,2208569.8506160094,2276237.885800112,2337449.703732473,2576611.152689466,2167777.634786842,2136165.2690057536,,1945330.544388362,2450115.703152326,3151025.3008924313,2204903.7130960473,2163283.1710795485,2442860.767372848,,2781219.5216056877,2450347.8648025463
4205,300.2857142857143,2261581.912250362,2039326.9815180998,2344350.2571478626,2228538.613511296,2557607.439391026,2129554.00049517,2233184.2081269375,,2056241.771408303,2316812.3573059402,3056665.171576013,2178131.743125193,2213479.456046436,2484588.231016959,,2811466.4584270734,2578243.9034812986
4206,300.35714285714283,2387396.2368091526,2153771.1510514254,2440963.070851258,2426605.6037470503,2622940.7462382778,2364506.147489425,2377007.0534587475,,1984422.429163185,2571264.828263603,2989548.1879635816,2087211.055040065,2163280.373275595,2873355.7433574684,,2748382.3625326655,2650344.4229458673
4207,300.4285714285714,2336692.7403439046,2122278.3636867898,2405486.0103763337,2157740.3271352164,2448802.3924295553,2075969.017564561,2314601.087549261,,2253587.514099088,2530410.210726199,3104791.509001139,2159820.6948799803,2180126.402239323,2641317.0378839667,,2934312.4243756575,2541282.625511466
4208,300.5,2476458.223980705,2098929.0596270147,2451832.797065008,2390150.420749189,2561763.557422148,2085614.4568917358,2120104.796050661,,2107191.438310365,2434854.928807821,3066963.720477001,2143532.0862205424,2258388.0143591384,2748338.6659010057,,2692076.2049707957,2606941.7027915353
4209,300.57142857142856,2713188.7226472236,2216031.609043929,2210803.2655842197,2268911.70374188,2556751.7571251234,2199011.8898185845,2436801.440099187,,2219311.6942416434,2354390.677475623,3066200.1011046437,2178381.810855462,2386483.69516402,2833525.696371912,2541111.6462975675,2906109.8620502944,2617573.104524191
4210,300.6428571428571,2434089.7152114557,2108533.253052836,2562710.687161475,2216191.8433438814,2775453.725992538,2087975.6914572923,2397086.3789417003,,1872019.4828446654,2436292.632786773,3041333.8455235627,2300019.1863105563,2142434.0022358573,2898339.606899761,2368668.27561407,2653432.48917415,2798212.6737904064
4211,300.7142857142857,2298355.0341052483,2183567.7416120623,2226597.5064092176,2395236.9516355353,2524795.4831115813,2066672.2077638553,2241311.874478676,,1967773.3814758745,2223856.3504014257,2995458.7785269516,2273121.3642541016,2171528.162262857,2619501.0334856906,2120528.640970162,2741295.6073961277,2757929.3732831236
4212,300.7857142857143,2418068.1082935627,2038312.267664267,2275407.1510944627,2133784.5844034827,2621848.969159396,2186842.178390393,2366445.4531081594,,1835317.085653661,2398286.623618375,3024287.8095535086,2252106.802017921,2147041.736384462,2599183.55201456,2388721.5997147374,2553814.392224218,2574607.9276935607
4213,300.85714285714283,2299061.207457968,2066349.2022028847,2303943.269607982,2252699.522417804,2468744.8645256716,2279531.035411488,2150698.242872139,,2066935.271886107,2347118.298918151,3196886.017907451,2202869.9455317743,2122294.6502147685,2468894.1289392617,,2596718.187753303,2629147.482082697
4214,300.9285714285714,2389736.6583175366,2079485.4293186218,2315518.501852324,2209799.7911462127,2397008.46223786,2202205.905849112,,,1879162.7890772019,2489112.634697037,3266206.8001996754,2065728.2219210137,2318121.6648641867,2534314.0149949896,2315778.1422761627,2594845.7783260094,2453840.9249139577
4215,301.0,2605864.5370322107,2175204.040790491,2417834.9973345147,2443564.72159037,2552636.8387586726,1955295.514777014,,,2077069.0878503819,2543467.254110902,2845233.7988514397,2103886.548396115,2191999.5124060623,2425643.0080900053,2477874.954055631,2631260.059466836,2596200.3442638447
4216,301.07142857142856,2349620.49912053,2166734.3225977966,2351477.6684550373,2343704.1568175424,2711130.6914749974,2115486.7304025665,2230279.292888971,,2032089.018325925,2397586.2780981553,3045864.6109021255,2276530.5131288874,2409338.4226484806,2633570.2819642057,,2621049.060340464,2585511.545519723
4217,301.1428571428571,2536224.9821161428,2221850.197532193,2331893.3845131868,2155376.9106768253,2748628.648967012,2013774.1065827915,2277205.0391208245,,2121325.1654003956,2223914.6314607463,2845936.734239684,2380866.315385948,2263022.5740665095,2402177.890705286,2628353.397074749,2798846.0714701293,2520823.6633116165
4218,301.2142857142857,2436726.2783810324,2307873.3659842233,2410105.3870735154,2256627.163673355,2535398.036460528,1950222.2714875638,2288965.9501902843,,1973402.5155361488,2286673.4187371936,2941897.100989921,2149340.8517446234,2041564.5104332746,2717219.3550878237,2426416.9954521013,2757938.67143337,2610233.0389993526
4219,301.2857142857143,2381493.7976975143,2180197.995784896,2274267.5650658044,2375903.293817928,2738340.0997179737,2130202.2372527462,2468153.453505566,2114555.295723177,2056507.4376626045,2473417.3320198543,3039522.4127632394,2125503.279514436,2128520.4290796714,2522528.1075566383,2535996.6212767516,2767774.2261299524,2547130.14568
4220,301.35714285714283,2420117.402028886,1964921.5785548994,2373976.9678818043,2143995.6484333025,2497280.7111490536,2031642.3734186417,2386382.7606104747,,2020381.7410908546,2292816.0155095733,2941964.070865025,2131933.760860477,2212858.444743714,2676071.8351288,,2675619.5938268257,2456169.0311177387
4221,301.4285714285714,2409880.092564038,2090050.6123317634,2092376.7944795175,2073724.1163307084,2552813.9836799502,2142428.6042577703,2261570.080890401,2456884.845803682,2099637.0233414574,2485600.996512418,3032188.5318878074,2135080.4447405706,2180165.3091310044,2601635.567275776,,2658478.113628878,2523770.8942211145
4222,301.5,2404505.345538042,2075528.2104983511,2311143.4034494576,2270265.879949519,2451399.3173258393,2196658.3569427887,2335779.9035121608,2235891.9862411264,1977359.9636509046,2516078.1813881947,2746255.0729273777,2174410.9016365893,2230648.004509438,2630979.078303912,,2686349.8091252507,2479298.7327347454
4223,301.57142857142856,2360230.2577240914,2168036.3340160507,2290106.600406553,2248406.441795089,2374103.8622943675,2141083.9908365253,2428525.9189320244,2451734.190269982,2012553.6506687382,2534812.270164198,3002411.768745856,2218425.290832881,2474223.149137503,2571085.9813986924,,2747190.7252123416,2407775.584399749
4224,301.6428571428571,2347056.351878259,2183203.3537401413,2474370.9295413187,2235929.1244627247,2577074.926982251,2164201.183593371,2431063.5393219017,,2109453.576498676,2372759.2927788994,2968195.8020093776,2255798.0008757007,2157297.3161386354,2553132.553240123,2503050.663458871,2934339.662266258,2527666.2015965595
4225,301.7142857142857,2266115.3258490534,2178748.8713269215,2235432.737973463,2377281.4258203553,2538587.5160760274,2268857.6781366644,2300094.0965715284,,1928807.1072046417,2391387.630806728,2783567.4974654643,2219083.1229658197,2123258.0626481865,2614333.6406713305,2334462.0676064747,2513081.8722145525,2561358.381532223
4226,301.7857142857143,2180060.6442806446,2049226.8572010142,2336447.8166361237,2328532.9451430296,2497599.7225282816,2211098.1295642713,2355437.10773568,,2134231.0394378314,2499829.425389598,3020781.8913778826,2252471.079166874,2170509.974477433,2537192.596473633,2759507.611079387,2764339.679388798,2501279.4562807973
4227,301.85714285714283,2521320.870689402,1973565.678157477,2209075.7786774132,2252984.9928756016,2462845.923363867,2243169.977073751,2289656.9964163643,,1981088.5183225954,2438377.0881916126,3143217.309009421,2047970.4132101801,2084463.5562214062,2822551.195480044,2669270.1635639183,2486311.977868081,2613211.2363576405
4228,301.9285714285714,2480280.7953639636,1987289.9391018813,2354330.6495637377,2353451.263314693,2553221.973047271,2078754.7672830916,2488827.8921266166,,1947058.7236514802,2548692.0311585884,3151042.144182029,2209898.2867273134,2255958.5740671568,,,2824387.977914895,2425607.8924754807
4229,302.0,2253250.0050141513,1878342.7731978546,2077567.1722541982,2292496.0398497926,2441917.4815029134,2214444.439660951,2321038.8111264934,2373648.4172678445,1972087.6456405132,2339162.0356784877,3114608.3651326536,2236487.267631758,2251086.1203870364,2612403.988713804,,2670967.0926445043,
4230,302.07142857142856,2242127.8288426585,2317011.44070586,2391851.479412051,2505762.401690564,2563842.2513681077,2251944.520393762,2296113.157052038,,2095060.5659950569,2397825.778210117,2918205.365808209,2167374.6646100176,2189185.190532068,2710451.81225612,,2527112.654960778,
4231,302.1428571428571,2378702.3976343125,2241412.6068890835,2127997.745229171,2486957.535798272,2569591.6034256816,2189409.6745630177,2382043.2023828086,,1954062.6101388163,2299826.0034169806,2850587.010691657,2350811.563996692,2334267.082998127,2772398.180455564,,2771755.594356628,
4232,302.2142857142857,2159280.338404127,2405625.7171712695,2167695.613977209,2501989.2825283166,2679137.5015634564,2170855.360075147,2227128.058454225,,1903397.0446529759,2360935.668276088,2901588.75947305,2218149.7469456033,2107169.656749172,2477034.9463590845,2893321.728407201,2693368.0989578064,
4233,302.2857142857143,2304066.827596712,1991907.9773500937,2404368.478049549,2371741.916840338,2515973.374286339,2015304.5939161072,2150572.0463732043,,2061587.2555823207,2378565.2027451275,2976699.239087045,2124076.7701857304,2031271.2300472169,2560164.6575782113,,2807030.2642793003,
4234,302.35714285714283,2563196.8964021434,2104525.078862855,2376034.1664936086,2320795.9979884033,2703190.45689783,2154421.52692549,2150572.0463732043,2361492.0302236825,2081799.5256609549,2333621.235937127,3021097.0233989,2132548.362748294,2142980.4714023373,2581530.678184666,,2640650.3390565533,2553473.0110223647
4235,302.4285714285714,2486605.39699647,1940932.2685380112,2388844.465703789,2319558.16547708,2558218.721183602,1992234.950943328,2105852.5140940105,2346255.673286936,2071471.1252659813,2220609.7375646657,2953613.3917376017,2151348.349201016,2284440.7398945885,2739726.0753683993,,2751944.4879901977,2578123.4801722276
4236,302.5,2470631.2168352525,2212017.3909977265,2352973.2514458406,2324452.5069473237,2490225.6526804836,2112558.708123448,2116278.7740038894,2317369.8057604483,1900096.7731112365,2476861.8069635183,3282531.537167837,2333302.9296614584,2189441.2906202464,2570166.790429002,2361476.9527844717,2670037.1042456944,2639023.8190848217
4237,302.57142857142856,2207289.3064338923,2172122.383071948,2402513.016306304,2431364.2130067274,2694548.678770375,1944228.2873550192,2490468.097611946,,1985327.7966008678,2537988.8427591817,,2373825.563744781,2125142.35184297,2750199.3196938103,2413582.6156472536,2615312.4317899006,2543691.805002194
4238,302.6428571428571,2357122.8063737997,2174764.046140897,2509379.0358429374,,2464801.144014251,2073861.933829741,2364169.07209469,2424288.4753477676,1975588.036150234,2425185.6022242154,3084221.037664587,2238489.7550541693,2382087.9467764366,2728421.254610362,,2951145.780090027,2550259.4023426487
4239,302.7142857142857,2429254.0444762814,2095913.496908425,2509679.7851461004,2368934.1744219405,2581463.0455767782,2088669.2144247673,2430716.5277655367,2320826.7739535724,2070491.323934262,2349408.938795136,3064240.9901506836,2159072.201811482,2179143.780661298,2509798.35989171,,2550577.1690135426,2643441.259166855
4240,302.7857142857143,2392732.671492341,2082728.3099558565,2355350.4124210496,2291754.7973965234,2601641.0396614345,2047917.8768442536,2365551.2270755256,2343859.700545236,2068215.715089331,2452586.6071367566,3087395.5939736767,,2134572.31626659,2489934.885813035,2861404.4460763666,,2636611.4498117436
4241,302.85714285714283,2379431.4542594426,2065470.0567228359,2397043.3681531628,2313160.540931641,2467630.089682174,2113438.578041642,2354499.755649797,2041646.5821800998,1872177.2931557954,2442221.7939583906,2840727.002904816,2269700.253412918,2218529.046166603,2544551.8693533954,,2721236.6814263635,2662876.891626395
4242,302.9285714285714,2505964.718064891,2285762.23117417,2265375.997584875,2350772.120138965,2587675.3157622386,2153690.599267544,2418895.7914508693,1884747.0384378852,2041174.5549490436,2388571.767818946,2945619.2125343885,2356585.293782001,2099350.5052907052,2596006.5613778546,2733022.0242297105,2798660.1503428747,2510382.31271397
4243,303.0,2214408.6541914605,2169885.3321873927,2266104.131123669,2319062.1104899766,2417348.1310387165,2058622.3166385496,2525794.496570369,2322438.308757057,1909331.296685407,2600372.454275156,2787985.8581585134,2267508.5810486884,2149966.9994959044,2533863.77879956,2238441.2414781866,2601363.010076187,2592253.360910345
4244,303.07142857142856,2259236.849260109,2268123.278972101,2414473.867337734,2338365.3694904703,2388755.4414620264,2056937.5035574515,2667249.238950922,2278342.725247976,1962306.9282737477,2366387.8793501244,2897127.172669062,2279388.430330067,2249370.676207772,2570077.466139927,2266906.374299386,2778445.9500136888,2560073.6735382387
4245,303.1428571428571,2215247.766547178,1908031.269883271,2194235.4524383284,2256433.3490094678,2251350.0460401224,2174694.6012193444,2284415.139127158,2209989.98433204,1976942.598941921,2367825.2759152255,2990497.948069962,2084694.414452377,2123173.2580587934,2512349.3975623096,2208196.647417688,2713019.1325310515,2454019.036846755
4246,303.2142857142857,2453317.2803920456,2045410.5120241942,2274137.415872774,2284384.561029746,2502555.088893205,2066882.4365513285,2474982.28055386,2299853.990407663,2114001.1267968,2586303.6542748744,2967591.5378501834,2189943.643316411,2160813.4076436795,2819951.053791141,2246534.5780837187,2958824.6080276216,2785568.4469403806
4247,303.2857142857143,2337052.5523600727,1951627.1886962792,2445839.7718351,2122127.4359868495,2423749.482708577,2118052.79315963,2401000.2234438364,2104254.4802856394,2046462.9827465352,2452219.2694991743,3098908.6923701777,2082699.4233342344,2271781.9250276946,2639883.3306567445,2469298.536877668,2863715.6922053634,2509911.4817620586
4248,303.35714285714283,2520450.324803853,2097170.3942123223,2349410.900790913,2196656.674972873,2521573.915106381,2098570.2240033764,2371700.268923117,2194852.810149406,1999977.4423041688,2316453.764444497,2977603.645396696,2176240.870242321,2309387.409783426,2811260.710678109,2350404.881067744,2734433.107247626,2466654.978063914
4249,303.4285714285714,2248769.175927801,,2375694.783296884,2431589.5006989925,2544802.5215517716,2259120.869928214,2339737.003106416,2140761.9425223125,2081245.1690076306,2396116.950880453,3029336.4645668603,2210904.4647235447,2086327.4940514644,,,2785622.6886564656,2595009.9748803657
4250,303.5,2336004.875267024,,2176070.624663521,2521059.6820000857,2444654.6215882823,2122270.4574921574,2494183.1276604594,2126307.8178057508,2099693.251945001,2466087.861780426,3112132.7866394185,2066119.0860917023,2249251.919923133,2757078.093618735,,2738056.076474341,2717222.62814256
4251,303.57142857142856,2252692.7591117728,,2270024.5903190277,2512881.741730516,2436308.5093629975,1983713.0923144382,2392750.0400550365,2211978.617188385,2019175.5035666637,2541028.6035672654,2911426.2007315946,1900496.8855172445,2144309.1051847567,2730158.9494969375,2511433.8658578917,2782154.9452362233,2508241.5037769945
4252,303.6428571428571,2418405.3516996372,,2353698.1454422637,2313741.236318438,2440038.407937157,2218869.7019886053,2449887.993669011,2297776.087440846,2147359.341852257,2268024.334574931,2703195.063722536,2284018.3210729957,2234429.2347863214,2663062.627186236,2335544.9061816423,2791135.578279397,2513352.1695859833
4253,303.7142857142857,2386626.5542847477,,2505429.6138261347,2116750.848779429,2489497.547877762,2109330.3203986925,2527449.2936439444,2274046.132065451,2050873.8688716,2357049.4758315035,2729338.628628434,2161083.8883667323,2172352.7000284097,2880330.5056386977,,2764967.1895290012,2590873.2833530107
4254,303.7857142857143,2379427.5111487727,,2403268.98409315,2210021.9002771387,2389878.0901306025,1990969.1219734068,2425092.2893544002,2471840.713070557,2155582.1713090725,2405958.8182300297,2811950.3304322176,2142133.935477462,2340511.6842052653,2637226.5015888265,,2797419.7834427874,2674838.41574895
4255,303.85714285714283,2357516.7258309964,,2328560.626486003,2277428.3719324362,2559966.1732534748,2085797.6305253736,2270480.7502721357,2184125.639823047,2014079.6934045858,2444356.4590178784,,2057540.3611296678,2287354.3898757403,2676016.2232186366,2655991.19388778,2623156.157031449,2645677.740959395
4256,303.9285714285714,2492476.8780581476,2107353.767578653,2204328.334379266,2552099.386653086,2468272.787830963,2096597.8137286915,2436629.1513371714,2014426.6998841574,2034203.4539965542,2264960.0859755464,2617028.4574656966,2172976.9124827045,2152717.886613448,2710216.2730552773,2435739.0322111743,2978543.3237734986,2516429.8949378384
4257,304.0,2409423.23622153,2281442.4559604246,2264007.593981929,2311929.405451989,2343245.8922756966,2045847.371041757,2323436.903666075,2296704.054686946,1983409.5469557066,2445512.401848248,3004361.7502227537,2023940.541768243,2211954.936700761,2817289.299043657,2499240.544177753,2827824.7509514675,2714917.271864675
4258,304.07142857142856,2380870.6649251957,2198857.392234925,2135735.185255508,2401749.594398664,2448281.14998691,2074356.9279565043,2285708.7125031827,2334630.273806001,1977812.6878724576,2391256.0842407476,2945872.332117164,2096632.3489599188,2290161.05832998,2477873.9957246943,2460823.3126204587,2733856.88749157,2695838.7270110613
4259,304.1428571428571,2322556.540393426,2106176.2517590867,2364695.755738961,,2493934.637156663,2225467.7137480536,2462450.6734357644,2220939.9364191634,1959344.0542815195,2441857.194267904,2928433.7799262647,2174532.0190915125,2174646.092968607,2471847.583983246,2533725.0511984196,2637642.5054815942,2742380.1983288056
4260,304.2142857142857,2458141.421193427,1948156.8200000909,2440112.013357243,2115539.59420881,2434188.7245165235,2168045.422603499,2437779.181258157,2183209.9589270824,2045819.2146914324,2500338.3597782133,2982301.4576141764,,2117608.3027842185,2663670.137850359,,2860994.4353012126,2597568.1292264443
4261,304.2857142857143,2483706.252301097,2197987.9197332864,2277743.0831733597,2238710.497885588,2587821.9088999853,2452728.159203981,2458959.448218164,2268188.9464959376,2131892.3425925616,2464358.364113785,2840262.06293185,2195965.88255807,2107505.008676384,2565926.134837313,,2705899.1722305655,2723989.615085645
4262,304.35714285714283,2410748.181200188,2121325.88155626,2335845.5319824857,2277432.2859417545,2422247.0807523015,2139706.1105762166,2485246.0110837626,2227596.3060103874,2026544.4021938362,2470558.176117221,2717514.627356103,2179859.6001311094,2126949.1921744244,2689549.0944746225,,2614474.2701941896,2673013.751859343
4263,304.4285714285714,2311997.042934369,1973208.720806564,2303066.5887170117,2339464.8464237694,2504294.3637618255,2149512.6422035755,2186832.966311844,2168826.3862823406,2250553.543605772,2544028.8202026268,3273613.8039626125,2049249.6164387302,2057594.8318299311,2532815.9588220227,,2901921.784395199,2783444.0908925533
4264,304.5,2449873.273990805,2156150.9982678615,2243984.296865153,2288782.8743342967,2694675.334692126,2207451.410976854,2242342.448770544,2356279.552737839,2094823.2625572192,2444392.1568436744,3088632.04316296,2068409.1235972587,2185260.296949334,2595901.3102499787,,2558011.546948578,2622612.3520692685
4265,304.57142857142856,2245848.7808277467,2084863.054877249,2389081.323680451,2308381.8911447437,2599538.108770328,2246762.673976918,2355493.567985622,2367766.657301809,2062544.3541109385,2452689.4306707326,2968062.9051265083,2261413.9010551684,2133806.1417126153,2670572.9896392683,,2973635.3226786405,2650442.507557693
4266,304.6428571428571,2282300.5417814357,2146612.286778006,2325985.180712641,2287775.722740478,2632385.6587365833,2226441.393634862,2586746.9296841803,2231398.057195625,1947793.9112450923,2391598.2049649474,3051707.9796926402,2284845.8176955874,1937446.9822513547,2672240.0320652337,,2810565.7785066464,2606013.3624674934
4267,304.7142857142857,2488768.571785327,2122009.6295529725,2537951.523454972,2317101.4735394204,2518893.4837580253,2083078.0842373811,2483329.4647477116,2095384.6644012944,2034278.0345120544,2317126.3261516383,2980697.616340422,2064765.4141510609,2048235.0785398658,2818660.018069242,2688224.1283219764,2799299.9393524285,2711581.4809609666
4268,304.7857142857143,2412581.761387516,2075454.0610620365,2378900.967186451,2286211.518608687,2503360.2466835533,2157142.664223689,2414381.0509075387,2151801.7394314203,2084944.7174551242,2380409.2250646395,3012933.401137839,2030855.9475616014,2026178.5538938846,2538362.6672293553,2723046.737558614,2803697.2371185822,2790575.921477843
4269,304.85714285714283,2588579.086660297,2178149.4177045817,2392188.8723581946,2198717.0045988886,2326425.0825819625,2176546.684428413,2347513.9506195667,2257721.9183059293,2158818.34798525,2380662.580064847,2943248.235720806,2143431.3742210963,2036899.0820844078,2675610.2636979017,2587915.874274935,2595190.35312603,2598010.681631658
