Condition_mM,Track,InitialThrashRate_Hz,SuppressionThreshold_Hz,MeanThrashRate_Hz,TimeToSuppression_s
950,0004_6,1.1133333333333333,0.2783333333333333,0.09736588886216023,81.92857142857143
950,0003_3,0.5666666666666665,0.14166666666666664,0.05325665708213527,83.0
950,0003_4,0.7266666666666667,0.18166666666666667,0.05518901998555262,61.42857142857142
950,0001_1,0.6714285714285714,0.16785714285714284,0.1511172138309824,90.85714285714285
950,0001_2,0.7866666666666668,0.1966666666666667,0.13825543674155957,95.14285714285714
950,0001_3,1.033333333333333,0.25833333333333325,0.1369627900590416,154.78571428571428
950,0001_5,0.7066666666666667,0.17666666666666667,0.3886235489220563,43.64285714285714
950,0001_6,0.6333333333333334,0.15833333333333335,0.07971194437546561,92.28571428571428
950,0001_4,0.5999999999999999,0.14999999999999997,0.08886201629327901,118.42857142857142
950,0002_2,1.3066666666666669,0.3266666666666667,0.1314477468839885,76.35714285714285
950,0002_3,1.1199999999999999,0.27999999999999997,0.11832871096105148,100.64285714285714
950,0002_4,0.4555555555555555,0.11388888888888887,0.13224798750450556,115.78571428571428
950,0003_1,0.6266666666666667,0.15666666666666668,0.07207792207792209,71.42857142857143
950,0003_10,0.6285714285714287,0.15714285714285717,0.06444205238607822,80.35714285714285
950,0003_2,0.5071428571428571,0.12678571428571428,0.03962196434980261,34.357142857142854
950,0002_1,1.542857142857143,0.38571428571428573,0.13442425700878352,70.85714285714285
1050,0003_6,0.32,0.08,0.08178812158209335,122.28571428571428
1050,0003_2,0.44000000000000006,0.11000000000000001,0.07044593769089799,63.07142857142857
1050,0003_3,1.16,0.29,0.12062322213602276,91.57142857142856
1050,0003_4,0.8866666666666667,0.22166666666666668,0.15188145597638955,128.2142857142857
1050,0003_5,0.7266666666666667,0.18166666666666667,0.08067800670819358,74.42857142857143
1050,0003_7,0.5299999999999999,0.13249999999999998,0.06794980089296487,77.35714285714285
1050,0004_5,0.98,0.245,0.07861167725692364,76.85714285714285
