Frame,Time,0001_1,0001_3,0001_4,0001_5,0001_6,0002_1,0002_3,0002_4,0002_5,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8
4921,351.4285714285714,1504919.914066999,,2426134.690684003,1779800.6830560258,1548583.086667084,,1735661.7852985505,1371377.9717129772,2199049.189090949,2187521.5960835028,2036564.0397963957,1990059.113781176,2309697.0925526232,2303142.7242128802,1920738.4712475988,2190082.6257989057,2364230.160515105
4922,351.5,1526293.9814558248,,2402709.32056151,1816003.2228952094,1637731.1670371562,,1861476.1273349426,1371377.9717129772,2167296.8080027015,2136944.8878939874,2171870.9990813653,2039640.9177201448,2212415.999713338,2380674.1694632526,1985169.540020703,2292886.7885915968,2409021.495763671
4923,351.57142857142856,1542192.9873213512,,2447266.5742492587,1799450.9793005863,1650730.3536340436,,1838597.6531834265,1371377.9717129772,2151896.073358442,2150361.65856271,2181281.460331406,2091153.69225401,2105027.2500508307,2369511.1958334437,1940086.1806779115,2268916.5493415846,2408488.0826948974
4924,351.6428571428571,1579343.6894127543,,2428575.8763668044,1798257.7460837772,1577537.3484897816,1590341.6203847402,1775721.2706337832,1371377.9717129772,2226077.8802131694,2153562.698067311,2187389.543584773,2097549.751398761,2141792.844501679,2348074.2923215437,1933248.7428318786,2135049.508316236,2454446.5844819006
4925,351.7142857142857,1578898.529130079,,2420242.5390472375,1809332.7296214744,1511475.1962165993,,1801509.1938821988,1371377.9717129772,2221279.3644666537,2186750.598474816,2168572.4007622376,2055719.115687629,2167367.8923142133,2368444.7451195093,1922496.681850784,2168838.9700680617,2378933.0258790585
4926,351.7857142857143,1547738.2061464996,,2430432.379177818,1794023.0303621343,1590237.063845523,1479552.0618301316,1827844.7775726102,1371377.9717129772,2219069.149459575,2151224.4578047073,2223352.4802847444,2022403.843899835,2185680.340197715,2374359.2336060237,1951382.9257398602,2188982.2840939453,2411742.1213309425
4927,351.85714285714283,1563591.759410636,,2429224.993785627,1819597.2407220881,1546832.7837813012,,1787094.751023206,1349504.8807487208,2331641.4206749545,2177603.8886112263,2123216.2046674225,2048395.9758643664,2189071.320583989,2302676.1993818567,1993262.891063815,2186830.599184511,2304153.4495390663
4928,351.9285714285714,1637289.2170119802,,2477595.1373056257,1813702.8402522665,1546510.8866006443,1479043.7130675463,1824753.575089495,1349504.8807487208,2219167.671030764,2178346.710827971,2159455.2281237165,2095450.2387250708,2201281.86257488,2403713.1899037003,1980266.0912992638,2196874.630175167,2320922.9686127906
4929,352.0,1471623.077315327,,2393086.5758748823,1753949.7666866262,1598322.4191379538,1399461.9112662852,1845608.3516784096,1345911.3710105682,2099638.5850813785,2205349.4419063944,2073246.2738424644,2036520.255974061,2234740.44067607,2382926.9145652577,1981170.4864881341,2217249.3174191895,2327827.5863495246
4930,352.07142857142856,1471703.8256535335,,2488323.9266310367,1786141.2358198892,1538095.227458533,,1811950.530482433,1349773.2763622648,2131407.9763233224,2225842.822795805,2164245.307362036,2001976.2126201037,2185983.423849668,2314406.6250409256,1949925.1219711923,2245488.958445384,2318174.555148534
4931,352.1428571428571,1495195.6236129,,2432429.8652876597,1730602.1635397219,1539253.6504176897,,1854098.338346015,1343194.4295419352,2164995.242065992,2211029.232639374,2116137.734786397,1952364.629374236,2145806.9656292656,2330228.973396666,1932148.5182055212,2254628.658996106,2339422.1111036916
4932,352.2142857142857,1504094.1763383618,,2430838.2982478575,1781837.961212877,1636215.627789449,1433143.4420355228,1891699.2923025484,1342175.50271206,2173476.512641436,2215812.230477151,2091719.4921080265,1952922.3602325425,2193275.639228255,2341409.4038290554,1954933.0818185748,2273662.8498309557,2342413.0225540563
4933,352.2857142857143,1503313.689640593,,2418990.020458757,1697470.8973096393,1651991.477842196,1407300.5101277833,1893404.1502781117,1341172.9975543653,2240530.171182894,2171948.437282372,2146178.623557209,1937266.862944311,2221012.0352589968,2373754.7819368183,1956729.9826960778,2252752.9313640497,2296494.8941741725
4934,352.35714285714283,1529827.5402136531,,2518096.341208854,1803067.1618056525,1688131.1833447318,,1837829.5271502263,1341172.9975543653,2230783.1713329977,2213942.1921658143,2107288.514980045,1937266.862944311,2168163.4712989535,2393269.9222600623,1935925.0005506773,2199546.7355544167,2414080.886245793
4935,352.4285714285714,1515307.3440177483,,2529340.388572574,1724130.5560303638,1570900.5610153964,1393327.311704637,1865350.0081542442,1341172.9975543653,2228979.146240926,2178708.632223179,2129439.267738445,1980363.0709096144,2148616.6024592244,2364651.865040633,1908225.923695514,2161449.8463946404,2416186.69845803
4936,352.5,1598926.7364086586,2109479.3000112125,2526848.9350402406,1747624.635148267,1588663.6949085374,,1827793.1166420938,1339179.821113078,2264922.0986673036,2213732.135454315,2135395.0669524157,1937266.862944311,2166529.4592283634,2421422.0751263006,1931005.9745993447,2167994.355198133,2399698.0175865055
4937,352.57142857142856,1625266.0511731468,2109479.3000112125,2525735.458575984,1734955.0772392233,1566998.378806585,1512008.176811163,1767078.785196438,1339179.821113078,2226870.008459073,2195255.010791256,2195568.618326355,1937266.862944311,2180239.6230024314,2423713.6420924556,1946262.423133083,2174696.7285700976,2386877.822552754
4938,352.6428571428571,1631785.062008989,,2562910.722667567,1828885.1714008122,1608891.8432497755,,1778626.8343697102,1342909.244660684,2315131.639277106,2182712.1924282,2134810.527570573,2054181.6495369105,2097893.3912040163,2404851.138689264,1899841.7982667158,2134680.430287021,2407804.0810965304
4939,352.7142857142857,1506537.2315738746,2108477.748133295,2562979.640554615,1799458.7192702855,1605209.5619939258,,1721561.2122967432,1380794.2488459738,2230530.0889191995,2199810.28830454,2178466.100595192,1984785.5590750913,2221855.8566665393,2427856.4484461304,1993203.2061936185,2186903.688275357,2299116.088554539
4940,352.7857142857143,1592107.8281895688,,2573164.166035809,1781835.3456452186,1612317.0455426716,,1789604.518879377,1319971.9851362752,2118939.3133805236,2163867.2384825856,2119378.450913202,2051513.53326712,2241469.2399498103,2399262.7485937793,1907796.3406628051,2164897.515584442,2468616.0575387743
4941,352.85714285714283,1643468.6802120367,2108477.748133295,2599110.770705189,1768122.6503232163,1611720.5836866384,1399685.973061957,1809608.5754648177,1322547.6749185785,2241631.4357246556,2148918.6553562894,2058114.9609834193,2131908.6325360127,2154208.805664768,2396995.217734907,1875393.6455575074,2228898.191052108,2319716.347035857
4942,352.9285714285714,1630958.4623541445,2108477.748133295,2503555.9947161055,1693202.4627818032,1627772.1829993606,1381910.7611550642,1859673.1084434988,1321733.2997413073,2125883.7376287244,2169998.033365295,2056869.4338069623,2051158.5115336431,2197532.060849955,2400113.8992124205,1954371.6193486068,2194898.462100547,2359878.7434459133
4943,353.0,1479513.740503868,2108477.748133295,2457912.958980545,1722964.6680818768,1601544.0505653233,,1866511.4764951686,1321733.2997413073,2125062.5169678857,2236169.37259498,2150479.4387134374,2075537.0928426567,2214496.960155284,2400499.6307643224,1933784.98395002,2236783.3629965135,2373967.5292774527
4944,353.07142857142856,1551815.8401267838,2108477.748133295,2428641.8659263267,1717793.5446904593,1643632.162686552,1462575.1157725288,1882313.990568213,1355350.5984405433,2081049.9687792743,2182490.2505822564,2067268.826056645,2075537.0928426567,2199199.017374504,2380660.3558643213,1892958.3228279338,2246705.7103994363,2247526.3526930017
4945,353.1428571428571,1479424.3520262917,,2372143.8268037043,1758477.618566477,1619212.148080977,,1871580.0746676826,1365763.1966444626,2084029.6288956471,2197848.1917566,2119877.6105708485,2060372.3019806738,2148240.199667268,2434111.869736741,1890069.0567423452,2196741.1198838693,2343963.5749254543
4946,353.2142857142857,1541665.6390081523,2108477.748133295,2435198.713558417,1741918.7773272898,1618133.1953405975,1500257.766312817,1801273.1231849696,1361923.1634116431,2084029.6288956471,2192728.375744839,2141581.8174572005,2015643.0613593848,2137513.8298314554,2449779.646331252,1948510.8624317227,2255331.496922494,2382038.308753371
4947,353.2857142857143,1529189.1981770676,2108477.748133295,2488656.1504744403,1737285.8417328536,1591482.918024658,,1686566.7122196897,1361923.1634116431,2111524.815522504,2126236.683321891,2131578.802246963,2013791.0786109872,2204090.242142555,2395301.7224922283,1942778.162448692,2248968.7688258663,2359585.6900925566
4948,353.35714285714283,1506144.521861537,,2496177.8163150265,1737285.8417328536,1583738.373466963,,1819889.7986937747,1361923.1634116431,2142578.9072236577,2197550.0485128425,2160472.492065008,2058583.1245318835,2118896.8525679274,2443371.307150407,1927563.6557810516,2204275.3078870038,2405728.1719858497
4949,353.4285714285714,1550760.4268842703,,2423368.8993182303,1775451.27144703,1599590.975380385,,1833187.4407941888,1343601.7254754843,2141031.608014096,2139868.6560408585,2186624.0423658276,2033873.660497499,2098057.663601027,2347709.575775981,1944171.8542699097,2209018.448874183,2337790.7485036524
4950,353.5,1500675.6555012262,2110411.109649127,2375720.14410989,1776232.4428945787,1623633.4644001755,1440750.1277655005,1835684.906372999,1368451.8606457412,2140954.6731682266,2221359.8047129256,2154119.912255591,2076292.2170075628,2136753.536440858,2415910.2323797126,1953468.5012265602,2204731.9849049645,2345958.893221313
4951,353.57142857142856,1560784.6530027343,2110411.109649127,2426508.2614483554,1785790.6759382389,1695110.8239147663,1470215.0014384857,1796880.2589647886,1367297.686809431,2264317.762913053,2231759.044560272,2186524.4784181206,2035886.4185115388,2157830.724046912,2430082.2291195537,1966971.6261964953,2212517.8293076204,2427590.1146642906
4952,353.6428571428571,1647091.5389523914,2110411.109649127,2548428.8060189304,1762740.6443055638,1646644.2418627369,1473564.845251795,1768382.3369086955,1364948.4255568911,2254260.267842844,2226137.696396542,2164049.3958422933,2075881.242136591,2170718.590023864,2378341.9744970426,1964318.4559121055,2183252.267133967,2401401.9024546123
4953,353.7142857142857,1557088.469601668,,2575685.434954638,1794455.6659334798,1699362.1254717528,1490167.532836433,1745403.3178787394,1363051.3709039995,2250603.652532548,2214626.712198164,2111536.3791069975,2075881.242136591,2165848.3051693817,2432969.1951031783,1969231.970253652,2222057.860123115,2424047.7228805255
4954,353.7857142857143,1572133.0894461314,,2518816.917899242,1774608.3890415388,1675665.677672359,1484086.9675337311,1831288.7211811333,1363051.3709039995,2185968.9210879044,2242967.237248398,2113782.850588877,2020375.613821258,2173470.213650954,2391900.6520361956,1980355.9567712208,2220519.1885937676,2413341.0848717494
4955,353.85714285714283,1581499.1544960835,,2536034.111732165,1742163.047801569,1667345.2423672744,1489953.7240286958,1797882.5652175737,1361123.6630490795,2128649.3219199986,2262978.612686406,2089187.8012335044,1984165.4090025674,2167915.396118814,2365134.2957206643,1931401.1640498785,2171613.1461124453,2405205.712673725
4956,353.9285714285714,1585673.060964986,,2519708.432712796,1778191.196554158,1622005.5312069606,,1828061.017546978,1361123.6630490795,2187560.410002708,2241124.711549408,2128529.9206679724,2010121.5642110235,2145363.7737468155,2374971.1250362652,1941474.6678169575,2184350.7888629297,2411111.27408245
4957,354.0,1625844.8943277863,,2359700.2858940857,1736088.0864926907,1494929.3862498973,,1840923.9953494587,1345428.3538719541,2181750.8063055347,2219040.777861563,2099504.944386835,1980185.3929825684,2104076.9017822263,2356091.0436716564,1929134.5725724946,2217863.0451879213,2358819.849416804
4958,354.07142857142856,1624602.7805359398,2102866.3405415243,2316282.6834521038,1711855.219537564,1648417.6585181444,,1861995.5290702602,1340876.7413181297,2181750.8063055347,2219662.6102700434,2168976.2338409866,2000950.7973092142,2137913.2635590374,2379085.0124520403,1886698.6168275862,2218040.552688931,2324817.6566056632
4959,354.1428571428571,1545070.0895039386,2097849.0716312034,2299584.629188192,1765646.5323003202,1539884.2921508604,,1772074.4032491283,1333080.9197401816,2155327.145441873,2198811.7918251646,2183899.797809517,2044197.1553036051,2099823.91717737,2416402.1872049384,1909909.5337320797,2170164.631462053,2450015.1847383264
4960,354.2142857142857,1596305.2477745293,2109844.4781790404,2497215.8602493335,1773756.9355373443,1649334.74167232,1474197.4502113962,1809037.0430615824,1333080.9197401816,2169796.095132315,2206642.638469874,2131835.47807839,2028812.1727498,2166664.896039662,2397261.67415461,1886342.0252252063,2198492.6346246805,2362692.2713181046
4961,354.2857142857143,1570274.7200586526,2109844.4781790404,2351261.701932397,1762951.6593269324,1608189.2276297687,,1757390.7006796023,1328079.367619361,2193039.744945099,2201440.924168573,2197287.8709377693,1964692.451328709,2177314.9299841607,2355896.193171684,1873017.5026075891,2153972.684778477,2440794.7642226405
4962,354.35714285714283,1580160.0248331574,2109844.4781790404,2434388.168692058,1788164.9256454338,1623735.444799924,1510962.8099716273,1723888.3536134318,1333154.533552093,2201515.498799718,2226555.7471655393,2159501.8986702156,2004624.5136804602,2128255.3392794766,2388415.9683142626,1873617.6064925955,2236879.3761754213,2329580.7042153934
4963,354.4285714285714,1548710.6203615637,,2315209.479101476,1766667.5500101936,1635696.5317925548,1525034.1618921284,1708334.2484728256,1336999.0401143606,2142617.8800992095,2231759.044560272,2149290.8878027853,1987972.6469806011,2180514.7521496136,2377581.927819901,1839009.3669052664,2249110.4461049065,2347684.0385528086
4964,354.5,1602785.4449290533,,2262592.1497696517,1756181.7615077093,1502860.5093735512,1542391.6767134506,1687361.5305441658,1337934.2563942606,2142617.8800992095,2159367.5926186154,2098681.2410348034,2000950.7973092142,2142795.8062337167,2358941.550675509,1875909.2096105947,2243271.2249099854,2358307.820190875
4965,354.57142857142856,1579209.6116633106,,2484249.1547875362,1754772.1454396045,1565512.423711378,1528865.1598158248,1702887.0439722924,1353526.4660464297,2139969.1902173017,2219956.4858663096,2111242.1483879676,2008467.1776656772,2127124.7189220404,2374601.1504971003,1924360.38125572,2177012.9926642044,2362648.4619181133
4966,354.6428571428571,1579807.0001360418,,2504164.308278642,1760803.4392715613,1570008.93571725,,1601682.8319854971,1333656.9517768912,2145210.6322301365,2207568.9572406868,2158718.7912128917,2008467.1776656772,2117400.9430174604,2356006.159211896,1919057.81885051,2198246.3216094803,2320467.137675334
4967,354.7142857142857,1545825.0398336016,2109844.4781790404,2355170.4701954704,1793270.348866583,1532056.999217625,,1730809.8894233978,1327962.8884394325,2138936.387837154,2218885.258541239,2118169.652256776,1991139.175834428,2154271.8293308597,2375198.6917233826,1917315.814658825,2222457.0902888034,2356200.8833724065
4968,354.7857142857143,1569387.4418006006,2109844.4781790404,2350086.3421148816,1761788.8201751728,1523479.7042676243,1397354.7408501322,1788599.217841526,1327962.8884394325,2135915.7687277477,2190759.328029268,2154959.699585327,2023299.0655303935,2113475.2177002593,2363937.480341623,1874158.2305592564,2177350.28638132,2371894.152204408
4969,354.85714285714283,1525344.6299068118,,2317563.5154693807,1750535.888303236,1550712.0833607558,1432138.9755646482,1839984.9193747507,1323805.3285092418,2157874.423350619,2227563.1811884493,2148811.111328875,2023299.0655303935,2139991.710769337,2383319.025569133,1924648.5838540033,2224760.61637306,2412514.479025847
4970,354.9285714285714,1570572.874660904,2109844.4781790404,2387246.67829451,1752958.5451242267,1552903.7304422876,1422208.7383077329,1814305.5043359124,1322007.9663791026,2098419.127095111,2221359.8047129256,2153144.530846686,2008818.554629881,2121540.4505751044,2344088.123250965,1910545.9352852379,2324569.6640971615,2412540.223059934
4971,355.0,1564277.0635473565,,2365909.9878091686,1754155.4168928713,1569678.2312976574,,1832265.95698175,1322007.9663791026,2088246.454357367,2141414.8415885703,2039652.4607545948,1968779.7403151037,2151910.349952212,2357437.0086190375,1939683.024249474,2267475.763723393,2368786.8663380453
4972,355.07142857142856,1624228.61324003,2109844.4781790404,2434438.2324414547,1886340.3281125373,1574319.467221663,,1729375.8110777708,1320083.0558855426,2049516.5913274991,2205898.8972609937,2136406.39786039,2048175.681922508,2190368.4337295666,2437476.10596977,1890294.7128096041,2227225.9219923527,2374332.1704566553
4973,355.1428571428571,1514858.7425738198,2109844.4781790404,2193861.1206030394,1785896.9804603814,1499715.7020840463,1586505.911037133,1785219.152049483,1329283.2875751643,2244963.30494927,2200551.6830295473,2175324.6582574495,2113474.8263005465,2165371.4570702193,2293681.4965794487,1906943.8940480473,2255876.0560746747,2398530.226494258
4974,355.2142857142857,1558345.2070439146,,2465782.3015473774,1770545.8115548356,1546804.5908019433,,1812900.735809965,1325723.6554736693,2077081.3041304138,2237133.8256835635,2159423.063487204,2072759.7761207516,2119954.0482417187,2341098.7754237643,1869078.5321878907,2221503.6599531104,2359878.994416021
4975,355.2857142857143,1534219.8722267463,,2391082.4388838015,1738590.6066574785,1594835.8360899908,1485072.0309305596,1809463.075218428,1325723.6554736693,2085355.4625704777,2239685.409063571,2112688.31789206,2115720.2555724056,2111113.4148214078,2398646.3794688303,1874149.9652512157,2260195.236324752,2336039.5306107225
4976,355.35714285714283,1568000.0610919832,,2401401.9793780483,1744704.8107673717,1639180.0204510172,1489514.2185910316,1835640.5643923609,1324597.6923802844,2129466.211883316,2200562.053522297,2158466.5647231704,2027881.219050349,2218842.133909153,2377175.5663451143,1932451.5079861472,2219252.4143521227,2348759.78251298
4977,355.4285714285714,1588344.7219987481,2088195.0833304734,2279207.2802656456,1799727.7779902536,1626015.6575372578,1562420.5436449505,1803451.8612053976,1331426.715656824,2269746.8628005725,2184304.805224412,2199882.7633246626,2008105.59364891,2289169.380844625,2377694.534787859,1926896.2127900405,2169040.5474957484,2371345.174711041
4978,355.5,1592816.705761585,2085739.8717026303,2326661.2602751893,1770294.5261873216,1644943.4546753361,1468653.3691088315,1797976.655631251,1321949.522908067,2225938.337408105,2228727.706725828,2142483.283085978,1999670.9933656,2286311.6007518824,2349098.5380943445,1926197.62134543,2207551.7466629143,2333229.591923365
4979,355.57142857142856,1585251.4784156017,,2315945.655754109,1772859.2831629699,1599697.8217962459,1478616.4316883108,1655318.818401294,1323866.9750788796,2055121.5909238483,2241471.2108821827,2173161.557589772,1969331.8635883306,2215291.8867086787,2358933.608817717,1990716.6980382148,2211736.4280066984,2346736.6583854374
4980,355.6428571428571,1648942.047954539,,2310549.782545337,1759984.2973554265,1635758.2842177702,1523383.6390420417,1798160.7895100592,1327658.1534591147,2061519.6196459907,2197761.5092856167,2111724.329249743,1974340.2895044019,2146886.3278596024,2374311.8857438746,1933501.8729637535,2211736.4280066984,2356200.8833724065
4981,355.7142857142857,1600719.1503805176,,2443279.3161501656,1748370.539781392,1520652.156591581,,1714355.029446578,1325656.87033022,2076725.876985111,2232432.467975589,2132367.585919272,1939020.7241919588,2121818.294455249,2329742.3183396873,1918609.6280274263,2204791.794775814,2419037.112787625
4982,355.7857142857143,1624400.3682534199,2085739.8717026303,2339545.1739876955,1716513.1397577375,1630114.7881105682,,1723053.2917728152,1324812.743061675,2180265.4909864403,2220488.8827288323,2162703.4134356705,1996144.652792419,2127982.691124254,2346807.900690537,1881812.1910022858,2212773.1843780866,2430285.2031979114
4983,355.85714285714283,1610001.2294672255,2085739.8717026303,2400794.1205563266,1716513.1397577375,1633211.1356141844,1375426.459124043,1772557.3153322644,1329989.5352351463,2192317.3463063356,2167693.009107371,2148897.9929892677,2039632.3932473732,2109368.7657360607,2353778.700498298,1977619.9462269577,2202163.311036086,2427174.8382721026
4984,355.9285714285714,1648185.72511728,,2211716.1467269803,1713509.3089806284,1674698.8029042934,,1787003.8496951512,1332230.1145539442,2192317.3463063356,2182388.6249810625,2196932.642952362,1990085.0336146406,2094067.645828503,2347688.075343543,1932014.5899760146,2204831.220432784,2403484.4946391396
4985,356.0,1551052.064683203,,2202605.8619522424,1763421.8772037006,1505306.841057047,,1789410.2536058773,1341955.4362560078,2166351.594333265,2177603.8886112263,2172455.7286692434,1999731.7423361859,2102829.754823045,2381215.008040068,1906181.351611858,2259229.702299322,2341435.258867379
4986,356.07142857142856,1618571.166465696,,2332600.654725764,1763093.3433989156,1630313.6906401545,,1818009.8404012783,1347621.669488057,2204554.604453088,2178708.632223179,2196783.918181725,2035886.4185115388,2147727.135272967,2404932.08069315,1918743.1920487687,2231949.1623569406,2356562.4611126212
4987,356.1428571428571,1594170.9135145496,,2376873.0186362667,1763683.640633708,1577929.485242821,,1803889.349657305,1351497.6362957635,2221095.6311067566,2178708.632223179,2163418.536065172,2014496.0525223177,2186960.130797635,2341599.8235647725,1892609.536953297,2246301.3873412143,2372793.338489953
4988,356.2142857142857,1569675.5056501778,,2309039.4291132796,1719050.349631965,1501298.9093821663,1426510.8603621833,1853249.3435391393,1359460.6039372683,2170382.0231546722,2221359.8047129256,2141278.9780586883,2025970.8238674218,2160138.6240397273,2328975.703509095,1914858.4892644878,2255024.2059360915,2372197.6201599757
4989,356.2857142857143,1590773.8950685395,,2385965.330321407,1783093.4541408897,1649419.8645722987,1477447.1081717112,1852950.3566275847,1360700.4545420746,2177157.509207399,2191662.920233912,2123127.8601288875,2025970.8238674218,2162978.9082475416,2381935.968746001,1920189.2754742396,2237096.8382209404,2336032.025893165
4990,356.35714285714283,1511659.5545139413,,2463740.83166715,1762247.3916775663,1614965.0968431633,,1830068.3550926899,1350417.685468102,2177157.509207399,2210646.1168402606,2123626.4071877613,2000950.7973092142,2165264.3376121297,2370181.972169654,1944315.168185803,2247400.5155167067,2333658.3502600165
4991,356.4285714285714,1540181.6752300777,,2428566.353991248,1775889.191560677,1554875.544970369,1392106.6703992481,1877842.5095750454,1357568.9160238442,2137419.7981745787,2223394.8551590075,2204452.119313955,2082252.885484483,2197202.9664659114,2354608.8496024185,1918176.1418950818,2160932.136939559,2376755.748196026
4992,356.5,1511659.5545139413,,2411738.7520069056,1767082.851279951,1557934.1954943829,,1816907.335900384,1359586.5247865594,2230336.934871531,2196841.3954200456,2135733.1704976438,2011873.1169914498,2122641.064812556,2439206.9800461037,1927586.88296774,2260188.6484539616,2355626.2064373856
4993,356.57142857142856,1590264.9410733816,,2326525.4879072644,1762977.7269608874,1518088.8384245508,,1833112.2646192533,1359586.5247865594,2134315.737680019,2182388.6249810625,2148019.7676496045,2022420.84279603,2170937.373303232,2442001.633724904,1900811.2704978064,2230187.4684833265,2368672.5074905874
4994,356.6428571428571,1526416.4787404665,,2258666.0882795877,1675878.4146395188,1608393.8563500592,1528303.9463889552,1794707.6992345373,1363170.5667838012,2077025.2016844072,2210433.6385618937,2168909.9214207963,2063153.1379591106,2183282.078399262,2432904.7779509705,1919796.4836143048,2184343.7828032854,2478299.3122845604
4995,356.7142857142857,1612995.2007606192,,2225009.313959501,1735592.0683127088,1604114.384614984,,1739887.6809346445,1363170.5667838012,2116697.908442008,2146120.2094994257,2201068.16838499,2126658.796856362,2176071.450886146,2522399.7825979157,1930404.94959736,2238723.370116304,2404298.1310717575
4996,356.7857142857143,1638805.3432003707,,2267785.259334911,1770456.4948977982,1561421.999185054,1398966.5486230555,1780099.0164694022,1347130.5702762296,2144942.2429301892,2211414.98462021,2186624.0423658276,2100679.1107080053,2195887.3537042164,2425111.019004112,1912706.6880446586,2245600.1534075853,2396528.969624131
4997,356.85714285714283,1664910.4493435237,,2223645.0661849906,1699665.169387404,1683105.2208150243,1399623.6466804033,1780099.0164694022,1346706.1360100503,2110297.961175905,2183902.2596195824,2127116.163633687,2027111.8342434932,2170460.442481316,2365600.278491973,1957111.7277129001,2270587.6384393447,2332729.165494439
4998,356.9285714285714,1611162.2079040005,,2345152.966793657,1749282.846522399,1545229.1636735545,1470804.975984998,1893309.481183563,1345400.4526155973,2148422.5624681422,2249948.651638645,2098661.9910737486,2124597.216980239,2135434.066423856,2354159.3549868367,1957616.0087121,2176275.3238978977,2301843.0024316814
4999,357.0,1580556.124384171,,2378974.3056648704,1848376.5499063637,1588120.2035426123,1496120.9278340305,1768692.2113419208,1345400.4526155973,2163237.221839675,2197761.5092856167,2157689.135681471,2125828.6958588385,2144428.707987834,2333214.2502828785,1969861.794746212,2213276.780416614,2314493.497595147
5000,357.07142857142856,1584292.116188504,2107784.634828348,2407744.948755966,1970667.0922763064,1593597.6067856522,,1768692.2113419208,1342472.196677723,2137008.171306386,2197761.5092856167,2067141.9329408822,1966411.9884063515,2218607.1610104134,2408809.5345858396,1956331.1457929863,2188502.109581244,2314493.497595147
5001,357.1428571428571,1568534.527596227,1719849.2056559436,2463767.982299554,1715826.4541442548,1720615.173597519,,1719060.1789830236,1344668.1880882082,2221134.6005006284,2203343.618359415,2148169.166041569,2062752.7340351632,2176182.230116597,2298546.6797162434,1950243.366038653,2242346.8381890296,2442705.6200580853
5002,357.2142857142857,1618430.1719573522,1698674.10435572,2378688.879171706,1772151.3290566779,1661744.2718696462,1429917.8354199682,1741636.105319684,1354443.209245227,2178816.819027829,2228912.49702676,2176839.785801454,2065505.9213731987,2115431.0786689613,2363270.089960693,1961442.9386755382,2150757.6278197994,2364066.572538874
5003,357.2857142857143,1616762.1288814317,1731536.8478448607,2554694.329803177,1817982.0284203056,1672937.668163814,1437430.2210461048,1726291.4849377281,1349159.754549449,2172102.6888129637,2208308.959133863,2157062.968816219,1994665.1200513907,2149547.9491478847,2363660.454768776,1950249.6434505007,2180932.472703177,2309833.2569431136
5004,357.35714285714283,1562792.2335414975,1731536.8478448607,2448756.5233815163,1772895.705119196,1625846.1387723696,,1736392.633203414,1351628.5802330982,2141205.932452409,2183572.011594167,2104161.391005882,2092551.4575803487,2139538.9303495632,2361468.315013614,1909291.9327424027,2150757.6278197994,2294784.8981009475
5005,357.4285714285714,1556562.6231387977,1790623.4051251009,2422057.4206937654,1768537.4098012222,1497302.2455707844,1484755.294957691,1780826.9433196357,1297203.9773905466,2169151.3152698856,2215987.861295327,2099694.2633064096,2079711.6801045064,2163880.4708280945,2378009.5167413466,1914110.754868501,2116153.7467474607,2334291.593933809
5006,357.5,1586778.537881955,1817355.7899350042,2399250.428295386,1739270.9966185445,1707365.8878129034,1467881.581147019,1731864.4760341258,1304437.0566434117,2105289.3873910746,2191396.1716623586,2105073.4820580212,2033621.8341617289,2149326.234468256,2426733.824743233,1900731.0867917354,2131527.0440214896,2394434.418936458
5007,357.57142857142856,1575192.3633778938,,2240625.36344485,1706377.2527784165,1651806.979704997,1534346.8438719185,1714969.3494349348,1353815.1465423405,2143330.6750140754,2171766.4828088228,2154635.4570857347,2028489.502958204,2119596.470762065,2365026.664086661,1900731.0867917354,2119455.1023719283,2340394.7363173435
5008,357.6428571428571,1564454.9036988302,,2391387.350178701,1708438.8067089363,1642512.7279328888,,1714969.3494349348,1310820.9827078304,2206857.011133968,2192496.620603035,2133087.832118444,2082575.9041566197,2150374.8477831134,2332497.197390241,1900731.0867917354,2238878.887398028,2314733.7064205017
5009,357.7142857142857,1566732.4945466402,1915931.0475239775,2277344.8607535404,1779615.1417738632,1654389.6025430658,,1752259.6387378306,1348587.6720749843,2229812.033558238,2210455.7896926827,2105997.1408221372,2061569.5819631938,2185813.4970964035,2330863.75936282,1915763.0665611324,2228193.233491176,2358285.6087224013
5010,357.7857142857143,1584393.6322597617,1913910.4127960845,2404862.0751244053,1748172.4551596362,1642512.7279328853,,1881886.6406121738,1342894.0472025692,2282206.969786692,2225626.366052446,2110707.0929528656,2112977.3197873766,2191849.075810928,2339820.542833336,1893912.1983683882,2195613.6200028323,2318701.5519847036
5011,357.85714285714283,1627691.5377268589,1913910.4127960845,2289649.691264768,1778876.8457335231,1461791.7612205497,,1785454.9341431693,1318835.1262633635,2134665.4964423147,2219752.891626975,2116139.68591513,2026774.2369068048,2184878.844732891,2344999.9219799917,1889004.2535113713,2207474.952324919,2332683.343270798
5012,357.9285714285714,1622158.929181379,1923852.4947787724,2361830.947377514,1736837.0992606233,1668451.438260014,1509549.389351035,1734096.5629599432,1334289.7066558315,2195920.5952786994,2213840.6410766486,2120419.4934672005,2031174.9950183267,2152352.2333493396,2337290.2698903047,1890181.0154627862,2165678.405208978,2324695.346266067
5013,358.0,1621280.4727093908,1923852.4947787724,2403948.9362318115,1768776.2904321118,1573782.0160791832,1512099.756616159,1788956.059646833,1333319.313823348,2182527.591801138,2241740.879883283,2143959.764457398,2037511.4138413297,2152352.2333493396,2358668.111940701,1910006.6717412542,2217987.4287083223,2324695.346266067
