Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0002_4,0003_1,0003_2,0003_3,0003_4,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0005_4
5373,383.71428571428567,1684102.8463046125,2166421.522071775,,2076251.5428212378,1700531.13488966,1900686.1912410383,,2115593.168661592,1733330.89239715,2006686.4713251104,2385311.596614587,2238038.711490882,2254047.3391912216,2324262.1849728343,2144145.348674929,2597085.12337719,2258376.1085237483,2104406.4277268313,2718440.9336114796
5374,383.7857142857143,1538717.8618273358,2000409.236663937,,1970338.1851708528,1640979.6911087397,1894134.40987107,1755999.9054785552,2107626.778748674,1794607.6367331385,2006441.4255586069,2552360.2089410084,2205901.0497092586,2348960.7834267663,2249681.3398626246,2348890.504499237,2670300.037401099,2159179.099662002,2041308.1191097486,2932912.229621968
5375,383.8571428571428,1701832.0995401249,2190956.4355829894,,2014980.4366085732,1692421.574200453,1908056.6199665205,1811904.9094909863,2028865.3000966609,1722783.5254587573,2081082.6652221663,2518028.0491863256,2138376.167373234,2233252.143093293,2318626.629708521,2239344.1328715635,2625348.975616069,2106703.0306498096,2066644.1461515496,2805577.9259766163
5376,383.9285714285714,1659923.5938949063,2184249.8896209286,,1970152.111443468,1685860.2437101102,2016275.6467229994,1705719.3741865456,2116660.655132723,1775435.016430984,1951431.728414686,2520229.337477193,2264575.1847854885,2485441.0250818455,2466656.642330593,2143536.520148196,2566946.4135764088,2210100.6672485187,2065061.46303374,2826671.023829353
5377,384.0,1717735.1746892994,2353838.583300987,,2031461.3244491045,1614623.9397173633,1870082.4991043913,1677157.4017872615,2115632.240491736,1796055.9783894005,1979486.148488442,2490553.509463551,2003318.8804622537,2398038.2793149175,2154062.034091174,2093146.3927286214,2761755.4507739837,1982594.681754122,2081864.9508916424,2846901.822590292
5378,384.07142857142856,1661169.0779109343,2273708.080225972,,1852035.418361626,1626622.4963286305,1850762.277928752,1682323.9106119464,2075777.3720275331,1722692.541081173,2107512.029839517,2484176.319251525,2190808.222601752,2409773.151976048,2112306.491996682,2120852.197964312,2717758.3143500714,2424939.4971617837,2107530.5770120835,3006060.4195490996
5379,384.1428571428571,1555268.4327956405,2255782.8508707965,,2028375.6010036713,1674848.5038133934,1778503.3808350775,1652599.0201269106,2178309.9611561485,1674315.4270559396,2062296.8839679162,2400086.877832593,2190274.5610878994,2345268.440542775,2295872.893113577,1967309.6931591828,2746417.376776224,2324975.873601892,2105010.4171217484,3066136.69765679
5380,384.21428571428567,1723489.5519048495,2464889.945873336,,1917651.9818467393,1797000.97041429,1855040.1098435812,1651491.509916387,2165092.280101104,1768956.9655926635,2142674.9255568073,2345961.1306131426,2162375.4407434775,2525822.49938207,2237693.0401568576,2151667.713574912,2882372.199161692,2145850.34001544,2021995.583316043,3007017.4757433855
5381,384.2857142857143,1625502.9098563835,2321780.474312453,,2055419.9905458873,1551441.3513153524,1900652.710583758,1927027.1515427805,2160057.1910845195,1773147.2015847403,2137809.519276078,2519954.045976755,2184751.416010837,2379662.5475300164,2267320.745549447,2077117.3390303685,2559820.439134775,2210089.5384910596,1995528.1212128948,2718432.9812373687
5382,384.3571428571428,1729406.5925955947,2243788.9811826944,,2013788.2972966144,1651661.7155726387,2030770.6882479151,1676065.9949518854,2365370.3635815154,1807370.6949705484,2155065.662134968,2504518.434679262,2199329.512511412,2459876.656474051,2027893.1616318405,2139984.104400894,2710535.4700434064,2272746.206938343,2128962.7834373764,2953778.001061837
5383,384.4285714285714,1577093.2127534098,2313527.8896975704,,1977779.5096564728,1737973.6143019346,1979539.058976379,1655208.2648312591,2127717.469343052,1756273.0993263938,1996182.2016349947,2683974.0768713634,2157564.6380464104,2499259.8250341695,2433062.1205487493,2294384.4785189317,2719834.887963052,2076771.388427036,1971429.583382846,3016774.9166678963
5384,384.5,1606413.6544978917,2212256.041246934,,1905092.510247526,1806350.0528719362,2007599.1571670684,1656431.1218764132,1989319.5434499737,1811368.8343796397,,2381727.2976974454,2268519.6174074872,2491515.263376729,2238674.9786673887,2224321.0699011353,2592995.00692857,1993312.08307072,1904031.6270294394,2963039.18004811
5385,384.57142857142856,1597656.354492617,2298401.6832290166,,1947829.447980618,1615402.1026822708,1977090.6973073387,1724716.781267567,2166813.17306381,1886423.830317005,2010151.4512324897,2378924.94108656,2260766.93218944,2345571.475050095,2177760.692256384,2240978.3725069663,,1944174.0749938893,1904031.6270294394,2951797.423324472
5386,384.6428571428571,1738053.080922702,2396058.021742588,,2077348.1560582414,1638572.5404585602,1949771.4689041544,1743056.02861487,2058402.3252251542,1641235.3179264425,,2479955.9683047323,2228997.1463694093,2401683.284901307,2345888.4937766213,2236333.447452171,,2017370.9650629088,,2805067.8601728096
5387,384.71428571428567,1760308.0960961767,2168176.185150235,,1937601.8919903608,1771306.720528607,1773758.4045198902,1734400.650903174,2021541.639068481,1676034.9117776114,2071838.884676864,2409411.750521368,2376086.2780341282,2517200.456996213,2320763.539378266,2034384.2147846045,,2243906.1090344707,,2889679.3494981173
5388,384.7857142857143,1780084.0541787394,1987284.8744401229,,1863932.572689829,1706896.1714697373,1846961.3756468103,1694278.0078249027,2222324.4722597655,1693534.574796141,2450542.5847224565,2381906.785507334,2257964.960432479,2367130.5714582624,2194131.8101640097,2121610.6611239742,,2319519.5578370797,,2942831.041343766
5389,384.8571428571428,1582038.554151781,1987284.8744401229,,1908229.198017726,1681158.7624609128,1801082.8330439914,1753950.4092816203,2093581.2586058634,,2156640.5834106617,2526871.0992295165,2234866.997652496,2166717.9412550987,2174945.8072186722,2251273.3118850607,,2090866.7945490645,,3126664.78731144
5390,384.9285714285714,1716928.0404645738,1897199.077077013,,2004706.211460457,1675194.7990636257,1849016.327660293,1707559.5273246178,2160513.160456628,1550428.4087576373,1834281.2721204609,2545559.014241908,2102722.210427985,2215152.9040900506,2283342.1430467423,2325594.892589358,,2138609.748552253,,2724368.130095159
5391,385.0,1631332.8515286865,1897199.077077013,,2071455.7833233,1658917.892343339,1774125.3581468374,1744280.9323960678,2191169.5356072774,1461590.8663111192,2024748.6714217884,2658908.303521559,2245455.998355988,2370529.7195691597,2163260.0594437635,2218772.841326316,,2176868.922121643,,3009088.214669493
5392,385.07142857142856,1616930.2293916305,1897199.077077013,,1993268.78241941,1672420.376967023,1820033.6710685862,1777134.533383487,2039686.6358801955,1521432.4909826205,2102205.107622793,2396228.802687367,2082540.584709255,2374651.7630902817,2088351.3294367632,2187043.483132948,,2144145.2473692377,,3038980.0312314625
5393,385.1428571428571,1729854.2759838759,1897199.077077013,,2023294.4574793086,1599312.9775035237,1813057.1140266762,1735132.0569148206,2026921.2660137748,1521158.3137864084,2019709.84269352,2269960.79301406,2326079.809309511,2370933.8027510596,,2027732.5750590235,,2274660.662951346,,3010099.600974012
5394,385.21428571428567,1693674.9593599166,1897199.077077013,,1925843.5119739932,1594037.8515349154,1850070.1262481469,1704895.2666027125,2268321.6358827194,1454923.3887723116,2019301.30116513,2426818.1571262754,2218963.1406657123,2251355.543260186,,2195113.7280007056,,2138541.0596485706,,2874118.9954768103
5395,385.2857142857143,1544687.9805432085,2185678.739168134,,1907571.9515469656,1508637.2892343,1870617.4152247708,1745754.6163411185,2080554.1128013579,1521075.0804471588,1938151.2218638272,2239851.011541448,2131770.754392857,,,2121422.7849379196,2441416.0178075037,2143122.307754352,,3061894.7239390635
5396,385.3571428571428,1811584.2428247314,2187891.4488893985,,2056316.9087541795,1672601.7000728531,1939361.3804718603,1751677.545992802,2136002.574412474,1601415.4854425967,1899608.065658305,2509521.3398956605,2351903.91988425,2361782.6888517025,,2002123.7101585208,2475401.813953567,2254626.863198833,,3029408.9218796687
5397,385.4285714285714,1717034.3552634418,2304412.1849155114,,1810698.0479854022,1675034.6546098075,1809121.1312104806,1736094.7618509403,2122873.0453420137,1451689.8662775129,1941120.7585454,2561670.072415825,2204210.6409842856,2445139.774139727,,2199612.7344628614,2608844.1706084535,2177739.413059277,,2802409.517617496
5398,385.5,1613678.2436280756,2189301.9804594913,1597034.5677193955,1959991.1656110531,1710165.853170438,1721627.8802302296,1914528.7876299452,2125589.2846984873,1507547.4362837698,1946162.511427584,2227369.2161563956,2380284.4174770396,2257909.2536149453,2254168.5095987977,2285932.9636668894,2640710.429733139,1869332.4134721726,,2897091.443199702
5399,385.57142857142856,1642116.0904012423,2229211.5522883073,1902452.0927331983,1894400.3314008296,1719175.3694924791,1739938.5797375408,1787881.5426089494,2043466.1504991592,1603867.7796522689,1960721.1459672104,2417114.9271304165,2307379.662795184,2483501.995771189,2222184.377950475,2251271.382179572,2551668.9776853034,2207377.70150778,2133628.337579956,2771588.202284982
5400,385.6428571428571,1719203.3933675475,2202770.445098311,1804449.682932126,2127407.216368258,1770411.862533147,1877019.7611062047,1709950.7056561708,2167061.6295417077,1616499.9038900065,2128645.473539894,2482014.5611085375,2189265.5094787097,2308182.198464491,2346482.8623087113,2176053.267077935,2590757.6301590423,,1894181.7595015077,2905939.429614736
5401,385.71428571428567,1456666.255231987,2097311.5843155156,1816040.394409606,1962474.6805969796,1856886.9472735971,1833629.9901896624,1746849.543545055,2139381.2498109024,1804920.9540367418,1940110.0382764626,2333410.482302158,2193398.9322578213,2522876.749239209,2428501.724983224,2191953.0823800173,2514614.060980935,,1850443.1589665862,2589380.5612457762
5402,385.7857142857143,1697848.9397564721,2306478.6061688354,1909286.7079964962,1989079.7434463114,1698775.5892815175,2098769.2704863898,1757453.1176047758,2030957.9985793207,1703758.1370354556,1813647.4568979011,2303767.8063851246,2333173.537240079,2301747.048126813,2108508.0831790064,2027839.3242396403,2465123.4965835107,1919630.2977179692,2174116.429856888,2991049.841241485
5403,385.8571428571428,1770270.2938716551,2366202.707416714,1701836.8987361682,1775991.5696848743,1568651.6519144,1840833.725666223,1741683.2241709803,2228272.2462075087,1596252.9530948515,2065406.7741923612,2422907.7644626475,2252069.379874996,2343640.7466151793,2275057.596851862,,2556806.521647692,,2133069.7981803394,2920004.485809175
5404,385.9285714285714,1643111.1397257603,2314694.388939909,1732832.1090546895,1903259.1514659086,1501904.6098281273,1877352.1564797831,1778517.9571533343,2191489.4218921936,1474988.8477172665,2055328.6083928503,2432217.400414419,2121228.3786478094,2282867.269359224,2342774.4729582667,1906912.524317661,2622185.8894232456,,2189993.5055090594,3163084.7526126923
5405,386.0,1673360.0615264769,2301099.1167881214,1867814.8816994876,1921291.8287566658,1470673.9406207365,1801548.6526722256,1829664.7851388631,2017744.5115826472,1487549.2806988377,1901647.4444196406,2504154.382445778,2299156.967582638,2294512.700731132,2228315.6158273285,,2644730.684794319,,2291427.439511517,2893614.429208153
5406,386.07142857142856,1599712.9193002263,2273495.1240700847,1754788.7721429598,2039248.7413583647,1455744.551543708,1920633.8121546437,1841119.5824217503,2258448.6660829643,1535222.440209515,1837436.6253351655,2437523.7027329663,2022499.964122095,2504647.1428678385,2316456.4523677914,,2600791.0590129304,,2242842.1940109977,2778173.18071175
5407,386.1428571428571,1862504.8650407856,2230504.4408725523,1744711.7145982126,2000939.3654148383,1455744.551543708,1986902.572978408,1818537.2077359923,2061595.5663366753,1624339.255252203,1860278.1716553688,2370989.961577097,2424122.1179018356,2266006.084016155,2305362.4121443667,2140502.839703693,2808416.989659868,,2198544.0293899346,2888359.3706330396
5408,386.21428571428567,1602800.9718983525,2164002.8820992047,1813804.3149213234,1907748.64826141,1455744.551543708,1928317.702076633,1779246.94812054,2083403.4870047946,1729458.783439157,1970360.2511058042,2537997.865952639,2251815.8940453297,2593079.1817498803,2305783.252249229,2131772.9984233184,2621298.5537354206,,2286774.6819982147,2833370.6238245387
5409,386.2857142857143,1547649.9025671335,2294748.685151843,1731773.5754803743,2057624.7540561801,1455552.725645186,1937462.112354102,1943076.2761819891,2264206.3714398234,1529652.1707822024,1998267.6764782332,2642926.917509527,2251815.8940453297,2467639.226910711,2439149.6066210954,1990197.9773588884,2509618.938245547,,2378776.462717562,2887370.413282833
5410,386.3571428571428,1707121.757111728,2249861.9488852364,1630255.233394483,2007709.1148260788,1455552.725645186,1950715.1166711717,1802926.6088146353,2058689.557100313,1449892.0350770205,2089531.4778527932,2608683.9463474904,2129734.255202711,2427555.395529259,2347875.367752705,2362413.6574464655,2595400.078626922,,2261621.3116840357,2948748.8122516824
5411,386.4285714285714,1666201.0178897288,2313410.477747114,,1936190.3818957682,1455552.725645186,1994471.0600481823,1947066.9771462027,2156212.4487406677,1492476.7873383127,2064385.7157751948,2405944.756173611,2306543.453969657,2243735.1276292223,2358827.572039671,2080320.5370807012,2608269.9074003682,,2232544.5853820075,2971358.10071066
5412,386.5,1699901.8409896558,2125384.9273742153,1667462.8392237073,1949669.661989488,1455552.725645186,1720599.0679247659,1899179.215806264,2084893.9343047335,1760782.7689097177,2023282.532858532,2574559.4213806656,2259974.6887124577,2537833.2009438053,2390406.0018958957,2072332.8442601773,2583790.433126828,,2189804.6665188293,2813454.1622852427
5413,386.57142857142856,1730090.41472318,2382220.027827684,1809473.4660131277,1898271.6395539565,1616420.4481130922,1817313.9036543844,1737154.750049396,2157476.0935437647,1581180.086057951,1896305.3200690257,2403977.1335852467,2145670.4867343893,2360259.3238355154,2399627.8714053654,2232869.6016563377,2719442.119566911,,2098348.763450937,2827013.4106529877
5414,386.6428571428571,1821012.1356188732,2266694.4833912523,1767392.8242683907,1907667.350870719,1633816.5870379056,1884493.3344478698,1837688.7503342866,2124826.5169508713,1655847.980117843,1989738.3302763812,2345201.332940301,2502956.0160640827,2416736.0538089327,2547303.8649238967,,2525009.5069885827,,2020620.9466475372,2743176.185806805
5415,386.71428571428567,1618445.4089420233,2190318.42633106,1685604.0421420124,1928203.3296868019,1737707.9593732157,1814861.014462866,1828824.6961863106,2125230.731787719,1511699.3046825968,2180083.667217989,2551404.026898781,2343235.157397445,2410730.108639605,2323952.5585626303,,2690549.0510249822,,2107128.640699276,3215826.0536559937
5416,386.7857142857143,1508651.1393433076,2122323.323157894,1653109.2300432965,1909805.4046447265,1853890.1173074716,1939648.807756274,1900038.5071206,2208727.4454566687,1483184.7720769194,2207845.3284835564,2515812.112166508,2137407.54261187,2602062.1988009242,2155399.891478744,,2631479.53813476,,2223988.7674427726,2919743.546238235
5417,386.8571428571428,1729823.8465303753,2076904.961905284,1469966.982836632,2013763.2591584167,1668116.5750515526,1886494.9633497596,1862012.3256939999,2099062.235686172,1525555.0921558074,2188385.707041975,2368135.5050688256,2288669.828057558,2280591.4756675987,2305633.073723674,,2450888.150705622,,2217255.1923828283,2776385.1811741614
5418,386.9285714285714,1685098.5208922978,2062248.235496265,1589681.47509927,1921541.1143389507,1694696.7786632194,2010931.9424029123,1766252.0958647665,2128557.3953021434,1633642.5795728052,2019422.1256025422,2487241.723483982,2232903.014500613,2585797.2192992675,2255579.153827165,,2608269.0129189966,,2125061.9239324476,2987144.2119759712
5419,387.0,1579927.9574776073,2055696.9034877073,1702164.6541808564,1915864.4068593478,1727175.8152179033,1877853.7491037238,1755834.4955570877,2065003.8026374364,,2026136.7538637407,2600472.9087762926,2234791.5646816036,2357593.224153803,2218896.7955488325,,2780951.887648481,,2157941.547708855,3000396.671279533
5420,387.07142857142856,1516658.953712275,2055696.9034877073,1523070.4686506626,1897512.1619712976,1697394.647490076,1876250.014624146,1890518.5190646958,1986592.4670289,1537532.0704084197,,2647750.917676558,2182926.5843450488,2334721.897126648,2309872.15138925,,2498854.184034279,,2146637.4126227233,2807689.547912766
5421,387.1428571428571,1457467.413378726,2164061.023604812,1711590.3198949592,1904534.4577786543,1436586.7046911626,1874730.4082400275,1952659.4168842593,2030449.150266066,,,2325126.542954546,2301099.511780837,2420934.5413800664,2308368.7526119505,,2777092.5334481434,,2105181.273802208,2746749.2216849034
5422,387.21428571428567,1612038.8271552478,,1637745.119480988,1928892.9630893043,1687145.1391813555,2034075.329222039,1718423.1803946942,2303059.5348311905,,,2671208.086565444,2129939.8699830393,2493499.361810623,2229831.0904623144,,2800339.733115705,,2145561.2548195515,2952027.1818511086
5423,387.2857142857143,1660649.736382315,2314066.8227945054,1682643.9911964478,2057008.921230029,1790645.546786082,1910931.5211222966,1913457.6808736986,2173806.600245419,1568863.1074744603,,2425655.618390579,2113906.960398354,2460904.55321466,2449878.7675731312,,2554609.390206073,,2169163.8278931044,3052884.2528588157
5424,387.3571428571428,1643064.3421360194,2229451.3703632737,1567547.7309262988,2008931.5104081132,1858661.0807205546,1862529.7494231584,1797846.1116965124,2121687.688219147,1740223.1790342322,2187396.0665832935,2407479.3912337753,2248803.03677869,2415261.520568647,2567356.6413403703,2188238.7174878535,2613253.53591788,,2401627.0571411974,2723161.237804074
5425,387.4285714285714,1660613.5774017384,2278917.8544599223,1547963.2467472197,2131161.9122190974,1757774.783572232,1946401.9197442413,1888018.8532839802,2386255.985854193,1542946.4293176425,2055613.1407789488,2480518.7918993062,2193965.029654936,2635508.113309719,2178937.6320416,1897733.0821793738,2653756.5185620245,,2537441.381310308,2760891.7594790496
5426,387.5,1603992.982157845,2302197.4013300766,,2006333.8631709074,1739686.3217679753,1994911.508278091,1793243.0576326998,2244290.3021326456,1538881.3668958596,2163969.646318527,2530928.7090410097,2158512.86960788,2529583.099375762,2250564.896735981,2196480.566226039,2545432.30402539,,2371485.7787169004,2858570.5425114515
5427,387.57142857142856,1594501.0488474467,2219643.768940104,,1962195.7379964518,1653412.1637046933,2004714.484446491,1833408.597765028,2247047.03117992,1711237.7847667374,2120587.852365001,2367163.3006993155,2160157.2971955943,2360437.936424898,2133319.295012006,2206797.4845161135,2694951.4001573874,2087351.383402437,2215778.540866802,2752455.8233657987
5428,387.6428571428571,1678585.1593244819,2405480.358601719,,2034688.5279867107,1647411.5697143155,1937032.4405809988,1974837.4805728123,2002081.5232059201,1594807.1906925726,2122271.240707192,2420487.893360091,2129532.988829008,2401466.968578691,2361653.9320610794,,2640970.8106043725,,2388930.3809037367,2950458.3027615696
5429,387.71428571428567,1710589.2105742204,2449223.139346595,,1952466.2417954344,1680405.6789840825,1893550.9495772743,1933646.4302783331,2148637.2688834043,1630709.5366325867,2061348.2454969962,2344110.3964963993,2188403.4008447276,2386834.5304561583,2262499.75302461,2193152.8309377725,2340395.8584256875,2207722.40990653,2499633.7126341756,2995193.0380640477
5430,387.7857142857143,1618188.8798540102,,,2052559.8375401613,1712109.9923877863,2052018.8133288855,1935248.0612474952,2184415.4614969334,1730180.504705526,2233506.082731544,2407613.051248127,2076689.238886428,2419615.1409567706,2221698.8954495727,,2441976.383257344,2049209.0946050794,2481209.1849296764,2926195.108795171
5431,387.8571428571428,1674903.3950324073,2207010.4188699997,,2133556.529761633,1730241.5159725253,1886229.1021559772,2067859.9945104395,2140306.4180012154,1787369.195304325,2162635.2984223445,2439745.890597385,2032068.0680208437,2363605.392472626,2252845.747865102,,2551013.365368494,1894681.0605379199,2470066.3871976743,2865271.877105027
5432,387.9285714285714,1661780.658344487,2282786.9305503494,,2130506.5732479254,1534543.4453585816,1805816.719587833,1735758.5700599654,1967737.3505454261,1656558.7873029388,1960817.1760051318,2549816.2963748397,2216444.685906343,2436550.952088967,2201039.308434621,,2450990.6755852485,1994273.1582922067,2345504.638422548,3235015.111999418
5433,388.0,1555582.694402557,2482494.731501974,,1917533.0355458222,1742790.5200070909,1931534.2453311954,1909493.1609191287,2196924.213132757,1705549.4099860801,2027813.743504744,2548500.369277374,2070446.5517629096,2416156.25854963,2138635.5542304493,,2642605.246097307,2074331.5615004953,2485188.580423094,2926129.791038373
5434,388.07142857142856,1643648.0065262849,2315778.353720943,,1859349.41678033,1518542.7719084418,1691252.3628392674,1989907.7012749005,2068056.6269163557,1700050.1913303833,1942796.1417036708,2435834.643198473,2104214.678292298,2359967.850430567,2300752.608033455,,2632887.6347381715,1949662.0370107554,2217858.3533459166,2942406.613795952
5435,388.1428571428571,1506058.433886852,2183544.620755717,,2066361.095107331,1647443.472660546,1839809.1447093217,,1987765.1433377438,,1713639.892936374,2361241.8085126225,2267438.853451813,2425156.5803883006,2150001.8052119906,2172388.9539631596,2640183.4944359898,2017131.1932891042,2187877.9092476424,2865900.3339724676
5436,388.21428571428567,1640989.7484524115,2250979.9182168446,,2044151.2370910097,1702650.3664773656,1855337.7388756005,,2197875.238024495,1665192.0618997167,1864006.5986233223,2427012.863182576,2120173.3609602437,2428064.101101945,2217812.2694899244,2185195.9211805677,2485820.7387039326,,2089038.6111393494,3145335.510103387
5437,388.2857142857143,1587661.4345572658,2368217.487002019,,1828530.8380840968,1664422.2006720959,1904572.0714257816,,2001917.2619462472,1714437.2572448086,1716164.4692475232,2474384.9599929377,2158853.979372487,2417291.2454874986,2358234.0368260024,2138920.368183155,2572158.779635116,,1970600.244070031,2935331.9834146146
5438,388.3571428571428,1772698.8956602293,2166259.5824507596,,1937927.3346653476,1767578.3489811197,1745402.7366093893,,2186709.16510033,1763764.5668082887,2044585.4234355637,2481497.5520987,2174395.4201472388,2381723.131633026,2237274.4042282617,2014017.1742872891,2764901.542686622,,1938224.4024520621,2784734.971819725
5439,388.4285714285714,1727260.4627578547,2164030.7604715526,,2067581.1011577656,1748458.2015447833,1876889.187216776,,2203176.8267927896,1696449.4792490166,2155890.3370988225,2420555.352010092,2006151.7361638972,2551017.1687849383,2361967.653413078,1952176.9922991777,2502954.01578207,,2122422.7396470625,3018460.8550405707
5440,388.5,1721649.1180622,2366093.8215614036,,1872687.6724588561,1642198.7109225316,1871097.055900807,,2170033.3753573005,1747634.054589068,2310292.317899874,2360626.3721418623,1945026.4348581608,2304555.7620580997,2011482.6620209792,1918840.7698790762,2501828.0926986746,,2122422.7396470625,3117742.793664266
5441,388.57142857142856,1839342.8326925817,2256798.6890449026,,1897490.6698418271,1507320.6619190092,1922343.943479074,,2112951.4964769497,1787168.8748265011,2367256.465170122,2423165.6442879173,2139162.534615087,2514295.869422279,2151351.7667072783,,2630593.3151352173,,2167735.8438550406,2913552.7317667976
5442,388.6428571428571,1722262.9598818964,2098925.551106796,,2072194.4389998538,1593633.9918844225,1796848.0811099526,1750265.4643365494,2103755.688267932,1691539.0868896197,2112803.5746974847,2539407.988360799,2231049.816798168,2351298.698221412,2132606.763781454,,2875861.966546982,,2078711.9399984786,2701652.1833770433
5443,388.71428571428567,1686564.0628798702,2098925.551106796,,1971358.7090533879,1630752.8138590986,1943962.3446049937,1682906.1377815264,2126569.559423,1536268.6524889807,2135954.7151185395,2442805.040345462,2181947.9090460986,2239897.8109434745,2386791.57697772,,2562472.3975228206,,2078711.9399984786,2938298.333037678
5444,388.7857142857143,1761417.4742703354,2018424.159078548,,2030456.9289043495,1684423.339432697,1930991.379265256,1832306.1005706952,2139549.0233286344,1613903.2330506374,2022058.7963256692,2547433.1528831916,2047225.7316249388,2182498.815050937,2159773.157358682,,2726289.5576321576,,2113607.6015133476,2772803.5960520646
5445,388.8571428571428,1660509.5799316706,1975307.4452337986,,1977521.2584138084,1659884.7802603587,1887902.791865493,1662270.7108481268,2090929.9333722624,1530362.3934938519,2282416.3024780154,2379767.0365441274,2106563.3797267037,2474539.4927979945,2252146.7570509985,,2655463.0694662286,,2169296.8090073336,2562826.6981148636
5446,388.9285714285714,1739099.9251036558,1959523.166453575,,1945100.1221131894,1659022.926693379,2132917.9835791555,1811332.0142168836,2133430.5046566734,1636297.4711781896,2078906.970473455,2275753.2845997345,2092386.4462603184,2317894.123016762,2307602.6244884706,,2559911.4348968086,,2509929.181529846,2897666.8194311596
5447,389.0,1717333.9652676266,,,1921545.7913322786,1698194.7221676323,1984113.431875841,1781603.3441454333,2171405.904007197,1612295.9811622764,1962062.008863547,2299655.333524483,2105514.8630542033,2272828.7103958423,2184423.7494787322,,2608258.1430893866,,2249117.108011413,2784279.1157433894
5448,389.07142857142856,1780441.917630944,,,1932013.7623800389,1676844.9651564215,1910867.3565101274,2045177.7005876005,2112890.291340727,1421046.417488179,1961108.8131051166,2294549.800957981,2097239.5775968563,2462846.9350633696,2323082.327441058,,2614764.7270532167,,2233917.785261706,2992257.2001049384
5449,389.1428571428571,1654543.4215746422,,,2029092.9471671847,1723427.7023304712,1885171.6122568736,1789719.6942000228,2159977.027653042,1607925.8434103825,2112231.9374867086,2308684.647650789,2181297.811325894,2426117.187949446,2392703.239295849,,2707536.044704327,,2218318.3679921865,2727709.1527127163
5450,389.21428571428567,1636684.0017034588,,,2072862.5320975333,1733801.7258942802,1873461.2302814906,1791369.5415889106,2096082.0439070868,1487314.0094380698,2131147.0406381767,2363164.993734116,2152037.864031676,2641064.8933070316,2302549.0853264085,,2517578.817530931,,2222458.397880722,2902776.429226274
5451,389.2857142857143,1838558.9904749545,1939909.8614158744,,2028977.4417533842,1674905.70767702,1877957.9497359337,1860098.0372000353,2081340.5033866358,1653485.3090829137,2107113.5501430975,2430301.5360783087,2302062.130459967,2548946.525755755,2137083.506019433,2259517.799863947,2580716.498839008,,2257790.092137597,2841884.5905327937
5452,389.3571428571428,1612756.3223001664,,,2306157.081433095,1682445.6473250594,1930920.7889259597,1874790.30808504,2189055.8894023574,,1913721.9099209805,2425795.0640219543,2242557.7927286467,2515848.336890369,2206301.1949460483,2334579.192224589,2481905.8238673783,,2210432.6590023716,2791021.937839532
5453,389.4285714285714,1704672.878627674,,,1950536.0893237581,1660055.7563202283,1960551.550564521,2067944.6285578415,2196909.6287616617,1551371.518191718,1951524.1935945647,2579280.9310593433,2199796.131644827,2411935.0911285253,2311505.6614539903,2262439.681671795,2604365.128114657,,2150758.538322417,2660844.6375736766
5454,389.5,1581581.1060836886,,,1993157.8227466447,1691279.0970060336,1814096.068309298,1832369.2030658303,2151134.1465999885,,,2426744.600463273,2178451.4535286324,2493299.8295442457,2269691.1890926827,2172992.49770938,2459398.5841048006,,2253351.376947861,3166432.440643347
5455,389.57142857142856,1657491.7695469824,,,1935352.8807061063,1629353.1740342109,1798755.1052167015,1748616.4447516887,2132522.6267879824,1626682.286080875,1971335.2322453132,2526988.189724995,2163359.334770138,2396639.578165382,2217497.6026697103,2048236.5523841039,2536107.1278983084,,2192301.6928036553,3039188.2481205924
5456,389.6428571428571,1576805.1612309325,,,2152089.939657341,1688510.262354914,1909842.2086200493,1646856.7040061266,2127892.31090211,1625818.2767585856,1874622.5626562953,2427623.041413877,2131740.1715672854,2537040.0890115853,2221766.8610211415,2048236.5523841039,2466160.491923512,,2154670.3218407365,2694907.7893156228
5457,389.71428571428567,1608920.832416952,,,1893224.473877622,1629449.723238018,1896537.9764592047,1551621.6188482738,2117214.5939371726,2093567.3645241596,2141677.4400176937,2455088.432829433,2036135.9757710574,2489265.8436642373,2157554.9453956154,,2415935.0847294945,,2166583.2631681506,2878930.7347075683
5458,389.7857142857143,1609809.634960528,,1542467.6580497215,2055472.1410600333,1610612.1590656005,1906178.6565278324,1498720.0968666188,2216534.134773569,,2128509.244315667,2465596.7694924576,1961569.371454328,2465284.8214605735,2314178.7649286594,,2493502.9146742215,,2220220.609031337,2792227.3214554717
5459,389.8571428571428,1614003.3667749958,2099469.834408608,1542467.6580497215,1896516.7824716913,1579573.215659204,1844033.101168117,1479522.2692913054,2081059.8949402117,1531495.040702224,2090914.441324486,2376024.687239818,2147361.70689769,2290103.7498296043,2157510.760196493,,2460787.4042477785,2222405.2275066846,2191062.945526136,2931539.2732283073
5460,389.9285714285714,1582196.8725594298,2198752.0752448877,1542467.6580497215,1769944.3120427271,1741956.661759509,1725344.7883005675,1463005.635502998,2060810.0017583896,1555302.4646157634,1851176.8393084228,2259416.157373147,2070137.323836616,2299806.9285801956,2381991.9550490407,,2579847.775908854,2122652.3577846442,2172497.0080207167,2767922.554251156
