Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0002_1,0002_2,0002_3,0002_4,0002_5
7782,555.7857142857142,1552755.0064367014,1610295.5126388383,2160986.236500985,2107128.3955959594,2092416.0834576136,1859643.0337310522,1857982.1459506517,1759845.6025940715,1654313.474923733,1623488.8098767134,,2154056.39732146
7783,555.8571428571428,1603641.3302644603,1636485.3611351373,2247235.192461819,2085655.3350943432,2068167.5715925766,1818739.5690419055,2036322.6988216415,1851506.127658336,1573366.8985997054,1584715.0137313984,,2128557.8808313017
7784,555.9285714285714,1603641.3302644603,1609497.6151784558,2187763.890180683,2093376.7991935415,2086659.8069737353,1895129.444393002,1923728.7390124237,1957039.8874718102,1671809.739272916,1646792.501790861,,1987512.9725054954
7785,556.0,1582180.3946577208,1643519.8370512098,2212104.21969437,2047905.761450988,2136207.956504782,1853425.4404218346,2023481.850031058,1734808.8031700496,1528777.7794535935,1633364.1602041044,,1962234.7549584368
7786,556.0714285714286,1603641.3302644528,1611784.6231078336,2141975.6675874093,2044509.7108185233,2254959.024640652,1954810.1715191072,1917442.9709961975,1821158.863529758,1621830.1300744442,1604017.7914332554,,2026289.1876665903
7787,556.1428571428571,1605201.7409299968,1628140.5038049007,2225043.5530936397,2062323.8744091971,2148470.704005929,2021986.3080653513,1921330.897210731,1862275.7427506822,1515507.777561269,1662571.1489162566,,2092208.3545312353
7788,556.2142857142857,1602641.7865525803,1630481.543019064,2067877.174737226,2024201.763492936,2242101.286126087,1978986.5418722213,1945719.2137497116,1862275.7427506822,1611148.3575827382,1613039.6735035584,,2092208.3545312353
7789,556.2857142857142,1626118.565299553,1623519.0063689516,2458139.484905031,2048814.224455456,2052355.966215109,1974409.7954435206,1874592.7025990367,1858031.0706926612,1523971.1789112708,1671884.6535011097,2070897.3287408047,2105423.9881925397
7790,556.3571428571428,1552857.9334574032,1623519.0063689516,2074209.8159473361,1890459.3580735535,2216128.198023478,2099113.1000486067,1851106.2454286488,1853601.1486399267,1548970.691079276,1675588.000257577,,2103917.0709775067
7791,556.4285714285714,1574936.327735351,1623519.0063689516,2054716.4760423426,2060478.0478349286,2120265.9621111755,2027372.952613336,1797739.8206803054,1791734.4772811942,1651150.1287783764,1693136.401600065,,2035714.4200981215
7792,556.5,1585197.3497045233,1620187.0699700946,2134524.972246093,2017845.6678855969,2182142.1259381683,1973814.5081447768,1894368.6730912977,1734915.517860076,1587076.775761296,1687352.473956854,,2089611.614051118
7793,556.5714285714286,1593338.3715824427,1636560.72605696,2121328.3482257207,1914745.8274387885,2051883.9091170602,1898003.9100309482,1835872.0733949197,1726330.7514553433,1587076.775761296,1647475.9466581177,,2101317.0538606145
7794,556.6428571428571,1607321.9580503218,1603999.3359959978,2222580.8712587836,1859224.7405650949,2097101.1148047468,2027375.5120904262,1854162.4494249502,1747113.738158474,1582164.2247986002,1694896.4675319062,,2138901.888933878
7795,556.7142857142857,1635623.322062876,1618298.4364620699,2099804.946315314,1896375.7192422342,2195205.255055886,1939172.9564014738,1870578.4067114745,1691457.5169834981,1573281.9103898166,1654603.7003512585,,2125108.0842046677
7796,556.7857142857142,1577291.6379177144,1618298.4364620699,2241653.4319956647,1880048.1569982367,2196292.07645785,1936532.8317759042,1887947.2092352775,1771023.1332055214,1543339.6790893143,1671210.4128811245,,2148165.851540016
7797,556.8571428571428,1598281.0991144374,1610606.978689965,2061488.315017211,2069717.232371125,2086221.9674190555,1904126.6157222788,1859952.3589019815,1742935.554155113,1524667.841925283,1643515.908244111,,2135269.8044707594
7798,556.9285714285714,1600929.9626503133,1610606.978689965,2208671.6348168403,2060468.4896878232,2039417.0151281005,2012390.097451569,1884998.3660414857,1849048.3692911933,1573386.349662753,1677288.079000947,,2087914.484630392
7799,557.0,1615221.9402534778,1610606.978689965,2249017.608078456,2087854.3249271298,2187736.3676195317,1925921.7374891804,1838985.7216879467,1856873.0537512058,1518595.8194498315,1613610.083349757,,2069159.8147976403
7800,557.0714285714286,1521648.298502761,1620009.0999394835,2145739.3041643514,2087254.8637354595,2032435.7676087006,1970593.681377528,1822580.8888691524,1791734.3377455873,1513147.8835619676,1624936.2056293308,,2067442.630173724
7801,557.1428571428571,1534383.4742712318,1631209.9125862292,2132934.952202431,2065838.077248638,2198997.9353369055,1981629.4058972567,1948904.378081557,1931406.900746484,1624656.9855934686,1584171.96038161,,2051137.749314879
7802,557.2142857142857,1537944.0669093272,1626678.432516822,2195778.1331101814,2116164.444289202,2256189.3466539765,1915366.0354762552,1952307.883880257,1879984.6143314415,1699277.3769934557,1587440.24141597,,2196453.2650422505
7803,557.2857142857142,1526811.0964538443,1626678.432516822,2134410.533746635,2142756.83597204,2223145.6989350715,1917069.88893475,1877975.3297743108,1902977.9108731956,1645483.4712826328,1611307.981120728,,2168634.8390043955
7804,557.3571428571428,1503495.7029695085,1626678.432516822,2192894.984596526,1987128.742485348,2033829.9378029671,1982985.8983691437,1842040.1220271627,1906758.4745916813,1683253.587713878,1590329.0314382964,,2312637.753971466
7805,557.4285714285714,1500455.027366005,1626678.432516822,2104035.242572159,2045817.8347630934,2178292.5519104186,1958941.0485619926,1852477.1624519187,1916473.6808623143,1612367.5290206152,1652137.6043170858,,2103437.9855378307
7806,557.5,1499464.1408611676,1615707.0177457936,2078293.4104725025,2126830.989036863,2233523.332441969,1863368.9505851276,1875441.9458134028,1888065.9677820364,1615156.4634179492,1617058.7546224217,,2236567.2725889934
7807,557.5714285714286,1528644.7070884777,1615707.0177457936,2131782.7579445415,2047763.6290563936,2317661.390167367,1872453.7868426843,2026778.6578392233,1956790.3681904904,1602271.2958443894,1609117.396626791,,2189631.7872165586
7808,557.6428571428571,1559068.8117269245,1615707.0177457936,2082502.277230681,2205664.235733625,2184672.9560351083,1871246.0047915021,1930028.7473860534,1836959.7345368285,1621840.1877794086,1682483.772049955,,2298988.1509884982
7809,557.7142857142857,1503519.7976718605,1615707.0177457936,2105391.4159358405,2065922.394268959,,1930809.903382393,1971303.268302044,1785119.14078052,1624036.66124579,1689309.2709151076,2096858.5375788647,2138711.5128934737
7810,557.7857142857142,1501125.5521851922,1619425.0954596554,2139180.662976439,2069344.9149047688,2226368.389724834,1947134.3036542707,1992012.6264882514,1732945.6271626763,1614739.807564913,1732556.1256542043,2079878.9518181344,2155437.252012487
7811,557.8571428571428,1534522.047972416,1619425.0954596554,2143392.1916588163,2110630.4434779044,2192565.352067039,1896835.39015886,1850265.4259741064,1762681.3563261349,1596197.0284212204,1617968.8433110984,2071218.2834840221,2154473.09970218
7812,557.9285714285714,1539402.8161587564,1619425.0954596554,2198354.501415212,2131049.0177547936,2075705.3342261892,1915136.7903315264,1915547.113281131,1771283.5683162226,1651084.9048228425,1696817.9994901381,2071725.8574064127,2160754.3610357367
7813,558.0,1533925.6317599427,1619425.0954596554,2195144.9479199843,1909136.1961246242,2223561.9302510074,1960236.5259084452,1955083.2818885648,1747279.532550601,1671255.0769873855,1730712.7181407264,2028263.5839683502,1982380.5155535615
7814,558.0714285714286,1553783.2615103899,1621767.9583673133,2237387.0838762657,2079687.9163058721,2280668.1781241926,1854981.2810009774,1810272.815170057,1744444.1226445076,1617853.8800862255,1687721.7584052598,2035999.8241283605,2009767.1462729166
7815,558.1428571428571,1568197.14747093,1609544.2817936714,2167399.089020197,2148429.916850773,2038617.4950857672,1871191.446184795,1955493.1401486234,1812637.083947191,1605695.6976761485,1652640.9215348007,2098198.294881266,2042129.2259784439
7816,558.2142857142857,1593595.962382207,1616106.7477427563,2098278.09760325,2033645.6016352219,2299911.639000213,1898301.5881635833,1885465.7316312005,1901431.276968542,1586120.3122953684,1667977.102210876,,2076143.785838237
7817,558.2857142857142,1593595.962382207,1618028.3559296846,2269155.954471205,2093034.5140715025,2385069.713620308,1867796.7081915862,1880639.439235253,1789407.9593572435,1648598.092454114,1592563.8187041103,,2076143.785838237
7818,558.3571428571428,1593595.962382207,1622548.2796287409,2211420.9151164833,2096923.1227616176,2303662.2700872645,1855538.6471686705,1873973.9323844814,1760240.7927883558,1611046.343730295,1603342.338758224,,2051936.9132252752
7819,558.4285714285714,1593595.962382207,1622548.2796287409,2174291.5507348375,2053253.5430533942,2282365.6538473438,1801895.9347761995,1826015.5023396264,1782705.4125043547,1623396.9774860088,1665811.9302915882,,2117174.842027826
7820,558.5,1627722.104597136,1622548.2796287409,2121680.900665006,2140170.015156703,2187358.768727104,1921848.4075604593,1872705.2339217542,1745639.6447858647,1687544.9668640299,1567602.6143010147,1969794.5634395604,2134869.1214106227
7821,558.5714285714286,1667151.6984367126,1630292.3733124027,2292694.9102345835,2028411.0603262878,2209205.8219678663,1919304.9871778826,1839428.1460705874,1807396.2251335103,1625419.1078354195,1636665.818066323,,2111092.810268499
7822,558.6428571428571,1614751.492247709,1614941.0865040566,2073948.8017156566,2044264.2429959048,2299761.6508145835,1881193.5990960281,1934951.888648812,1842597.131574014,1561240.2122054584,1637273.7422063102,,2159170.4049784793
7823,558.7142857142857,1626976.941497569,1614941.0865040566,2240637.546244425,2044136.380093629,2100769.944413511,1860458.2881160383,1803918.4690361146,1793260.8494665083,1535731.67017688,1601785.2767944771,,2159170.4049784793
7824,558.7857142857142,1582658.6165632766,1614941.0865040566,2154688.0806441195,2036887.6160950188,2141861.2976135085,1820937.4884486948,1902207.3240046275,1759234.2377064093,1602509.8722919244,1637273.7422063102,,2157647.131841532
7825,558.8571428571428,1576099.1552683355,1614941.0865040566,1988998.0326970425,1995341.5019757645,2336932.0836588624,1910532.1575797512,1893910.6430215025,1793248.5954855415,1649449.926539782,1718740.2837994737,1988471.1483109836,2133839.736083801
7826,558.9285714285714,1611918.2647245193,1614941.0865040566,2158428.6091630072,2010802.8890558807,2165656.4676515358,1931846.8964922978,1802766.944797139,1735962.6260474147,1620924.6697742853,1708021.7114563037,,2059519.8196369305
7827,559.0,1604272.0461370964,1618227.3781729855,2131525.457908053,1979077.6902379754,2298224.3141928446,1963379.8081160414,1805896.324376952,1831767.9372002503,1626545.7313094677,1654690.2990586928,,2025546.9950710232
7828,559.0714285714286,1603827.9133132887,1618227.3781729855,2111385.830133932,1965746.172525856,2326294.133180179,1998112.1373331759,1843129.6765875998,1770931.785874405,1638169.9998687415,1686820.510889517,,2120749.108978748
7829,559.1428571428571,1605979.0867689908,1618227.3781729855,2099373.8581651803,2030059.6555365883,2205254.623361953,2081654.1367565629,1940775.084400741,1748056.0051887464,1609788.4013312121,1612187.934459833,,2133073.924789564
7830,559.2142857142857,1615172.6290808117,1628594.3095477636,2209968.8478419213,1957606.6766515446,2252584.6682025436,2003801.4202556857,1981646.3938510562,1745733.9338584277,1607956.6631413617,1608149.844639044,,2114841.053816169
7831,559.2857142857142,1635796.0611186847,1630341.491190073,2108456.5524444133,1976657.991368333,2258110.990187008,1993858.5559755443,1939165.5256769755,1748878.480655733,1607764.6727795089,1591055.5172238082,,2120856.1257119537
7832,559.3571428571428,1609778.8790616035,1630341.491190073,2149514.4791584956,2030053.1907583005,2396752.6477897624,2007195.782629986,1862035.0272548755,1791441.9682179864,1600599.4586624166,1711423.6974735833,2000628.5090453294,2077576.5220583268
7833,559.4285714285714,1493492.0031684735,1609944.9187683787,2107953.450718463,2011024.3171979866,2338696.3533314313,2002021.207699549,1948396.5092523065,1796902.5143345285,1563230.9022907289,1611036.9055520976,1904450.9951678112,2064744.5528332079
7834,559.5,1494945.2975062607,1622659.8692307782,2227834.6930779214,1983290.6339683277,2386973.742681533,1892571.8374630664,1804142.2065296306,1744633.3841108757,1531508.0927823393,1650011.1572730567,,2132213.8018221995
7835,559.5714285714286,1464754.815396708,1622659.8692307782,2278901.9820452244,1984553.0050002688,2353382.1024631406,1815130.9639140882,1747346.9385644617,1745280.7898000756,1605471.0187828029,1657101.5961408478,,2133235.4586408194
7836,559.6428571428571,1526697.0551086355,1622659.8692307782,2198031.1212092172,1989552.123857994,2213548.8138612346,1853121.1635553597,1814930.451178524,1782298.9219984836,1610371.547701298,1636635.5361454424,,2065492.4077822897
7837,559.7142857142857,1542516.495278152,1624879.6538869438,2263164.0368420538,2031613.7015810863,2219705.0612936276,1853121.1635553597,1886866.709916573,1753834.0426765098,1572059.3293509055,1603817.7690173246,,2170601.857704619
7838,559.7857142857142,1566053.6611248425,1624879.6538869438,2168164.963906883,2002836.8110233378,2400073.238097699,1865538.3941278744,1843686.226809632,1828444.0484934933,1581241.8245647268,1551483.6628298056,2008712.3152993182,2210978.334313601
7839,559.8571428571428,1606115.9989727833,1624879.6538869438,2229577.9461096427,1992534.2091152328,2260677.2332527204,1866628.3781457637,1811304.3488146416,1785739.0280119698,1599635.675164578,1593885.955777381,,2035172.9113481645
7840,559.9285714285714,1539136.0312741802,1638195.7253499846,2137000.1302939425,2045805.6858925235,2233712.533842157,1806192.6763004344,1836251.933320684,1785739.0280119698,1603086.410661991,1589918.6878268276,2076702.9402621542,2031174.2017140696
7841,560.0,1558523.5268122507,1626084.963015825,2169216.5028502983,2007353.0915568655,2217327.4379019444,1928837.093895429,1815305.2064254724,1791832.327289687,1574732.1760214318,1595156.3473594359,2004653.4684942474,2102596.2394915624
7842,560.0714285714286,1541593.4646581265,1626084.963015825,2192373.991221277,2014761.2425636419,2188712.282365172,2040658.7491480508,1877642.254978985,1778171.137595215,1599779.3539723605,1670026.318500985,2031663.0501194426,2100674.985897534
7843,560.1428571428571,1545346.175700121,1633375.6528479087,2273387.1239508754,1993649.3427791265,2239211.0510080005,1972236.8791115219,1704988.2910148383,1745932.2755416816,1550913.4146824176,1630594.167915672,,2111675.5185436658
7844,560.2142857142857,1497901.117738423,1653763.3248970439,2027952.588854195,2032132.7380798776,2230786.563513061,1898535.692157089,1941360.5373760457,1715165.3847951852,1583551.6472840123,,,2122596.5216769506
7845,560.2857142857142,1547076.2761851968,1653763.3248970439,2206516.949956632,1903616.062182867,2248185.458007557,1933411.4500945357,1865777.599244061,1723419.6835302725,1536499.7949336786,1725789.394533705,,2113481.032140002
7846,560.3571428571428,1538021.9347242624,1653763.3248970439,2209159.3050748054,2011695.7675537502,2403817.936464105,1934011.185934051,1838221.523429786,1766162.2552696702,1536420.0795766362,1723123.2775297435,,2098036.6580243954
7847,560.4285714285714,1519251.0840144802,1672147.4844450895,2256387.5344934543,1895941.1587174998,2174148.7444098312,2005218.4013944648,1875045.5552894897,1780739.79085512,1587641.052481226,1639311.507166288,,2055498.8881217106
7848,560.5,1540668.1962989003,1659131.5738450177,2030871.2983840385,2066497.712293264,2310748.6866432736,2026509.6058591101,1855820.8961042755,1741443.1349173272,1580736.8524689742,1673405.3182420712,1936916.3156887582,1989280.514498835
7849,560.5714285714286,1537255.0840027365,1640031.551899542,2137227.960842574,1995973.1190495824,2281209.139854502,1927909.1315116803,1928605.947698928,1730196.2275921176,1580714.4072013875,1703930.8236864912,1982817.4031218132,2103565.222295948
7850,560.6428571428571,1536026.189018808,1645996.789953998,2042129.222121553,1859362.646860879,2317616.6010516267,2008402.7999381137,1878814.4736172059,1744291.2393644287,1616615.55769161,1683781.6666446293,1978591.3807994705,2057031.8283885422
7851,560.7142857142857,1546642.7487580657,1648997.9817976241,2185236.0688648517,1974722.9835061294,2031891.0426548305,1942300.169648182,1882985.5485976972,1764072.0766472158,1577403.541478607,1626342.906100716,,2179213.3988446253
7852,560.7857142857142,1546642.7487580657,1651395.9869468706,1978518.9260366738,2052997.8943915605,2384839.4422160243,1901144.605186449,1876495.8650417395,1811579.6147160039,1579293.844995514,1691764.9123935422,,2083942.941851494
7853,560.8571428571428,1541487.1713371743,1658711.1598329516,2066823.1890200556,1905762.7379577458,2270057.244424926,1996308.0290622395,2041793.457919506,1806377.535645925,1610304.0712858646,1665683.6902931326,,2181170.2995195277
7854,560.9285714285714,1543609.8614033004,1653749.2929562766,2056783.3982040382,1949058.9377943021,2289623.1579468725,1998724.1473061934,1853519.339838406,1755708.7030180264,1652783.2182681954,1657632.1952813067,,2135313.0441610906
7855,561.0,1543609.8614033004,1653749.2929562766,2002824.6018963973,2053511.7843036219,2243510.285589928,1894369.3284991789,1942920.8875725288,1797015.9929212648,1648723.1059281195,1643735.2625013243,,2058531.7569534571
7856,561.0714285714286,1538645.9500807028,1653749.2929562766,2119452.4378037285,2026748.2926839148,2205171.647566438,1896755.3167524715,1846486.6601338738,1725747.1910135073,1615886.7591439872,1655973.2916508433,,2032546.3221446692
7857,561.1428571428571,1529178.9086757712,1653749.2929562766,2188765.571977895,2008812.9120694352,2282593.266663205,1922692.7929509718,1912510.758116898,1721999.5221150997,1581891.0371423687,1654311.3200680127,,2098420.140667805
7858,561.2142857142857,1588527.241253461,1654111.0154982754,2356023.2410676307,2006135.6583793862,2158520.2098444034,1906114.4210966055,1916474.4626934046,1702186.490268395,1558005.3842564728,1660929.2933223832,,2094198.799053731
7859,561.2857142857142,1575627.095149084,1664269.5903068422,2309945.211638703,2026626.4193400112,2234662.307445971,1895722.234895571,1902249.7121084086,1688957.6700232336,1656582.896656407,1674614.9213569483,,2246516.6971827163
7860,561.3571428571428,1595462.7799676894,1657638.4595398542,2284176.045204877,1967563.201981613,2257092.921850225,2045148.2008777272,1950181.1141938618,1766670.2078422622,1640100.849076683,1652525.8514129438,,2214363.495406815
7861,561.4285714285714,1621013.617692864,1662971.4778309462,2272024.2217745143,1986206.1482126338,2218374.136831581,1937775.8578485528,1995442.156998915,1753113.7289186092,1643680.1665477902,1702866.200313031,,2118093.913089718
7862,561.5,1505579.0115404266,1651501.4137870795,2254039.3628576766,1980658.5345348357,2214828.191178267,1887504.7751361893,1883191.7719152924,1805118.6460723642,1647268.3870562038,1703388.7227630117,,2147786.0849647243
7863,561.5714285714286,1506058.5817391498,1656699.019607959,2134053.361860707,2041277.6275393835,2285408.560367317,1899223.8126531895,1927995.7866081928,1864888.654986597,1599708.015606384,1648958.902313688,,2239241.120459787
7864,561.6428571428571,1506058.5817391498,1638590.1629496487,2152007.134058006,1974579.6340864676,2180177.5834789537,2000432.4813515414,1853066.7344429817,1789010.326639211,1541429.4851781416,1634785.4424573048,,2139621.7015062664
7865,561.7142857142857,1505225.4381587731,1670863.6484384085,2226114.1618702635,1989127.6990540782,2214609.842402186,1960236.3209122038,1883840.402521896,1783293.4764325512,1607193.5148497657,1669703.8623695786,,2130335.399085324
7866,561.7857142857142,1503783.9534833445,1636380.7582887877,2330345.9545806255,1951237.6668045335,2181877.7593835765,1864109.607067383,1851074.585464606,1797525.3804989858,1562809.1318738717,1696160.5076268527,,2092918.1427063632
7867,561.8571428571428,1501453.7981785864,1660865.0367414185,2242017.465670554,1982149.807692045,2179035.5256411107,1898572.9095687838,1913348.1418724298,1821868.86000372,1599708.015606384,1732314.0223439944,1972905.7901770573,2072166.3210474101
7868,561.9285714285714,1513319.3218736874,1635912.9717319168,2199547.9977881247,1989746.9214279603,2183382.356103221,1842332.5231461602,1962076.5249195986,1837068.4910834327,1593099.9734368692,1721985.0006793453,1918728.386436885,2093047.6830537494
7869,562.0,1513319.3218736874,1655722.9478590623,2082841.519089884,2085601.9142323327,2149796.122499544,1929761.9203633796,1777220.1770150098,1823086.1448547754,1591200.860128056,1668685.4369989415,,2093164.2746674265
7870,562.0714285714286,1524290.0617442129,1636939.9721650933,2126929.7286957153,2073437.898309929,2131444.029585892,1933211.5284765207,1839197.2142142276,1797176.0819462663,1515476.6499330355,1691723.2442026665,,2071955.2314040633
7871,562.1428571428571,1517705.598153723,1633307.227889458,2159707.7554830825,2062641.0545011896,2134243.632040711,1936034.6395138365,1812639.921760995,1785764.4992048598,1539083.5124548585,1683887.8447677856,,2157210.0173136718
7872,562.2142857142857,1499246.5970181562,1633307.227889458,2073285.7827525313,2099336.3742487635,2096176.133348896,1903909.3893226886,1794421.2201449515,1802075.3563265528,1629752.229246094,1646113.733520045,,2126263.921114746
7873,562.2857142857142,1499246.5970181562,1633307.227889458,2092943.133142772,2057207.790095184,2079570.9688683471,1931828.0045620697,1833657.9774961409,1833625.4853384276,1620966.012927886,1637880.9470705679,,2196815.9012527503
7874,562.3571428571428,1493387.3934221175,1639216.0349110072,2170943.1059359745,2067989.424387971,2102783.7737394343,1928595.2839434678,1821864.3640308483,1833625.4853384276,1645409.9980618486,1641941.7678250147,,2094575.3312416167
7875,562.4285714285714,1472066.7301265316,1639894.5909599664,2106626.075110199,1948802.4442193827,2113073.9946422996,1820535.8257418717,1802872.2785559024,1788051.2087545546,1654981.1112241903,1671611.6634898398,,2187355.2684190203
7876,562.5,1475638.1217127151,1643251.4082595364,2135933.385640606,1933596.6614568813,2215175.0011321846,1789955.029809397,1813324.9589059576,1840606.8917111023,1655446.205663169,1687374.4001220337,,2135467.1064193947
7877,562.5714285714286,1609353.6220610838,1645839.9802467802,1983769.571377826,1902820.4710988805,2117839.307231669,1839230.430102037,1922579.8902354792,1839250.2070174005,1633967.897639335,1665791.102283997,,2108871.0983360372
7878,562.6428571428571,1596991.133686595,1635320.1759886378,2114304.7170499107,1927956.8558943265,2181537.7184462,1889063.812290919,1996890.2808677496,1783913.8472198248,1617758.7650619561,1695242.9005254016,2035745.2198941133,2115383.6216376116
7879,562.7142857142857,1662599.5590031622,1656027.3926583156,1938128.8370781154,2009285.6742947511,2158594.169982336,1896463.0009550622,1848051.806909645,1769784.6160004123,1620722.446099849,1653224.159596981,2048964.056204504,2126371.4452567
7880,562.7857142857142,1506495.327995282,1656027.3926583156,2040402.7180204534,1995748.522407079,2289027.321547512,1877503.1833749164,1866706.1486814776,1739138.214552136,1632015.6710917738,1646721.9960923423,2016995.3589322641,2126371.4452567
7881,562.8571428571428,1506495.327995282,1634817.2879183074,2219880.452325985,1973522.9994077883,2234267.0080553386,1916709.6027316751,1883543.4093802215,1848475.6302244808,1639236.6564262197,,,2115447.8591196146
7882,562.9285714285714,1487448.419064259,1642780.0611308005,2044631.1755971778,1962602.7490568187,2224755.2098469515,1830303.203765359,1922485.8787756884,1779519.8288691198,1628461.335628468,,,2146714.14801309
7883,563.0,1487448.419064259,1645010.0481014848,2079607.2285345662,2099491.619225537,2153929.987552836,1817295.8702226134,1821439.8535597757,1731833.183316026,1600733.3784132549,1692925.3554993994,,2155739.565455134
7884,563.0714285714286,1487448.419064259,1645010.0481014848,2136750.277700063,1943175.8020976603,2254364.046760729,1884745.6257264602,1919791.190313237,1812330.8000653891,1564421.1237185095,1685521.5516346388,,2154137.7009790335
7885,563.1428571428571,1513273.6262669195,1662208.8377492593,2119402.1767098173,1939084.523205841,2127013.703040023,1944571.9446590086,1885533.8002619864,1743576.2556834796,1548362.8761995584,1675990.3588338338,,2186830.0190795427
7886,563.2142857142857,1524882.2520061226,1646168.0601324278,,2071882.0355051544,2214157.574311794,1984425.400825691,1907256.4266542033,1724337.339572719,1551677.8409492876,1705530.3731486374,,2092591.9869754834
7887,563.2857142857142,1527111.1195484207,1669636.5222224027,2087908.3760009254,1896509.3360272564,2272540.4062816966,1931662.3126802386,1877591.6982182444,1812330.8000653891,1546667.3398440427,1690644.9344630688,,2168635.668412577
7888,563.3571428571428,1530366.568944871,1669636.5222224027,2110360.0334629305,1923689.4930407824,2311652.9177316353,1947474.9994110342,1861796.5347814444,1783968.7254914935,1618941.2320743261,1670280.8778376498,1861243.869140357,2159101.2876170143
7889,563.4285714285714,1530366.568944871,1639311.298663088,2041195.9196107683,2000254.3264759644,2142566.162447328,1955743.9846432186,1748913.7704966972,1797049.659506134,1621568.1175611713,1696082.8688802046,,2132199.4975953777
7890,563.5,1530366.568944871,1671088.6323695355,2065345.5350089187,1965911.844253678,2232229.1237434736,1863382.69058981,1826249.0598936402,1779147.8838755607,1595159.9657685885,1723919.6639730418,,2134551.038008809
7891,563.5714285714286,1530366.568944871,1671088.6323695355,2092480.4723764393,1850906.78095211,2159610.795191692,1919938.0435657504,1829749.2024594147,1823729.787258192,1615045.2639185786,1730576.8210915022,,2190521.35119784
7892,563.6428571428571,1530366.568944871,1671088.6323695355,2051377.3530505963,1926112.044936749,2158466.1308989697,2019854.8717864205,1851504.1993783524,1832848.6077216247,1589715.0912742761,1697574.182035931,,2105274.8445734926
7893,563.7142857142857,1544170.165996745,1633945.0392432148,2013091.989341781,1913361.1645833051,2054995.5846359858,1988112.0648214025,1815734.7039658688,1818037.6496417115,1651954.1396817148,1693098.6724642462,,2159878.40964451
7894,563.7857142857142,1544170.165996745,1678939.4211246062,2001674.357582749,1983501.0853684493,2141337.9691711697,1975550.2960404065,1911903.3304065894,1734756.5476736508,1584428.650734121,1694731.2018742517,,2155397.8571158494
7895,563.8571428571428,1544170.165996745,1677552.6143083835,1942074.6652456298,1952038.673793029,2121730.0887760874,2035636.894771753,1911667.6070086614,1798147.1452354311,1609962.0152876924,1710721.7906231214,,2199364.5829414837
7896,563.9285714285714,1541159.4800925022,1681210.0224742691,1993611.7791914975,1957713.341431103,2089336.2362202266,1943155.7256276037,1826785.529252427,1773326.0781803431,1637763.0856050318,1735961.9986454516,,2236466.8049783558
7897,564.0,1541159.4800925022,1681210.0224742691,2143642.8857285725,1955092.833886123,2123365.8533000406,2010317.625467822,1991441.3826384067,1750319.4245064198,1612323.6736874145,1745877.5761406599,,2184990.1099058967
7898,564.0714285714286,1524843.8464461113,1681210.0224742691,2160712.629695019,1929152.8172228553,2281261.641198733,1809290.4663849494,1975484.1262788803,1757588.9000743695,1594524.3063648506,1742953.3585725878,,2059056.5941162407
7899,564.1428571428571,1544306.8082959391,1681210.0224742691,2004337.1449096275,1989107.2275686802,2082498.6343917863,1823606.675085935,1949367.8712470778,1736397.7058241859,1598432.3514642639,1742953.3585725878,,2158056.838158936
7900,564.2142857142857,1554430.288644467,1682935.787801445,2015367.2622339814,1957161.6468648457,2127068.610165787,1888482.2522935173,1948628.797654459,1818188.0314950813,1606339.117805789,1742953.3585725878,,2122348.188285256
7901,564.2857142857142,1560854.3364360079,1682935.787801445,2154824.0717347595,1833644.482346514,2190796.169388682,1758613.4235166765,1986725.2439321731,1834978.0610657735,1555521.2161598767,1797963.6176400117,,2106518.14604003
7902,564.3571428571428,1578992.1527791559,1682935.787801445,2099686.956992053,2042843.2810981257,2267152.381964408,1802392.8079949014,2004666.0642817514,1810638.2037838593,1569852.6392583728,1693011.2726037586,,2301913.928077386
7903,564.4285714285714,1459177.1530803659,1682935.787801445,2147730.329428534,2073920.6489885268,2199065.572539947,1800893.9657902205,1963668.1797741707,1840489.2433781165,1590445.8709782392,1691606.7493416371,,2274689.0253917295
7904,564.5,1459177.1530803659,1633539.8226572631,2154806.234719962,2069514.3844542676,2257719.702587147,1881140.4465254953,1950211.798567515,1817599.2505627314,1581463.4489996152,1690298.3974769546,,2231894.326552802
7905,564.5714285714286,1459177.1530803659,1638875.64219873,2082148.1018632841,1976150.1356724987,2229255.0542502063,1807398.5117982684,1938299.2013814896,1857618.6064170818,1508048.6900032237,1711039.3185356497,,2239136.411504681
7906,564.6428571428571,1506333.4269902313,1637756.6470365385,2088091.4653566754,2001100.6330810324,2130343.7673483165,1863825.3225361644,1874133.877441593,1733760.245591389,1599531.7521228995,1696564.4415781205,,2277932.4665048844
7907,564.7142857142857,1481359.716250211,1686749.0389106164,2152803.2488581883,1893355.847985265,2348602.1069990965,1798175.8433248876,1972527.4927968748,1773214.7894159206,1577359.6062302215,1675561.1618430694,,2220409.637153814
7908,564.7857142857142,1553055.8290453414,1688759.4248590395,2106874.3278729077,1914638.7836189028,2226981.5616482836,1958462.275905285,1905864.6092607414,1745818.141427829,1548929.6462844266,1727222.6641616207,1988732.6569815045,2162409.4362360663
7909,564.8571428571428,1542419.550145688,1642922.4608860866,1993188.8705086887,1886202.2224373482,2230714.753453957,1899691.4536022292,1916009.7174385514,1764860.585647405,1567309.4099678562,1720595.0443996976,,2129730.9358859695
