Frame,Time,0001_1,0001_10,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_2,0002_3,0002_4,0002_5,0002_7,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8
4174,298.07142857142856,1534397.2010993774,1880723.1208336037,1557257.124967061,1835101.7152746737,1711227.8230839386,1443832.5894397337,1670377.7768677706,1454394.235723513,1342967.7196503917,1531909.8887950978,1695583.9227868428,1513921.9080468835,1586980.1267102407,1287652.9553254012,1670216.1091369302,1711829.645670639,1562268.5784641274,1726716.814710741,1766118.6099988038,1660853.3072421097,1569380.2039737816,1473617.8966283256,1652748.8449746273,1882146.3489877395,1429621.1361107263,1707610.3838311282,1604529.9330987206,1733699.9982766982,1664527.3046173432,1437468.4892766273,1798322.7328072772
4175,298.1428571428571,1534442.863718085,1939130.9225230599,1636470.4464297674,1867634.8148123494,1727466.382489594,1446763.7567353207,1670377.7768677706,1504248.70601145,1211209.6070421105,1501679.5371241635,1751545.2519403463,1540586.2742558217,1559919.357870887,1281021.0056073128,1677179.3943574873,1731497.6408128098,1572188.002065741,1682701.3456485819,1766749.743115979,1637001.153471221,1507404.1213158204,1479135.4912091885,1678636.338942033,1791709.4689779915,1373072.7036753122,1699212.3471240746,1631381.7482357519,1732184.7537591667,1686982.4822089307,1412876.1587182311,1706203.6947195898
4176,298.2142857142857,1534442.863718085,1906960.1910622718,1538544.251005283,1802229.6138302812,1711227.8230839386,1505222.9349876833,1694995.7090287486,,,1504778.6770230997,1765086.1571898204,1549173.0437262384,1573575.471707453,1296085.3160967438,1721677.5092181175,1730806.2048874632,1577738.8514510659,1658563.9267333434,1768396.0951726378,1619674.8073501491,1507404.1213158204,1451752.5031562517,1644255.2653249982,1896735.8736512146,1419039.408415273,1817271.4009856272,1625454.9203502326,1734405.4411502804,1662158.9610854755,1503404.3213273636,1686159.2517246194
4177,298.2857142857143,1551181.864684936,1849533.5651491266,1550139.5229970901,1832238.0470865897,1740614.9253991083,1528566.2261836687,1700874.2577001643,,,1536945.8688274573,1730400.3954396658,1472820.7574150227,1543377.1895585447,1325277.1715430594,1704719.7629088252,1722504.6782600193,1557856.0343121116,1724083.2540580367,1787401.554394043,1637001.153471221,1507404.1213158204,1453515.812977191,1626793.9442416492,1844880.8095616961,1387067.2616938932,1817214.2327461166,1660980.335258223,1720704.3308636586,1667902.7059130631,1514748.154924948,1763270.2541769273
4178,298.35714285714283,1536181.301851575,1878422.0905518385,1746065.419423556,1837086.7346716097,1739556.0561329701,1555891.6544676793,1746607.268649408,,,1491116.2669625543,1746431.1420457135,1581685.5465979073,1553972.1976108053,1381095.4484439509,1716144.388428081,1696106.0660464193,1582340.679051741,1714504.1860144134,1740045.7323774635,1635149.0576219072,1550721.6819268872,1521799.681106008,1647249.5427851507,1913793.6386000582,1382789.2149293553,1729503.8305114273,1630624.4137236562,1729804.7990253903,1665344.989106272,1502197.705814675,1788517.5022315003
4179,298.4285714285714,1558702.7555828025,1925150.956443138,1667462.0509100072,1806115.219460545,1704529.702060868,1530885.4069072092,1714136.8262992972,1453542.4633901077,,1517565.8182361885,1690304.5366240554,1639537.6238758645,1561196.5400440209,1293057.8743609171,1709594.368824743,1697610.071563314,1568286.5510850202,1638976.92697051,1724316.5397456537,1669550.9960068213,1522948.8642045162,1507615.106928426,1628697.428294963,1953922.0990248453,1389880.151422135,1852370.0585889989,1647670.3557522749,1719109.6058747703,1660179.0194874613,1487613.3003849061,1745914.0858307637
4180,298.5,1534499.759290613,1982106.276300409,1755736.1874388477,1761299.2351422291,1727466.382489594,1494779.7527688502,1710826.2290496593,1482145.5341571334,,1534555.8788693007,1720187.2394603526,1683127.9843173155,1541213.864442187,1304359.6022598865,1681777.7696431163,1706254.392556468,1651560.7131432868,1718245.2006425092,1785545.8313508942,1653470.2139991953,1562376.5533127533,1500181.9918697607,1576589.2532823675,1781924.050802088,1427524.921091972,1756117.4653613113,1647907.9248550697,1719109.6058747703,1645595.0609017296,1486345.0727776564,1721097.7085686894
4181,298.57142857142856,1524218.4132702092,1972603.5773901686,1705176.7839281333,1855948.0036084205,1783606.1753656531,1499196.1528377985,1732072.668730963,1398789.2777771277,,1499780.6873402218,1740162.3299143426,1655261.2420544683,1682082.117041849,1417706.5831576483,1631861.218698809,1686490.5221718864,1584114.7217027114,1718245.2006425092,1761066.7721566244,1684128.1663370724,1507452.1218238536,1500181.9918697607,1630017.3248107194,1874098.1367645753,1390069.1886024629,1791167.135627538,1648860.0919636684,1751781.720742265,1695958.63442353,1471377.4084626797,1805767.2299452415
4182,298.6428571428571,1608792.043952944,1871879.1643526983,1651442.5649255083,1823176.4366021664,1752624.2495171158,1458173.47217713,1739292.5204809005,1469647.7922680837,,1443228.4302071596,1728628.9080358641,1532440.758253066,1547518.7023684257,1365324.5092388182,1648549.6127027853,1694929.7814045069,1644337.015364721,1683398.9251877766,1765338.0714690099,1659510.9147921745,1511530.081109867,1489903.7606405707,1592950.2387440081,1902514.6731812467,1429854.4118870397,1746756.4447600103,1665072.8338348826,1749438.2315890165,1670160.4055353338,1453806.8905932964,1804492.4183590917
4183,298.7142857142857,1562137.1944082873,1961869.9061841478,1685934.3370556233,1806986.8474141932,1769356.9648377763,1471996.0078921427,1746890.4197784914,1541595.251188823,,1446178.0871654046,1732146.4486448946,1590535.8003688673,1554517.1693537114,1332086.498042802,1632225.1610808978,1694929.7814045069,1589875.2661333946,1666334.704013483,1742780.5537984464,1653272.0998368573,1510782.422239144,1504625.6396785772,1629635.6111274108,1849640.7230013688,1422825.088394217,1796703.0824025476,1642450.7548293164,1748464.4016180793,1678590.8522043072,1536944.0745566352,1724925.2056159135
4184,298.7857142857143,1494415.7560451333,1922969.317116194,1599576.5266335183,1794657.994741106,1811246.7909944549,1582226.924656046,1797491.8619595526,1444652.2358876101,,1480519.1224004999,1741999.713466865,1527465.0057184608,1645339.5156248596,1282897.3404863274,1606431.8459867516,1686490.5221718864,1630545.5927235966,1672230.4827601751,1761324.7419521632,1628657.314660928,1556933.2408845194,1511638.7266355006,1581859.0091425653,1892527.518979244,1424896.4131117254,1829570.3746067942,1689454.2002059484,1696295.7147738035,1649220.1444749776,1447278.113014402,1759226.1369192088
4185,298.85714285714283,1533356.682397224,2113143.588068247,1644579.2493775215,1852338.242526627,1785219.3826049503,1467333.7654648423,1767017.6132318652,,,1523464.6624520326,1741999.713466865,1489656.4149047907,1602976.1865986993,1285442.0938596004,1611322.5203702918,1677223.0409333396,1571565.3744989524,1673461.7303112075,1756182.2841337197,1635115.2045781836,1532934.3163943945,1493312.880286755,1580471.5657108177,1767225.5077628728,1359111.6632953114,1837703.7083112486,1595601.7944312585,1714106.7203451842,1652752.512710852,1455364.3886495235,1686525.7875092349
4186,298.9285714285714,1533356.682397224,1867661.201786763,1601726.5034859427,1786117.148421864,1735975.5485857974,1391473.052478895,1691907.4435649745,,,1530594.9581735798,1735757.2930633859,1509204.4745139114,1634546.1391373908,1287652.9553254012,1623179.3368033287,1677223.0409333396,1593680.6876849835,1662624.4807511643,1750891.9125716814,1601923.47234591,1592720.0572582246,1485488.1142261273,1580004.7199539181,1815576.152656173,1450714.3170744008,1794255.3473741633,1646170.975068521,1705426.188210095,1673859.434993613,1447084.1284418933,1748403.598107673
4187,299.0,1553909.352362521,2055049.5961134322,1608032.4327433708,1820124.0413505964,1757266.1287660783,1542982.207987873,1761664.49598956,1472233.5635179405,,1505386.10167718,1728297.6743891218,1551298.4694893716,1642953.5776051467,1331623.3686947818,1630007.9244428067,1712092.4437289112,1580865.4941543546,1642910.8093571172,1750083.6578517985,1598963.3875545303,1644067.5037937374,1464208.7106394344,1649621.381300607,1805937.4471296475,1388897.8237551553,1746896.9099403818,1606695.44166245,1750306.510240627,1741974.0225179018,1480765.5067682196,1745437.2422175773
4188,299.07142857142856,1567668.3665981262,2079604.2447865277,1632287.8445316467,1753924.5917344715,1746872.468731802,1426849.6923996706,1746518.042016717,1454456.673561313,,1547390.6895225316,1705933.4398551781,1538139.5551386077,1649507.4412223834,1287652.9553254012,1637216.7641046012,1699106.0616822338,1602160.229981051,1642726.8764934202,1695397.7952724427,1624279.827363519,1665039.6505540663,1480766.1250887036,1635033.5554693183,1857199.7324000462,1438259.8785294069,1739724.3944852413,1604281.8833778321,1735528.309415356,1731462.9717227884,1357201.6845186646,1790293.4050038664
4189,299.1428571428571,1564574.4755591324,2026392.553113501,1600031.821946878,1753924.5917344715,1710633.1445809144,1412212.5083354136,1636743.0962265644,1469318.9111068663,1268874.0220992144,1414130.6767442673,1729325.2873485289,1700534.7741806519,1704750.7550891729,1287652.9553254012,1633980.9310906073,1678614.290174665,1632912.642208929,1635539.1951348856,1759981.9821655862,1653817.476263306,1600883.8452236336,1466645.1287923586,1671377.8570602327,1867988.4290814,1395913.81743693,1729702.222914804,1498812.132435865,1693561.978430715,1639847.7833593192,1471860.6641096715,1775397.172896845
4190,299.2142857142857,1571012.5703682785,1927101.6651059443,1667280.3321633697,1815719.812811415,1716774.0809012102,1510016.574935092,1651479.2129478687,,1238606.3995489343,1426268.1190900037,1721676.8363114505,1581954.146884088,1731451.454984637,1325990.8313695537,1720425.3700578224,1702749.4016910226,1610168.4954214431,1629259.230126459,1779730.8375315117,1691344.812208933,1610598.9849014096,1526327.869569179,1702521.0371685792,1836950.0921201624,1426522.7792512483,1630945.734206325,1592881.08864601,1715682.013599111,1665737.1195589236,1567989.6655764885,1800320.3132175303
4191,299.2857142857143,1567874.8636711694,2002098.0010516457,1658968.807584013,1755585.377191342,1626352.7403336442,1512175.0234913628,1718622.7922702958,1476007.333734072,1217029.1772630878,1484326.8837561742,1671447.1020268803,1675106.63557344,1679126.3989507603,1280707.1492524112,1553198.6815599508,1724321.807451254,1623949.65096944,1644277.260730036,1764070.5522672243,1639342.6490312421,1608608.013739186,1488283.8960612977,1615282.2054596124,1861576.9230286172,1366417.9739935535,1749715.8310276212,1584608.5772751446,1600250.4530703633,1653336.1109264416,1437652.9426092485,1792974.5847559867
4192,299.35714285714283,1535898.0268436542,1915603.248812597,1658538.5766507853,1728492.2953020756,1690903.1036331942,1499154.740524974,1723555.0516124072,1473052.8550035947,1207503.961392079,1454625.8437428875,1725862.878909562,1540200.1869943023,1695825.3541278846,1319537.448790355,1835365.67304677,1722680.3596741173,1629306.4842835483,1619045.9219274833,1794283.3481779734,1671298.2103039925,1598619.9424020024,1489668.9600055865,1580112.2593461892,1810720.628097823,1481270.4368591441,1682377.1470646884,1562323.1219740927,1763812.2313443641,1699915.6372761151,1495914.2217033838,1829555.2682166086
4193,299.4285714285714,1523162.1878046738,1842759.7453866405,1674357.863210274,1738043.5343333974,1690903.1036331942,1584126.8015795432,1738704.5527546515,1545520.0847196297,1181571.938682603,1427513.555578527,1750805.957913685,1597486.1023575792,1638403.6952990552,1287442.6203731634,1838673.9881427262,1725371.4839564182,1644760.0286168878,1611392.2177501607,1785842.7967747024,1668317.4299139448,1597735.2712732337,1524473.1605360906,1597686.703781828,1782048.7683616886,1520539.7568667016,1683954.07679823,1562323.1219740927,1729213.7634605814,1727461.6284282885,1518526.4736658568,1802623.9556728038
4194,299.5,1567334.1661212554,1868893.8700797413,1717157.3933318749,1795498.4807896058,1717099.0961551892,1549484.2868798764,1653136.3250291322,1524745.1165867057,,1434387.241264162,1764426.134604091,1589049.9414296236,1689705.517137598,1261792.3129276037,1818190.7596855788,1701359.419806831,1622111.260792655,1584245.6394485554,1797960.1795957068,1649581.064385684,1609975.9864842116,1567025.2100386948,1670546.9165467343,1880624.1919101388,1506814.9713622297,1698732.0560738067,1664436.8796641373,1711340.9056434145,1705944.8978550097,1511141.0954802008,1762042.8334517085
4195,299.57142857142856,1568916.2469188657,1919488.6847948076,1681553.5566751782,1816318.809431187,1724364.8955952774,1510231.9742922154,1673272.818383287,,,1420965.450571026,1754967.0184799156,1666239.2273808727,1650598.4130756028,1335960.8581022765,1664087.1852054566,1731409.440467314,1606169.671746301,1657167.6494631388,1759266.562381847,1670165.0467878834,1582032.2432367343,1485415.8389003426,1603679.8932713992,1791956.4819498793,1490424.3729608667,1705978.301567362,1699823.071036751,1743483.7401586506,1687511.3390548755,1509540.2984055004,1766485.0743366336
4196,299.6428571428571,1590736.3205555256,1942738.7092611114,1697885.240598125,1850798.3956139297,1683375.3291427782,1594721.2368884732,1638854.276095779,1602731.9932049252,1301348.429348763,1436007.3508543642,1709613.4792322419,1681764.581262345,1695762.1842889201,1349868.1755147658,1664112.631787459,1734745.5719726798,1564945.9499017922,1713225.5173991928,1803885.5110744059,1670165.0467878834,1617927.53111176,1453218.7472825279,1618574.6705978876,1840842.0623132891,1418291.6908125463,1760405.797570836,1720064.599924265,1736524.5182251635,1683937.136159955,1496271.1525702714,1804362.3279274167
4197,299.7142857142857,1585674.4082803875,1915673.5454763104,1701476.968984308,1826152.0126058168,1742455.604292916,1493878.9729470105,1693603.7145147081,1517172.7246344613,,1500631.6151685796,1709033.3027257824,1666661.939434143,1636639.7419912855,1287917.0020267789,1746357.7051166124,1638472.023647802,1514267.6368583154,1600781.3475184964,1757828.752466302,1695188.7221434936,1640970.1039899138,1500383.4908000436,1618574.6705978876,1840652.7726731582,1455854.6006093663,1698983.9216355996,1632193.7038301136,1713703.4351068847,1662473.7572121152,1454060.2469260828,1700136.214780669
4198,299.7857142857143,1570438.301812278,1905925.4158465676,1685552.3131800708,1830648.141498226,1685513.037386508,1496214.382261411,1664517.4903233733,1434574.4202361437,1166252.272641881,1516492.0353502084,1720372.2079962129,1683677.264376517,1717971.9465081547,1272810.884596625,1738517.7361307265,1662750.6754167555,1560300.5145870643,1668328.5683911822,1757828.752466302,1648460.7494924825,1644459.7107205857,1467679.4379948697,1648599.6909669542,1764356.5591075467,1449778.7706913962,1609614.8213800294,1645777.983723279,1744426.167354575,1681039.7129951757,1506107.0658409086,1759960.7093356708
4199,299.85714285714283,1582276.7000667995,1859698.2956875004,1645176.066504116,1814481.8424697677,1580380.1741772403,1518188.0579772538,1625603.4487234324,1436946.5873124518,,1537649.942395311,1639285.3419361766,1622488.0434470214,1691296.4346071589,1261434.6154147096,1580070.8305462007,1689626.0543758813,1565629.6805852095,1663990.4956817185,1724891.6818845356,1606951.539843505,1638890.8153846439,1413610.3448774947,1644135.65011891,1793477.9987781828,1441389.3499061312,1646521.4452627976,1608689.9316698408,1690049.5613612314,1605647.5412970304,1436074.7944421167,1779473.4455166287
4200,299.9285714285714,1581470.5018857464,1940373.8705762115,1732135.9847380642,1694931.006543122,1603148.8889088049,1469393.8782138622,1718498.2542114025,,,1523678.6611792818,1700766.684296776,1685865.273826942,1658661.8027335373,1277055.7454105779,1591803.0901132636,1718310.318780888,1625886.4913704048,1639740.0473585997,1801675.0794397488,1607328.2369152417,1624960.3926332225,1457960.9557517343,1607378.7215397477,1814286.8577415033,1453857.5725156514,1701527.6673967338,1643336.7434854899,1692246.2483462687,1690077.7191233295,1405759.1513031214,1738992.9407342752
4201,300.0,1550302.5877616368,2087289.5933924525,1679035.1764373553,1662627.9144869416,1749195.8026598785,1595265.4406832291,1768437.650151783,1555229.97519141,,1544923.9557717985,1833537.6394469955,1635260.2815792777,1657255.8466758386,1267650.5486318646,1670617.3586070433,1724289.9077757334,1590521.251603968,1610390.7585980862,1762324.7748708106,1628100.6882466064,1533892.271147276,1433086.3378468745,1682982.6874108477,1820274.032527799,1358788.9968701187,1759090.0434725808,1591043.8646566244,1723284.9604758332,1673966.0666853073,1497700.5733326892,1691712.278090219
4202,300.07142857142856,1572190.8668451814,1994266.5171645293,1631094.9409853087,1750592.203434266,1640556.8068536383,1614935.9156304814,1679475.3603811369,,,1583868.8709246574,1736628.9463562586,1620502.8237015782,1636131.988682033,1238992.781907915,1658815.1545802248,1710013.08846349,1656231.1624886596,1712389.7146222137,1787886.4737811212,1648117.4219932258,1554225.456694351,1536252.636192797,1714638.7871974688,1783261.9378746795,1460714.8710052639,1753888.912318718,1620408.2443638628,1708816.9131376152,1694500.781342034,1458479.6463155602,1733605.2457111604
4203,300.1428571428571,1561394.4061025952,2002734.8508745153,1611546.4166359373,1707115.4150673447,1699965.027576528,1497222.4770141353,1745376.4154741194,1484058.2585042298,,1576064.5612014732,1774743.391775724,1524141.7678567835,1618841.075059021,1315653.780920502,1640790.0244437333,1711000.8638998033,1670622.2999918968,1656909.386527747,1803779.8344853732,1612726.0386872836,1564922.7010836022,1475730.4963631888,1683784.0686593344,1868058.9597846023,1483533.0363878424,1755239.6585302297,1640046.1325872187,1681284.4805119243,1711976.7355900346,1489852.3374425503,1825102.8070795184
4204,300.2142857142857,1580298.6923515343,1867855.9699597184,1637161.8864259566,1847359.5553045268,1798522.684048345,1512426.679149801,1689875.3552117809,,,1575464.1257216234,1778461.756111882,1667396.2871931943,1683336.975914626,1325799.8602445063,1622492.4858346323,1696592.2775094772,1640354.273565538,1647360.0645478307,1735872.0562479626,1663045.7098508752,1600900.9096462298,1538248.300112076,1661852.5414586598,1868013.1105345609,1432460.5039369555,1716665.2402291098,1618372.8886056484,1738593.206311617,1719831.2311065765,1461290.8856273696,1788868.6289855305
4205,300.2857142857143,1593087.8599444714,1893294.3785857232,1673912.7268870927,1866134.468484735,1716583.4035780572,1532366.1777947564,1706600.8032566498,1471669.8287120794,1219307.8405176841,1531423.0987174162,1675822.7442154805,1579373.9480181704,1722189.167008275,1340919.0025969208,1685104.0797050002,1718120.587217591,1667294.7715717368,1592428.2529615625,1687481.086436934,1683826.4475485932,1533922.868896429,1524313.5197355119,1698119.6328772027,1844864.431559779,1394586.085085176,1752125.8010977132,1604029.5804832831,1755606.5830162882,1693807.830950571,1503374.0794609173,1765275.1366300078
4206,300.35714285714283,1597478.814892844,1888308.5149372236,1692109.0831983911,1905712.5514175452,1727506.9845269413,1499721.0665923706,1708491.0391130159,,,1537665.6142028556,1819778.329920489,1566085.351063188,1689705.0306007476,1286945.5281367053,1678198.909125742,1736488.9222949082,1548628.7744449137,1635240.5784237494,1732971.540203457,1695946.5730331806,1619981.0559342157,1524146.4440445022,1696634.4511321748,1873595.761427841,1427548.0822782456,1743738.6164607669,1632499.4306441993,1704268.0914477299,1719438.6246886733,1515308.990749672,1736375.5006028772
4207,300.4285714285714,1579392.297527448,1890493.2981770989,1674488.400195719,1881437.3347758274,1773122.900359306,1406329.679929655,1732270.582782219,,1309446.6644212727,1538302.4417818333,1712716.6745914407,1504395.208152797,1503007.1779472542,1315550.4165803818,1715416.7360825406,1735145.7716514806,1698911.1275569876,1622289.1391716814,1785774.8312782943,1669227.6053519358,1666633.4971789944,1510018.5648374103,1669167.9218500995,1897902.206759213,1449443.779737877,1745738.7367556435,1650732.1126254436,1692301.8796416903,1688586.4877735646,1510087.739658843,1805437.103668778
4208,300.5,1582129.229612332,1810714.0675326355,1751584.1468250654,1888537.6691613132,1766750.586275923,1460361.0936114707,1673319.3872859096,,,1504701.9982478207,1724693.3364334642,1458611.87964543,1606102.351635676,1420237.26461585,1715416.7360825406,1674055.3371148098,1567319.239273199,1617774.2702189311,1782885.664490684,1658449.8743875884,1656434.4711224898,1482818.475465424,1669167.9218500995,1835281.1554531243,1403762.679173383,1741826.3701948216,1612125.5646467581,1722259.7915840023,1682596.9087121533,1505628.5994275203,1760912.2663226142
4209,300.57142857142856,1559721.1618422642,1874954.4507528613,1739048.7107967024,1878556.0918696125,1762394.3710820135,1570685.0630845623,1674888.0658911003,1512598.2113321377,1309533.2463356224,1537887.6761120975,1774898.9945331807,1527576.3890570828,1693648.888279724,1407283.1750764595,1715416.7360825406,1687455.8088244256,1635099.718320147,1712242.8426517646,1747731.3610947954,1662268.7316751927,1588297.9990751084,1453561.7304584095,1663246.182733957,1844682.9127157738,1420362.04294432,1751382.7023867457,1645293.3198390035,1702855.383654284,1662687.2159167076,1472352.7594585875,1762095.6274214524
4210,300.6428571428571,1606249.0129106506,1833234.1982018973,1710048.7112435636,1938768.4417510696,1828398.372320399,1557723.2107897026,1697399.4733015655,1470109.445848156,,1564818.7405260052,1767086.629493012,1533563.3040134609,1641902.011484181,1469274.7910364443,1672492.2512251276,1651670.6771429814,1587099.696619887,1707357.2085199524,1753607.3579472452,1650092.1123319212,1638716.597326597,1454510.5154190422,1637550.900629513,1874581.166321216,1437733.7504817962,1710268.5581609623,1594359.3659534198,1713889.531085404,1690697.6822505817,1474911.7090198034,1731652.999000045
4211,300.7142857142857,1584925.8247815762,1828893.21049198,1713588.0052667763,1849876.0941879358,1771667.5868259873,1527546.525043033,1640867.51184097,1525698.8661699411,1309346.5295013268,1555501.060875736,1701187.2373571352,1490996.302036718,1587724.1666694602,1371875.1821050392,1708997.809022464,1648869.3003818956,1626651.4465705613,1717639.1186295708,1707951.7362988298,1682336.3909412539,1599832.7868973033,1394238.85925881,1668273.650509271,1832755.9122162662,1423503.650300276,1781422.814480445,1626331.6636852068,1709906.6076212882,1730495.9994671915,1491980.1291092688,1745085.3127748114
4212,300.7857142857143,1591271.0639059292,1890013.2929391472,1621890.361547813,1844443.0493872075,1764781.735139659,1588872.828173076,1650640.2032758533,1509187.683426255,,1536823.8043172476,1652368.2342749499,1494593.7995883625,1684719.168391831,1379555.0205458566,1663557.4179004037,1670499.589114978,1592250.1582656847,1685605.0140313732,1722110.2375499716,1665067.6866131406,1648691.1383866416,1422396.9241825237,1665843.4716755452,1853852.6889304586,1441724.9347628294,1763100.3644731818,1580769.3338315084,1745609.154115582,1713371.2401084462,1487045.341312693,1688646.436350721
4213,300.85714285714283,1578272.6516525801,2020263.5848307756,1660753.6617259379,1858155.6634539666,1748452.6067579098,1510896.718413129,1646777.2872554266,1497145.2652480723,,1536057.9882716981,1672775.0741042406,1482910.1696917685,1716302.4811578237,1410199.2010650572,1692999.7776880823,1690027.8224949765,1593964.964605804,1652832.906866859,1714094.7305711494,1678062.4301134394,1649221.392616452,1471659.1047578342,1723176.4534975314,1743001.842610633,1435033.568912283,1722438.551252371,1558519.0718335034,1705556.9751014104,1700153.2284577054,1557166.6433860254,1775107.0700042192
4214,300.9285714285714,1555071.4914596356,1995908.533878433,1663902.7610250425,1884151.8099446483,1702609.3246762455,1485880.863994635,1673294.830084147,,1342470.6215689217,1521270.0818935307,1790100.034546281,1503067.459454781,1710817.4984982659,1410199.2010650572,1689269.9618662922,1718185.6825317666,1581612.4945227364,1687011.8020325757,1736859.467375798,1624815.1801462346,1653871.8910328972,1485706.8036041695,1751365.116525467,1755816.2937814842,1482077.1237372903,1747130.8695504318,1623234.1992052447,1750561.4633115379,1708711.5925923376,1570976.7362717048,1827086.5815799034
4215,301.0,1557656.3438894623,1954971.347637577,1675326.1471673937,1806409.4370287838,1647580.1075682123,1411898.9313181355,1668433.3756297315,1424463.6301915084,,1525289.1103758877,1743416.9442330603,1505795.8603612538,1720101.4485128403,1379555.0205458566,1697035.6681464182,1706965.3330125923,1648511.406505171,1702680.2201049593,1757225.1148493916,1687257.3384551231,1620259.660550517,1488022.6809583788,1697679.0073525647,1863790.9635619544,1440674.48289815,1804994.455048717,1603879.8138228236,1770696.7932664242,1713173.326027638,1427539.878390382,1840367.8353925843
4216,301.07142857142856,1572764.4984464513,1942491.025692483,1666924.3451181252,1833094.0041217385,1723593.0615705103,1455128.314172834,1638199.0888258687,,1354747.034790774,1515749.3257699343,1714607.4344508215,1511959.7764341647,1703229.675809485,1400870.2720708516,1654374.8586777577,1765649.6148878362,1608404.0834159134,1640356.927771216,1699132.3263128768,1664534.3555339165,1605268.083680214,1516497.656107767,1698782.640145327,1831411.7416456935,1493404.9923148986,1757260.6183617427,1564127.9725077006,1766036.111185664,1699079.2655509743,1521084.6030853805,1785450.833436632
4217,301.1428571428571,1583443.7948170654,1916134.1919368224,1668449.3481220114,1763003.8473233,1784485.69688763,1604729.364219974,1739146.2728714754,1535238.6348044889,,1522404.6643556068,1749224.7337250651,1490996.302036718,1687204.77072175,1371463.988884312,1670305.1764552372,1746767.429950381,1641888.7616240047,1720525.4429514257,1758020.7994073236,1659784.0760971166,1623053.3787978066,1544500.7562847733,1707920.5151806474,1871583.500262037,1433906.51085849,1687997.6596267472,1613475.2259033907,1715088.8587813585,1653173.3516203263,1502874.8237360728,1852707.840167658
4218,301.2142857142857,1670727.0272039785,1945870.2456711645,1686699.9924369769,1750684.7178499666,1819118.8093468845,1580892.2853191893,1726749.5305428843,1460157.8700449266,1299141.2250844026,1477327.0576966791,1721543.235869878,1497665.898935384,1692649.7668737054,1287360.8853602903,1734869.9134131786,1705892.2353947917,1615768.6664694946,1717147.3438746005,1755832.8448803634,1666945.4083756383,1647934.9319642405,1450514.3750479508,1669037.6246269017,1904556.293000904,1435649.4768257823,1771621.0720874092,1629326.3136698985,1754958.1689959308,1684965.1185334935,1501101.801603539,1825892.6629759052
4219,301.2857142857143,1604214.416750639,1937431.9982600692,1659042.6680496081,1787345.6218457343,1709985.2350042772,1465051.1301820385,1730274.7669021946,1449558.240253912,,1524084.82151174,1757362.232809797,1565070.5284388142,1741841.3240961465,1266755.3242100917,1719698.880110408,1718953.114715786,1654944.3109185712,1611499.62498809,1753964.8750944934,1611601.2060364266,1654554.913910735,1507033.2444179314,1666992.5160860894,1851863.219823577,1406034.6464783715,1796213.5783902602,1592395.3026235064,1738070.338331224,1658265.407320236,1441284.7453600904,1744519.95411802
4220,301.35714285714283,1593492.6558250692,1868360.789598007,1625609.8172285508,1889283.870018104,1716765.390727628,1481916.8836579889,1737675.524376136,1469370.96165349,,1515146.9045986277,1699150.9930864014,1584641.7467129566,1675404.40970741,1412073.4940190942,1630111.8944342209,1687519.478600652,1633566.5373902125,1738322.1614071287,1749473.2961063944,1652133.0508005433,1554666.557067277,1457594.0664679015,1645899.0836981356,1761699.8769463557,1397193.7386887819,1737094.2724108712,1610898.8572574386,1745825.628681794,1709343.7441427715,1457827.5577065137,1703145.878997175
4221,301.4285714285714,1571815.7153826414,1893433.2800652126,1539182.6842168446,1790087.4896182024,1707799.7933008869,1526265.589766445,1643325.4672079303,1498791.487529575,1293419.2258645766,1549348.619781835,1756841.391818338,1583662.6828706928,1683286.7461191446,1465701.6311066702,1644379.0627662868,1705959.7472837006,1640269.483903483,1689152.1304352668,1763458.6943242354,1642547.7570637036,1632308.6119065923,1462519.7208535725,1709483.690742305,1896629.318628234,1426083.3522618993,1773793.5115576615,1612026.101598263,1756930.7629276656,1725980.8711855237,1446616.017370222,1707210.3014875462
4222,301.5,1583596.4699932777,1870966.1789892341,1645701.0825778192,1828613.7009280073,1718256.9681502953,1578679.5723864848,1650076.9098659647,1403869.1509744863,,1539449.5952773164,1746734.339831349,1589860.948277046,1693932.519479671,1469542.1575909802,1670104.1026569575,1716122.6540462277,1565629.6805852095,1687081.6147638615,1772645.364446331,1630589.5285668483,1622123.5343807754,1456844.430623608,1629099.0342882753,1751149.8670764267,1400908.6813273695,1735871.7686650131,1611985.2740002775,1724345.7749172822,1738653.2057803264,1449469.03637813,1711570.1199592438
4223,301.57142857142856,1481942.9245164734,1855586.4326197347,1644818.4138435076,1809602.4340414398,1706699.5999924224,1475615.515082907,1655928.8538510024,1486571.2418987283,1308050.8746282258,1511398.8565198355,1729076.3982352149,1593976.9923134574,1701079.1678129146,1412051.6841798746,1667598.292825191,1702863.4870133235,1615363.349219143,1634282.229131335,1731795.1712149263,1629335.495329838,1625784.262771674,1534701.6223159651,1643509.0992029163,1766953.65237709,1429327.2601355845,1700693.1649399665,1565582.3629470442,1744759.570945182,1694905.8019895977,1433802.2939909296,1720196.6105155447
