Condition_mM,Track,Time,MidpointBendingAngle_deg,AutocorrPeakR,AutocorrPeriod_s,ZeroCrossings_10s,WindowAmplitude_deg,ThrashRate_Hz
21,0003_2,471.1428571428571,134.79494544462793,0.2128206239392366,1.142857142856883,20,239.04615468668382,0.875000000000199
21,0003_2,471.21428571428567,120.66595141859216,0.20334054059057513,1.142857142856883,21,239.04615468668382,0.875000000000199
21,0003_2,471.2857142857143,59.086194644535,0.19628774761756645,1.8571428571424349,21,239.04615468668382,0.0
21,0003_2,471.3571428571428,2.3153310231904896,0.1883706191238107,1.8571428571424349,20,239.04615468668382,0.0
21,0003_2,471.4285714285714,-46.795563700553096,0.17110474242218732,1.92857142857099,20,250.69727626151953,0.0
21,0003_2,471.5,-46.795563700553096,0.16408468539162183,0.7857142857141071,20,250.69727626151953,0.0
21,0003_2,471.57142857142856,-46.795563700553096,0.16668980376957396,0.7857142857141071,19,250.69727626151953,0.0
21,0003_2,471.6428571428571,-29.548411959372487,0.16869413975545855,1.0714285714283278,19,250.69727626151953,0.0
21,0003_2,471.71428571428567,28.680636958348195,0.17245569926782697,1.0714285714283278,19,250.69727626151953,0.0
21,0003_2,471.7857142857143,84.921472811604,0.17601241433661508,0.8571428571426623,20,250.69727626151953,0.0
21,0003_2,471.8571428571428,84.921472811604,0.1965624745955768,0.8571428571426623,20,250.69727626151953,0.0
21,0003_2,471.9285714285714,84.921472811604,0.2080134638852988,0.8571428571426623,19,250.69727626151953,1.1666666666669319
21,0003_2,472.0,16.567474595628266,0.21437385378844404,0.8571428571426623,19,250.69727626151953,1.1666666666669319
21,0003_2,472.07142857142856,-42.93697019432253,0.22032630435954084,0.9285714285712174,19,250.69727626151953,1.0769230769233218
21,0003_2,472.1428571428571,-44.594446572639946,0.21771292896394728,0.8571428571426623,18,250.69727626151953,1.1666666666669319
21,0003_2,472.21428571428567,-44.594446572639946,0.22821089809240744,0.8571428571426623,19,250.69727626151953,1.1666666666669319
21,0003_2,472.2857142857143,-44.594446572639946,0.25951112163153917,0.8571428571426623,19,250.69727626151953,1.1666666666669319
21,0003_2,472.3571428571428,12.110207134828803,0.29362389950650214,0.8571428571426623,19,252.1392387177965,1.1666666666669319
21,0003_2,472.4285714285714,62.32540168262255,0.3274540751729115,0.8571428571426623,19,272.79405877473596,1.1666666666669319
21,0003_2,472.5,62.32540168262255,0.3383846140370139,0.8571428571426623,18,284.97775537037666,1.1666666666669319
21,0003_2,472.57142857142856,62.32540168262255,0.34911233708014805,0.9285714285712174,18,284.97775537037666,1.0769230769233218
21,0003_2,472.6428571428571,6.61009293789289,0.3463639504528341,0.9285714285712174,18,299.80037850592817,1.0769230769233218
21,0003_2,472.71428571428567,-54.252145253006965,0.3266995199488532,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,472.7857142857143,-54.252145253006965,0.30391381355674985,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,472.8571428571428,-54.252145253006965,0.2901112186457803,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,472.9285714285714,-31.0997319508795,0.2797885771069739,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,473.0,28.711825425984653,0.279479633011276,0.9999999999997726,16,299.80037850592817,1.0000000000002274
21,0003_2,473.07142857142856,40.36673769487392,0.2761628707386031,0.9999999999997726,16,299.80037850592817,1.0000000000002274
21,0003_2,473.1428571428571,40.36673769487392,0.2669410495025861,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,473.21428571428567,40.36673769487392,0.25947803425260463,1.0714285714283278,17,299.80037850592817,0.9333333333335455
21,0003_2,473.2857142857143,-30.09015042828802,0.2569573428527055,1.0714285714283278,16,299.80037850592817,0.9333333333335455
21,0003_2,473.3571428571428,-30.09015042828802,0.25894533299763284,1.0714285714283278,17,299.80037850592817,0.9333333333335455
21,0003_2,473.4285714285714,-30.09015042828802,0.2514886949597358,1.0714285714283278,17,299.80037850592817,0.9333333333335455
21,0003_2,473.5,-14.06022978408008,0.23518594464866435,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,473.57142857142856,44.98588275939188,0.21486188997830713,0.9999999999997726,17,299.80037850592817,1.0000000000002274
21,0003_2,473.6428571428571,60.95734265232395,0.17538788128933214,0.9999999999997726,18,299.80037850592817,0.0
21,0003_2,473.71428571428567,60.95734265232395,0.1367211766317175,1.0714285714283278,18,299.80037850592817,0.0
21,0003_2,473.7857142857143,60.95734265232395,0.11697385566915858,1.0714285714283278,17,299.80037850592817,0.0
21,0003_2,473.8571428571428,-3.9602876070852977,0.11503509766225371,1.0714285714283278,17,299.80037850592817,0.0
21,0003_2,473.9285714285714,-51.40753251565169,0.11652384792378934,0.9999999999997726,18,299.80037850592817,0.0
21,0003_2,474.0,-83.29139673945288,0.11722584301667478,0.8571428571426623,18,299.80037850592817,0.0
21,0003_2,474.07142857142856,-83.29139673945288,0.12030671396192508,0.8571428571426623,18,299.80037850592817,0.0
21,0003_2,474.1428571428571,-83.29139673945288,0.1283731648226861,1.2142857142854382,19,299.80037850592817,0.0
21,0003_2,474.21428571428567,-61.48575319352617,0.14131823984975997,1.2142857142854382,19,299.80037850592817,0.0
21,0003_2,474.2857142857143,-6.55971706671868,0.1482339340303131,1.2142857142854382,18,299.80037850592817,0.0
21,0003_2,474.3571428571428,55.54316064791796,0.1473466912640298,1.2142857142854382,18,299.80037850592817,0.0
21,0003_2,474.4285714285714,93.7762585316071,0.15090476417714938,1.2142857142854382,19,299.80037850592817,0.0
21,0003_2,474.5,93.7762585316071,0.15946917225998714,1.2142857142854382,19,299.80037850592817,0.0
21,0003_2,474.57142857142856,93.7762585316071,0.1750181988155495,1.2142857142854382,19,299.80037850592817,0.0
21,0003_2,474.6428571428571,39.51718014620891,0.19037966699037662,1.2142857142854382,20,299.80037850592817,0.0
21,0003_2,474.71428571428567,-14.918149051646596,0.19136833406137962,1.142857142856883,20,285.67138447989237,0.0
21,0003_2,474.7857142857143,-58.402789268670105,0.19566328135898942,1.142857142856883,20,258.7816915929073,0.0
21,0003_2,474.8571428571428,-93.96443013828171,0.18785802790849265,1.142857142856883,19,258.7816915929073,0.0
21,0003_2,474.9285714285714,-115.9023308168916,0.17997479415810635,1.142857142856883,20,258.7816915929073,0.0
21,0003_2,475.0,-115.9023308168916,0.18489194472072776,1.142857142856883,20,258.7816915929073,0.0
21,0003_2,475.07142857142856,-115.9023308168916,0.18854136176880243,1.0714285714283278,20,258.7816915929073,0.0
21,0003_2,475.1428571428571,-77.8141761596149,0.19065327220977535,1.0714285714283278,20,258.7816915929073,0.0
21,0003_2,475.21428571428567,-21.679450017797425,0.19479925475123405,1.0714285714283278,20,258.7816915929073,0.0
21,0003_2,475.2857142857143,41.57170479338285,0.2043016671026864,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.3571428571428,79.75342098224033,0.22268725865566316,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.4285714285714,79.75342098224033,0.2317601960001877,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.5,79.75342098224033,0.22576096567630308,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,475.57142857142856,75.66797687487934,0.2213495584666097,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.6428571428571,1.3700035172950102,0.22536052282096858,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.71428571428567,-46.39526768414923,0.23003104983329745,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.7857142857143,-88.08978295947551,0.2356083908805804,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,475.8571428571428,-117.34429327316856,0.240871795147912,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,475.9285714285714,-137.99911333010803,0.244552357769681,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,476.0,-150.18280992574873,0.24892903784479517,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,476.07142857142856,-150.18280992574873,0.24190314617198458,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,476.1428571428571,-165.0054330613002,0.2310958250562249,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,476.21428571428567,-165.0054330613002,0.22820741534197558,1.0714285714283278,20,258.7816915929073,0.9333333333335455
21,0003_2,476.2857142857143,-144.392654580769,0.24165512732125688,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,476.3571428571428,-93.40072076291042,0.2488542450119254,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,476.4285714285714,-93.40072076291042,0.2504657236253042,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,476.5,-55.27560748086341,0.24907133104913637,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,476.57142857142856,-5.473405319899935,0.25939335689393145,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,476.6428571428571,40.33596752181661,0.27270212093952134,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,476.71428571428567,40.33596752181661,0.2835545074914569,0.9999999999997726,22,258.7816915929073,1.0000000000002274
21,0003_2,476.7857142857143,40.33596752181661,0.29668262015003527,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,476.8571428571428,-22.263813303439445,0.3017117916643442,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,476.9285714285714,-22.263813303439445,0.3067497254798623,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,477.0,-22.263813303439445,0.3118474381621293,0.9999999999997726,22,258.7816915929073,1.0000000000002274
21,0003_2,477.07142857142856,-19.184858626704912,0.31193865361481915,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,477.1428571428571,38.47895000508434,0.29721734012659456,0.9999999999997726,21,258.7816915929073,1.0000000000002274
21,0003_2,477.21428571428567,38.47895000508434,0.29060096155445003,0.9999999999997726,22,258.7816915929073,1.0000000000002274
21,0003_2,477.2857142857143,38.47895000508434,0.2964410131797605,0.9999999999997726,22,258.7816915929073,1.0000000000002274
21,0003_2,477.3571428571428,-5.974588092948723,0.31627897643262576,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,477.4285714285714,-25.203173425698782,0.3225125099119955,1.0714285714283278,21,258.7816915929073,0.9333333333335455
21,0003_2,477.5,-25.203173425698782,0.31372220965323794,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.57142857142856,-25.203173425698782,0.29974515572510896,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.6428571428571,31.22106542734735,0.2923750158798226,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.71428571428567,31.22106542734735,0.2936488739591431,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.7857142857143,31.22106542734735,0.30604081174896003,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.8571428571428,-3.529654022928154,0.3058301303306591,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,477.9285714285714,-19.94183096681477,0.29500866129893244,1.0714285714283278,22,258.7816915929073,0.9333333333335455
21,0003_2,478.0,-19.94183096681477,0.2754838367555339,1.0714285714283278,23,258.7816915929073,0.9333333333335455
21,0003_2,478.07142857142856,-19.94183096681477,0.2556684758824359,1.0714285714283278,23,258.7816915929073,0.9333333333335455
21,0003_2,478.1428571428571,39.661145403566245,0.25861879765250656,1.0714285714283278,23,244.75885404354054,0.9333333333335455
21,0003_2,478.21428571428567,39.661145403566245,0.26546159321574364,1.0714285714283278,22,244.75885404354054,0.9333333333335455
21,0003_2,478.2857142857143,39.661145403566245,0.26979374570161835,1.0714285714283278,23,244.75885404354054,0.9333333333335455
21,0003_2,478.3571428571428,15.91358989532572,0.26631378544573037,1.0714285714283278,23,244.75885404354054,0.9333333333335455
21,0003_2,478.4285714285714,-49.55271095576874,0.2493575110080197,1.0714285714283278,23,244.75885404354054,0.9333333333335455
21,0003_2,478.5,-49.55271095576874,0.21123043552486392,1.0714285714283278,24,244.75885404354054,0.9333333333335455
21,0003_2,478.57142857142856,-49.55271095576874,0.172062757896822,1.0714285714283278,24,244.75885404354054,0.0
21,0003_2,478.6428571428571,-14.143337373226224,0.16247339722520698,0.4999999999998863,24,244.75885404354054,0.0
21,0003_2,478.71428571428567,50.1363944802688,0.16836236928694773,0.4999999999998863,24,244.75885404354054,0.0
21,0003_2,478.7857142857143,50.1363944802688,0.1796083819690638,0.4999999999998863,24,244.75885404354054,0.0
21,0003_2,478.8571428571428,50.1363944802688,0.20508128044836033,0.4999999999998863,24,244.75885404354054,2.0000000000004547
21,0003_2,478.9285714285714,8.357556629435948,0.2517837525742143,0.4999999999998863,24,244.75885404354054,2.0000000000004547
21,0003_2,479.0,-51.64478109498395,0.2949467211781203,0.4999999999998863,24,244.75885404354054,2.0000000000004547
21,0003_2,479.07142857142856,-51.64478109498395,0.3468245380132527,0.4999999999998863,25,240.67340993617955,2.0000000000004547
21,0003_2,479.1428571428571,-51.64478109498395,0.3993175399141799,0.4999999999998863,24,237.28906293951718,2.0000000000004547
21,0003_2,479.21428571428567,-16.20135694756929,0.4025483592876369,0.4999999999998863,24,237.28906293951718,2.0000000000004547
21,0003_2,479.2857142857143,39.63066400849297,0.3713586749255764,0.4999999999998863,24,237.28906293951718,2.0000000000004547
21,0003_2,479.3571428571428,39.63066400849297,0.3464605725011225,0.4999999999998863,25,237.28906293951718,2.0000000000004547
21,0003_2,479.4285714285714,39.63066400849297,0.33015571062627785,0.4999999999998863,25,237.28906293951718,2.0000000000004547
21,0003_2,479.5,-31.00363666112232,0.3040578976507822,0.4999999999998863,25,237.28906293951718,2.0000000000004547
21,0003_2,479.57142857142856,-31.00363666112232,0.2910854863753556,0.4999999999998863,25,237.28906293951718,2.0000000000004547
21,0003_2,479.6428571428571,-31.00363666112232,0.32673541763390684,0.4999999999998863,26,237.28906293951718,2.0000000000004547
21,0003_2,479.71428571428567,6.567243279177202,0.41167179222155226,0.4999999999998863,26,237.28906293951718,2.0000000000004547
21,0003_2,479.7857142857143,11.68646897804779,0.5137860462489925,0.4999999999998863,26,216.676284458986,2.0000000000004547
21,0003_2,479.8571428571428,11.68646897804779,0.5728313727587246,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,479.9285714285714,11.68646897804779,0.5591124434719488,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,480.0,-44.05244680808247,0.5748542596271826,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,480.07142857142856,-44.05244680808247,0.5705291205303656,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,480.1428571428571,-44.05244680808247,0.5449059635491069,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,480.21428571428567,20.91764421969856,0.5027698118003232,0.4999999999998863,26,168.40407877572218,2.0000000000004547
21,0003_2,480.2857142857143,20.91764421969856,0.5108695319908042,0.4999999999998863,27,168.40407877572218,2.0000000000004547
21,0003_2,480.3571428571428,20.91764421969856,0.5385231672438353,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.4285714285714,7.982441579756829,0.5605346263440605,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.5,-47.16502215779078,0.5755871793138765,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.57142857142856,-47.16502215779078,0.5701410247966426,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.6428571428571,-47.16502215779078,0.5805399518954124,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.71428571428567,20.14124327149028,0.5847777991393293,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.7857142857143,43.46688426909183,0.5890140792272505,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.8571428571428,43.46688426909183,0.5952101310123479,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,480.9285714285714,43.46688426909183,0.6093478699057753,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.0,-22.044715335980783,0.6218335171930853,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.07142857142856,-22.044715335980783,0.633671905014183,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.1428571428571,-22.044715335980783,0.6412194952607884,0.5714285714284415,25,168.40407877572218,1.750000000000398
21,0003_2,481.21428571428567,-5.223888291233765,0.6404156904890482,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.2857142857143,52.52346962470236,0.6396299556649193,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.3571428571428,52.52346962470236,0.6433469856173947,0.5714285714284415,25,168.40407877572218,1.750000000000398
21,0003_2,481.4285714285714,52.52346962470236,0.6439750957342621,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.5,-15.325131158351358,0.6461084183110438,0.5714285714284415,26,168.40407877572218,1.750000000000398
21,0003_2,481.57142857142856,-15.325131158351358,0.6368083268225679,0.5714285714284415,26,195.88356643266417,1.750000000000398
21,0003_2,481.6428571428571,-15.325131158351358,0.6308195937874504,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,481.71428571428567,-14.633127553564671,0.5953650234615177,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,481.7857142857143,46.14449918915676,0.5676937940685338,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,481.8571428571428,46.14449918915676,0.5634941829115578,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,481.9285714285714,46.14449918915676,0.5673024056956553,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.0,-23.7951010495844,0.5456480552787047,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.07142857142856,-23.7951010495844,0.5081830847213484,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.1428571428571,-23.7951010495844,0.5002058502781039,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.21428571428567,0.6745640792413221,0.5196931785240164,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.2857142857143,72.28362987821698,0.5395415425735051,0.5714285714284415,25,195.88356643266417,1.750000000000398
21,0003_2,482.3571428571428,72.28362987821698,0.5298357778115876,0.5714285714284415,25,213.12312609638565,1.750000000000398
21,0003_2,482.4285714285714,72.28362987821698,0.47867490542280905,0.5714285714284415,24,233.22417869865444,1.750000000000398
21,0003_2,482.5,14.591722229936584,0.4372440113344877,0.6428571428569967,24,233.22417869865444,1.5555555555559093
21,0003_2,482.57142857142856,-50.658995300403895,0.37599927735337196,0.6428571428569967,24,233.22417869865444,1.5555555555559093
21,0003_2,482.6428571428571,-53.39990337672101,0.32591515247023994,0.6428571428569967,24,233.22417869865444,1.5555555555559093
21,0003_2,482.71428571428567,-53.39990337672101,0.3059767802798798,0.6428571428569967,24,233.22417869865444,1.5555555555559093
21,0003_2,482.7857142857143,-53.39990337672101,0.3045569674808545,0.6428571428569967,23,233.22417869865444,1.5555555555559093
21,0003_2,482.8571428571428,15.301976001416728,0.2949330127871748,0.6428571428569967,24,233.22417869865444,1.5555555555559093
21,0003_2,482.9285714285714,15.301976001416728,0.2594153176281538,0.6428571428569967,24,259.74579897288686,1.5555555555559093
21,0003_2,483.0,15.301976001416728,0.21685612431064535,0.6428571428569967,23,259.74579897288686,1.5555555555559093
21,0003_2,483.07142857142856,10.153130926361587,0.17430620573987676,1.142857142856883,23,259.74579897288686,0.0
21,0003_2,483.1428571428571,-52.42353380253898,0.1889902301616209,1.142857142856883,23,259.74579897288686,0.0
21,0003_2,483.21428571428567,-96.1204488975052,0.19409186896774158,1.142857142856883,22,259.74579897288686,0.0
21,0003_2,483.2857142857143,-96.1204488975052,0.19241645499862578,1.142857142856883,22,259.74579897288686,0.0
21,0003_2,483.3571428571428,-96.1204488975052,0.18681029526073994,1.142857142856883,22,259.74579897288686,0.0
21,0003_2,483.4285714285714,-83.8637636389736,0.17601587735285076,1.142857142856883,22,259.74579897288686,0.0
21,0003_2,483.5,-9.03942579967386,0.13890508056768017,1.142857142856883,21,259.74579897288686,0.0
21,0003_2,483.57142857142856,49.37961779867689,0.15636443482783474,0.6428571428569967,21,289.5030407748668,0.0
21,0003_2,483.6428571428571,49.37961779867689,0.1896092501008225,0.6428571428569967,21,289.5030407748668,0.0
21,0003_2,483.71428571428567,49.37961779867689,0.22151358296710527,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,483.7857142857143,-26.18592942286033,0.23338004206083973,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,483.8571428571428,-80.47184655669965,0.23064893824950622,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,483.9285714285714,-80.47184655669965,0.23104419052975073,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.0,-80.47184655669965,0.23081994215972795,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.07142857142856,-37.57872830069518,0.23008274839628842,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.1428571428571,38.740713881704885,0.2425487303140709,0.6428571428569967,21,289.5030407748668,1.5555555555559093
21,0003_2,484.21428571428567,38.740713881704885,0.2748175703340316,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.2857142857143,38.740713881704885,0.2985059522234218,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.3571428571428,-13.85954578023772,0.318769123434339,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.4285714285714,-68.50411603539894,0.3206000621218034,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.5,-68.50411603539894,0.3212803520470325,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.57142857142856,-68.50411603539894,0.32047344722036375,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.6428571428571,-17.552564447305787,0.3203963119328782,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.71428571428567,43.14122664722137,0.3223970968334314,0.6428571428569967,19,289.5030407748668,1.5555555555559093
21,0003_2,484.7857142857143,43.14122664722137,0.31825409163352925,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.8571428571428,43.14122664722137,0.31831181690894994,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,484.9285714285714,-27.339971519142978,0.33319755289304953,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.0,-85.76165830803146,0.3499999378149511,0.6428571428569967,19,289.5030407748668,1.5555555555559093
21,0003_2,485.07142857142856,-123.59993655444718,0.3476999507815581,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.1428571428571,-123.59993655444718,0.3479554252960206,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.21428571428567,-123.59993655444718,0.3499484315080315,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.2857142857143,-70.15025439306075,0.3513488537860696,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.3571428571428,9.03993815771726,0.3437812108887337,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.4285714285714,61.93329173109719,0.348792575395202,0.6428571428569967,20,289.5030407748668,1.5555555555559093
21,0003_2,485.5,61.93329173109719,0.3600683266533044,0.6428571428569967,19,289.5030407748668,1.5555555555559093
21,0003_2,485.57142857142856,61.93329173109719,0.35891408327169566,0.6428571428569967,19,289.5030407748668,1.5555555555559093
21,0003_2,485.6428571428571,0.3385779708947748,0.35764936175463086,0.6428571428569967,19,289.5030407748668,1.5555555555559093
21,0003_2,485.71428571428567,-64.17479782080636,0.3559274512254976,0.6428571428569967,18,289.5030407748668,1.5555555555559093
21,0003_2,485.7857142857143,-111.3038803340947,0.35579053472241157,0.6428571428569967,18,289.5030407748668,1.5555555555559093
21,0003_2,485.8571428571428,-140.83949621816868,0.35268417002072033,0.6428571428569967,18,289.5030407748668,1.5555555555559093
21,0003_2,485.9285714285714,-160.94054882043747,0.35577850519227944,0.6428571428569967,18,289.5030407748668,1.5555555555559093
21,0003_2,486.0,-160.94054882043747,0.36230982157802943,0.6428571428569967,18,289.5030407748668,1.5555555555559093
21,0003_2,486.07142857142856,-160.94054882043747,0.36451525425236525,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,486.1428571428571,-159.98143863732437,0.3576334022656609,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,486.21428571428567,-99.69607703321932,0.3498657529634931,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,486.2857142857143,-42.29420271500919,0.34152745117766004,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,486.3571428571428,26.906129304712067,0.3310945338728069,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.4285714285714,98.80525015244936,0.3279650765131854,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.5,98.80525015244936,0.3321446294420464,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.57142857142856,98.80525015244936,0.3308043268280289,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.6428571428571,72.90417773116778,0.3281407514515482,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.71428571428567,-5.0074879009628095,0.32696267567656023,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.7857142857143,-5.0074879009628095,0.31690161073231493,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,486.8571428571428,-5.0074879009628095,0.3044458549575545,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,486.9285714285714,28.361223024657868,0.2932146994028748,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.0,90.92141228722195,0.2947880727651617,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,487.07142857142856,128.5624919544293,0.29436525347458126,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,487.1428571428571,128.5624919544293,0.28734608411857937,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.21428571428567,128.5624919544293,0.2853693160802312,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.2857142857143,102.32730450500686,0.28922746528187976,0.6428571428569967,16,289.5030407748668,1.5555555555559093
21,0003_2,487.3571428571428,16.15111717227016,0.2825584492108259,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.4285714285714,-18.294566610109,0.27070652342089474,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.5,-18.294566610109,0.2631109789743152,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.57142857142856,-18.294566610109,0.26156137080207564,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.6428571428571,44.35928929443397,0.2623200914284927,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.71428571428567,99.37462687141227,0.2607181412060715,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.7857142857143,116.74649120610542,0.26108511018865777,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.8571428571428,116.74649120610542,0.26132729114486636,0.6428571428569967,17,289.5030407748668,1.5555555555559093
21,0003_2,487.9285714285714,,,,0,,
21,0003_2,488.0,-10.66386208327356,0.23630464921436825,0.6428571428569967,17,289.5030407748668,1.5555555555559093
