Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
3527,251.85714285714283,2543061.0194735476,3177545.5529239886,2584612.1521233697,1976517.4371412979,2428783.139791332,1840123.1698148425,2215052.433495026,2255410.535430847,2196361.455935265,2798020.0024128715,3292255.3842353094,2833491.2350439094,3052106.312403465,,3355855.1460622884,3092647.0461221277,2389863.9236404668,2784864.3564250404,
3528,251.92857142857144,2518269.8657714175,,2687366.5038433187,2250021.708885763,2440349.8341139527,1969843.2483665599,2459238.5909580765,2348422.234055877,2289256.0760644767,2840029.645477059,3243987.9169926383,2702362.848924968,3059182.7439659657,3395690.1709443466,,3054769.4846733552,2603267.1269919956,2622549.398695634,
3529,252.0,2627066.852367519,,2348756.677353358,2122463.918758353,2388961.749738394,1764704.4830530419,2485955.178247368,2793932.4066474093,2443067.7884652014,2917012.7780450988,3410853.3382266643,2883710.797594946,3059182.7439659657,3329196.9192097755,2780937.848114309,3031724.96350324,2775941.317467135,2639934.7771757324,
3530,252.07142857142856,2646547.5076824124,2875205.8589742286,2335231.597697785,2198458.075565169,2586724.1410951545,1637296.4487860245,2542071.088135003,2816749.9960222924,2453770.585966975,2953947.649891873,3321412.220010403,2930549.1267805477,2879679.173715162,3385183.7761521614,2757651.840801212,3098731.932062901,2738796.5942875617,2640012.9951148476,
3531,252.1428571428572,2550769.429728731,,2623435.7440064894,2160304.8958083754,2460595.706979103,,2575475.300718415,2724979.6610743953,2431304.4877257566,2970840.2780299247,3150858.305612354,3126552.389404547,3431160.518720014,,3262226.3092453144,3025346.549364274,2838865.669861115,2645235.0056107133,
3532,252.2142857142857,2646925.788007013,,2527885.15415818,1894748.7904194978,2370018.8378946716,,,2709504.2907928284,2589753.9078807565,2925420.6568425405,3350703.1323419176,2946045.8011092916,3499785.902151256,,3264150.0246105636,2871536.5209305524,2580113.1516021146,2389577.0134093235,
3533,252.28571428571428,2741403.37767659,,2455028.9188852794,1854613.752594442,2198990.3425834323,,,2544656.1443644688,2229155.2936126986,2867033.370676183,3308308.0599812134,2820074.6076561096,3414717.871606846,3326138.747957343,3098015.4557411172,3227064.8750407635,2704852.715448722,2489692.5169232837,
3534,252.35714285714283,,2848423.435114322,2669580.5483890735,2098074.28770596,2154649.1355768736,1867587.3731307844,,2740622.7145056953,,2763924.5384399076,3366147.7256543385,2871389.832037117,3218273.244654212,3202716.3822388123,3230816.925689772,3166059.7275715503,2905233.332545834,2664651.0504094693,
3535,252.42857142857144,2592995.4408892165,3053745.3051420734,2400647.926553244,2160527.1552055217,2231007.7607539357,1950334.4039548174,,2605134.7288745525,2191966.6483630203,2673759.4434388857,3220338.4301720676,2905259.265872158,3286101.0832271306,3403399.359285074,3319401.5081311534,3377957.3367137345,2458709.699498815,2722603.3136709114,
3536,252.5,2426418.0930262543,3098240.1987231793,2508404.3309781873,2160111.599898942,2395179.5937181204,1981618.4508601846,,2478291.817407512,2252480.216427956,2669923.3757218304,3264170.8188873827,2716747.924927257,3299623.9218681236,3067410.839170166,2926523.970343694,3285408.4595970544,2459583.0725380196,2660365.452079228,
3537,252.57142857142856,2617012.9869164685,,2329534.830223176,,2297364.0632045497,1900228.108704049,2374091.8452839935,2613180.6779355113,2246055.4782769307,2935948.404780132,3155323.9154672422,2859168.4635519036,3235264.2207237356,2959718.427170612,2627505.558690297,2924609.9349375884,2688399.014223674,2483749.114062629,
3538,252.6428571428572,,,2299689.830773814,2087601.8015366707,2581075.570218208,1838231.1301330863,2702210.8787099146,2738479.147724121,2522097.2401405694,2946525.719096366,3177830.703635945,2760763.3934019655,3129993.9241895857,3607471.475718603,2944323.207023086,3019157.872472664,2565660.442563068,2516661.105447068,
3539,252.7142857142857,2657995.398962669,,2202295.9872122114,1999911.4497023218,2314849.8055704664,1773729.5254276337,2362045.42742356,2568178.623998452,2365450.4113639733,2821672.17580788,3320766.4076164467,2921775.342629405,3319990.580762163,,,2759679.450439536,2430574.1582413306,2625454.8939026166,
3540,252.78571428571428,2466166.100798928,,2436144.2566293892,2025113.7339647391,2509936.7668379163,,,2444670.891807366,2362292.7928730273,2790620.791065504,3300377.483634967,2958835.028627314,3132208.909206871,3582836.4087722083,3296736.1416118476,2917796.5513130147,2372245.6237653024,2622072.8486269303,
3541,252.85714285714283,2286013.7875392684,,2351228.2906572702,2036414.2004601094,2338492.574551944,,,2704953.908836363,2462676.344171367,3025081.98098731,3250191.448262162,2965716.3991001016,3207466.612266383,3151044.752428191,3235179.365364386,2743479.1435005465,2344450.7000355176,2628607.6411848553,
3542,252.92857142857144,2198752.2286045575,3500584.298441429,2457951.9467726103,2230026.4990636627,2275536.609128448,2071546.4945586086,,2679104.901797255,2398459.547462587,2902789.0166779654,3229880.7092514727,2914899.832378512,3329644.582781434,,3193448.195949527,2914896.8061645706,,2643615.6578864832,
3543,253.0,2355334.13589619,3082182.3609490604,2481415.930084876,2083688.966653356,2302026.6698985137,1575758.8881373962,2566555.4173281416,2659847.3890448604,2218676.08527365,2840973.172908332,3129990.1508367336,3032931.8361778962,3328607.876963737,2939464.0966221527,,3021732.241202522,2871455.010114773,2437508.478876834,
3544,253.07142857142856,2403668.5208996814,2986216.6060084896,2638410.6522612353,2134355.4920789874,2143697.2348112823,,2465041.4876533113,2545020.082265451,2207762.9879555046,2889552.2600492127,3348536.0607511895,2940406.303766159,3311024.400278651,3150527.0336973644,3124413.0373456473,2884761.127447163,2788795.56275359,2574631.3756104857,
3545,253.1428571428572,2291952.3068218403,,2519121.126472368,,2348213.548807291,1801251.7185336482,2414859.589532178,2669929.991548726,2452130.214897878,2864897.838654593,3218832.9114476424,2897119.1728864308,3231319.1027563396,,3215970.0306855743,2991290.1809851485,2782397.6866532103,2704281.590237687,
3546,253.2142857142857,2569364.833285714,,2410350.7845007596,2025666.590729371,2199222.53112847,,2379048.629338337,2713938.6927457224,2295156.253007423,2786812.6022078902,3241698.824563101,2791206.0907643167,3315204.337438954,,3029472.1088456307,2854627.3156810096,,2875568.698131487,
3547,253.28571428571428,2337086.823567172,2934207.9091492896,2598830.1166468053,2202104.5886072526,2367570.434222627,,2682955.752822866,2839945.9704357213,2300656.9627167834,2814806.195708098,3188871.9179325947,2940647.469089193,3328034.6967944554,,2945314.5794254607,3027475.733238411,,2907171.808563304,
3548,253.35714285714283,2419288.7442042194,2918898.621223545,2457010.403968121,2155131.7388360035,2445235.9193911976,,2501732.109082078,2639973.3750489997,2687511.0268698256,2918090.965770481,3415682.655066977,2908434.098821568,2904218.26748564,3234543.0083813285,3061716.387751951,2943078.27492363,2571380.818481363,2511957.3114162823,
3549,253.42857142857144,2326842.704763606,,2429752.260026807,2167101.217673458,2296224.7699784734,1905048.9476857332,2385496.054389145,2528385.9199507097,2281483.8473402676,3089375.1250784877,3283275.4219766837,2988947.0283656092,3273230.4058434227,,,3274174.9434689796,2691642.6350234845,2498268.4081833446,
3550,253.5,2366856.2079577344,,2227902.987027001,2032894.875613676,2192786.782499065,,2551454.969825619,2474021.811111967,2316795.646164375,3012589.279598137,3333474.537363507,2911925.308575316,3436007.4480487015,3074323.256412917,2967302.1883735918,3301818.5158444173,2760206.576235447,2596639.9163720794,
3551,253.57142857142856,2456265.514253194,3334306.3494531075,2456317.1415418354,2106386.057845057,2238695.712962785,,,2415361.3480225103,,2676876.6845595716,3169164.8433899884,2946017.199334127,3173902.6313012936,3300590.636648113,3068817.3171809344,3136499.306072626,2576669.536557586,2518019.2988945376,
3552,253.6428571428572,2338561.0101481522,3146156.739498441,2330076.596709685,2093728.2049119032,2368994.581814248,,,2504207.2188135255,,3100534.09703118,3399768.885153681,2872446.0896231253,3141521.746794546,,2846657.8129505143,,2388540.233979787,2618036.43646184,
3553,253.7142857142857,2215595.6827723756,,2402657.1915076813,2082867.46370315,,1795740.277179121,,2520277.9106941246,,2902666.999185744,3263829.76747562,3049513.8330122894,3225583.7934469697,3388686.728041484,2914725.619178036,,2764431.335826623,2657653.433917594,
3554,253.78571428571428,2292686.1452824725,3003883.101057006,2378019.473581921,2212726.689886145,2469290.811538107,,,2690848.7257992257,,2839046.105997661,3289624.1810081876,3007165.451891798,3428959.3819677867,3228772.8354109065,3094579.7333748676,,2713495.0752035826,2725166.863451864,
3555,253.85714285714283,2257838.5941284127,2870454.3201777064,2497870.665562556,2262368.8252198007,2292189.568813852,,2363749.048630736,2728337.7187644313,,2638102.6685319403,3250844.4717424475,2897665.703017417,3271892.55095609,,,,2625849.164685218,2691962.686305752,
3556,253.92857142857144,2386194.779317158,3059271.3956152406,2411200.9477702924,2116541.1538780765,2423267.4538769536,,2561965.160407658,2642802.282175295,2232691.3311832035,3048232.7347813346,3186259.5446515945,2951897.1210906114,3235461.414736928,3346667.5558266984,,,2415039.950075362,2807656.828806961,
3557,254.0,2379984.854711324,,2590920.394396243,2138072.622488873,2236931.1205487875,1683329.9185675303,2494704.2340214388,2557181.3293986437,,2927504.643162337,3103999.4043706893,3138423.4663747954,3119099.749545447,3265937.15138351,2970255.4983337936,3206300.97008062,2309324.6664959104,2779324.419850638,
3558,254.07142857142856,2207276.278148393,,2401097.059821974,,2382092.5107232467,,2519194.2667972455,2622577.847605581,2265641.6825347994,2892514.9811627306,3259451.2441960904,3103248.727562231,3301254.1015216853,,3020466.1435859757,2977218.979372203,2556339.508607249,2633286.954633954,
3559,254.1428571428572,2428587.3330190782,,2473043.3951664846,1965825.1483392946,2313113.08263401,,2707443.5851003323,2498207.7559359916,2182877.3173758658,2968973.1887831744,3231048.740598298,3090794.0427354355,3353327.8619550574,3534760.1450430905,3186131.5517961527,3133572.7940026973,2810861.4386113198,2484962.7912683357,1859279.7036142834
3560,254.2142857142857,2412722.422966144,,2428252.186605879,2032655.2019611276,2634105.3556005005,1706668.187323149,2481239.3535733805,2458662.842086536,1834199.4128514368,2833865.702521766,3185880.631324539,2947362.821791152,3359052.3296317067,2950119.4598664176,,2980602.4713061354,2960164.320475015,2462200.71326488,
3561,254.28571428571428,2239096.2650016895,,2253363.634073611,2293704.1380733633,2527479.637010764,1566720.2444030272,,2597159.808855779,,2790360.4626299795,3258573.605182417,2823921.040845213,3136615.0143959355,,2954225.968217497,2961826.106680236,2844266.5059689665,2479722.1666756077,
3562,254.35714285714283,2125020.2983767386,2712625.4134124746,2303387.4967991966,2126750.689675833,2242555.893831597,,,2786988.480366805,,2615552.5225554705,3262576.220240401,3020331.1194607113,3363837.533871543,,3045615.6442539226,3085563.6680777487,2640026.5907598813,2652879.32117741,
3563,254.42857142857144,2231926.15017737,2814902.608487952,2628352.5427931016,1973334.2870356254,2349257.55117855,,,2382669.1707952213,,2891109.69625689,3029418.616024724,2964892.2420724933,3356268.556758298,3140828.9017844903,3281759.309259111,2949367.9333869945,2577428.5539343716,2597441.2436327166,
3564,254.5,2461062.882309056,,2618369.490421078,1988345.5663314457,2342814.604072657,1795377.567327965,2483197.811808457,2526302.518233413,,2998076.597587782,3223492.256286255,3015249.2768418766,3184820.081352315,,3006240.6816044757,3146474.6565015223,2826466.308855474,2387166.431560326,1992310.5283084288
3565,254.57142857142856,2363976.9041359373,,2436009.628524252,1965332.3251071593,2421495.9689711644,,2448961.380891022,2614897.538202932,,2978977.9640889145,3168171.196197109,3080654.9070866616,3274363.5295517286,3362709.5402000495,3169025.4108297415,3019933.364984243,2685208.8777847667,2418911.538120064,1783174.06986231
3566,254.6428571428572,,3084919.3560095187,2253647.540634722,2108633.3405662803,2370076.7283500447,,2559407.9292146987,2494164.905741413,,3212545.057006666,3301431.6926323744,2907727.3247811897,3173976.552489495,3358772.6788927894,3081899.8855793993,2997668.339414418,2812178.163713202,2544506.147981396,
3567,254.7142857142857,2376707.6552657983,,2485352.1703094435,2121106.748444063,2535629.342311214,,2319078.6371206534,2336902.8314583153,,2952760.9568805327,3247178.852495143,2962668.3339783605,3256334.9717798713,,3116260.7856101003,3251575.588656203,2624857.4094977635,2538874.134134908,1772111.471199378
3568,254.78571428571428,2200060.267306559,,2476985.822283526,2346094.2118292674,2382007.095884395,,2373425.9091665135,2540384.8819983443,,2810389.9591341717,3279030.721659741,3090975.8094982174,3330875.9512416474,,3498079.901236122,3185140.253208864,2873694.234089661,2716171.346161249,
3569,254.85714285714283,2445134.714185615,,2535919.0955473273,2129141.3216855023,2503797.88289247,1787326.9197042445,,2429599.71049505,,2864905.5897685583,3333102.5988308657,3032141.99394497,3284975.944326079,3228381.5814041435,,3046359.535152973,2865239.4211098664,2746039.952422209,
3570,254.92857142857144,2085867.2224824107,2857922.395258548,2354579.660862578,2187545.156987973,2385103.9452961884,,2500548.445595075,2293637.6036377335,,3057865.1172059756,3294891.460649274,2983746.5796262925,3336279.28666794,,2846553.8369334596,3027591.618588437,2907324.2671094188,2398206.2081491267,
3571,255.0,2411518.322549088,2884175.265252023,2504483.9943904793,2147555.7194067906,2505121.804237436,,2509943.012291934,2282947.8971514804,,3043369.4388723047,3373690.717042512,3060222.418469528,3394045.4998085927,2760493.9760560794,3211869.9273480168,3087488.432412045,2664709.3827896337,2763570.518882154,
3572,255.07142857142856,2322914.2614536113,,2432048.14468637,1955492.348453261,2490239.185748542,,2471154.996011217,2230781.028599273,,3075108.60653722,3226382.227214945,3291344.4276914746,3103263.614212232,3153669.437121854,3101170.853097313,3040469.169129167,2450726.3688759226,2847073.966868465,
3573,255.1428571428572,2374152.6562695126,,2323997.1555413012,2036757.8687819291,2225450.5315613654,2036618.0883762378,2310315.8746962403,2567848.148675521,,2963845.193807522,3210561.1671190322,2993708.74395735,3296524.4147840603,,,3068891.3517707386,2325190.5325362254,2911982.129595113,
3574,255.2142857142857,2187602.7624017745,2863474.9611192327,2597598.127324089,2175578.8741087206,2301640.620239432,1613830.5446065704,2708461.5454125404,2573351.1484114444,,2945143.9594291644,3125040.1710868836,3333128.096916943,3280308.749421233,,2853656.067854707,3108565.105457287,2992093.8850816004,2817564.2080078246,
3575,255.28571428571428,2338558.603690839,3057762.4780214597,2412406.752784955,2201360.78541264,2068123.5036706266,,2489204.9308558474,2478771.5758026256,,2842654.8557663322,3360769.919925466,3198124.6004171157,3134143.8161485405,3483083.0947566447,2932360.0947579583,3034269.4556772495,2758001.186365728,2806413.3320258595,
3576,255.35714285714283,2355012.1849030815,,2530282.0848692795,1939428.0779629275,2282866.2267958038,,2439280.7322180164,2441197.6675731675,,2825359.1797487848,3377916.8489802857,3144262.826253885,3151444.39997017,,3040966.906233644,3164363.4619888873,2244864.663989227,2728853.5338787655,
3577,255.42857142857144,2359293.140467316,,2509867.7176401224,2214648.1004866804,2438331.111627194,1533828.5857746983,,2653668.083377491,,2807424.6173264077,3105724.4860082706,3142487.0929955454,3420925.714120886,3205803.507496736,,2980632.5347951814,2394870.7512007323,2760762.12357763,
3578,255.5,2221276.2853225395,3116802.223522618,2423202.351684689,2163035.577549455,,,,2515740.330961515,,3094587.3393852976,3317316.947426921,3170843.1513504363,3239546.238847309,3124093.334067093,2821452.951985091,2948698.717565339,,2587500.070715436,
3579,255.57142857142856,2316228.5924827377,2989638.9711081064,2455938.4680350176,1906296.1161865597,2414084.900752156,,2703460.6913791886,2300708.881892672,,3075643.6981825368,3294038.275784964,3002081.587244414,3189320.131274493,,2927786.845352265,3121185.2517654216,2349064.9728727173,2602286.6537999045,
3580,255.6428571428572,2315487.3004207374,,2347193.1396614765,2213123.001541978,2457729.0490037813,,2546085.9581532944,2289454.1788344732,,2804204.711388371,3301670.1699367673,2911627.610012399,3248476.7091491246,,3185946.010745054,3154309.8041227446,2698348.398231304,2734662.3676377255,
3581,255.7142857142857,2421673.0607812232,,2454398.381130658,2315281.4892596025,2635601.3082896546,,2487927.6452448205,2451040.910345715,,3107806.9669665564,3157850.0229915353,3003724.2158151306,3512013.668383722,3487571.608251345,3146988.574488599,3058068.854260161,2483355.4184824238,2717963.0973839313,
3582,255.78571428571428,,2709118.030023604,2314857.8642146746,2228507.1955444384,2625942.2861332945,,2503661.8595886924,2443935.765538321,,2951738.849737297,3352228.1973765087,2986679.985089641,3308590.9612218505,,,3257589.984860921,2493274.822768471,2642538.8110548686,
3583,255.85714285714283,2121471.6887853164,2899923.8487249333,2288868.9546162593,2017698.6397183992,2526223.6767735425,2004286.000138165,2601784.544065776,2427964.6564315073,,2959078.795876945,3229574.088726005,3044461.4050325183,3363213.9085800303,3376059.7899552505,2912302.1604880765,2953745.353359622,2560515.817957653,2636657.281811516,
3584,255.92857142857144,2374017.8301513186,2921939.0651200563,2342825.3239848437,2130499.824739983,2372163.0344499783,1878945.6352675888,2699043.428068565,2367241.656017697,,2894994.1265260177,3206923.8378512166,3015728.9747894015,3301592.9147487916,3238966.7984418846,3038278.7404411817,2936372.213504512,2496569.576466316,2681430.0517656803,
3585,256.0,2307434.3383128284,2972959.9392261608,2413366.082866766,2172149.1775321593,2369151.922340626,1507420.5617649495,2450131.826485572,2306771.8112877947,,3071864.59607582,3116697.9489942444,,3306422.2322337325,3221603.1902130367,2927503.6032646596,3005356.291918083,2715005.9409227935,2607641.6596227363,
3586,256.07142857142856,2347064.027488799,3040326.3602986354,2497311.8348240955,2137953.3411781397,2322569.960809567,1507420.5617649495,2736073.5583425537,2671338.2893887074,,2837622.9725345853,3100490.819049797,3124973.350731379,3347474.9652657243,,3007855.483011397,3075710.98858875,2577321.2792538633,2571565.647368855,
3587,256.1428571428571,2471504.948278177,,2495234.3531539086,2162534.66693873,2510230.4813560667,,2531363.873825727,2484583.266504343,,2994857.116399028,3226642.843149841,3153366.187892558,3324515.397847216,,,2976452.0528350384,2673125.115932713,2665880.322909344,
3588,256.2142857142857,2495139.9766298025,,2393653.387457288,2244707.187462621,2439892.6688158857,,2650181.355629017,2211803.517597175,,3006245.5335314716,3370079.4098191266,,3454439.703703987,,2818341.160179817,3040855.583725709,2475441.153160198,2586092.10962529,
3589,256.2857142857143,2377682.215859506,,2449816.6030612173,2261254.7459706487,2210436.044787961,1828909.823221587,2345129.6127416985,2369586.07091228,,3029469.481041282,3310249.540265942,3047524.202286254,3404104.969968734,,3009631.724796155,2957166.4602857614,,2689874.754868078,
3590,256.35714285714283,2389461.173220772,,2376639.370192439,2179537.6863849834,2245700.3941494348,1513664.4424033589,2308984.933596916,2701848.0523513756,,2930168.5110211736,3270069.8139692764,3012632.6973183327,3320450.0199398967,,2831327.147048921,2920806.399632477,2768444.3048598473,2719808.0158144743,
3591,256.4285714285714,2617377.158347168,,2473978.677372877,2390812.1323890868,2410706.247627567,1697092.7221300774,2685844.4606547384,2400475.4562695497,,2831512.70944046,3349583.2613601284,3094122.424499561,3392016.1036484735,,3249113.673250894,3164595.899916393,2607855.717807092,2744662.429444057,
3592,256.5,2263534.0389255704,2941612.3765867143,2445299.8277679845,1983224.1166898648,2381747.050851792,,2525599.689677741,2562300.441370732,,2629949.312682108,3294591.9050749894,3367592.8476070333,3273302.4895980502,,2936549.670182056,2898977.280953143,2733373.7434775704,2684224.5374064674,
3593,256.57142857142856,2271668.6357959816,3108419.1420636065,2331858.6128804856,1882810.4267819377,2507072.6110616866,,2570079.141876867,2313328.2860029363,,2859166.5303384936,3225194.754637455,3070945.9081996535,3147071.4013497564,,2715525.047478114,3251516.580868762,2469075.572741104,2624748.451174614,
3594,256.6428571428571,2440960.671445091,2820539.7227144702,2527592.3762157075,1887564.2489528512,2389953.0423093415,,2726167.4644207023,2488782.7064858363,,3045676.8723210236,3226854.4015458743,3110781.3409972936,3160737.98834229,3207671.83566225,,3316518.6803843887,2539800.8945777738,2714995.480099514,
3595,256.7142857142857,2480177.4428762384,,2492587.624778706,2111664.5727787483,2382635.6398930415,,2654099.9499829127,2614567.426467197,,3005366.046044593,3195315.9101567697,,3298892.880380307,,,3112628.4891781663,2294436.488608832,2568519.8137632855,
3596,256.7857142857143,2426095.5319518084,,2391484.8564596395,1983291.8945795863,,1575898.3291750508,,2507239.4428224918,,,3190401.7424931405,2938107.74449169,3396518.6312390734,,,2938696.9459193866,2434324.9757470256,2684100.3848737525,
3597,256.85714285714283,2434083.6679966683,,2294558.4501441857,2291960.875543842,2264529.4691191367,,2430169.7778252717,2597259.352740373,,2938158.21043401,3082909.159601962,3268417.8063441017,3260601.344446005,3115046.773627373,,3138166.483480665,2787071.942717115,2692413.282325606,
3598,256.9285714285714,2555960.264990768,,2569287.5719787646,,2316079.7646850375,,2274492.4491757634,2617122.536573077,,2777536.1639876403,3285160.4396217884,2909109.0745998104,3303643.3884280007,3301746.808541466,,3012985.2748348606,2842710.457965197,2597236.197317271,
3599,257.0,2469854.535576418,,2540657.543059302,1942540.380221034,2238075.083802758,1953016.8913280312,2498729.9105987824,,,2957348.444553232,3249498.7735326793,,3343712.4758411516,,,3097335.6732535698,2650398.571604667,2568676.979931525,
3600,257.07142857142856,2402310.252410179,,,1910752.3062510032,2456336.7656778987,1529344.109129298,2583247.121053123,2508497.8414809834,,,3345649.8619642975,3213675.597345954,3394434.5680020233,,3051570.293161061,3265034.422052778,2707066.857779256,2578871.8448769525,
3601,257.1428571428571,,3149075.85218242,,1845921.783292821,2580213.496432948,,2361535.729087881,2489437.4135225853,,2949272.9201337798,2985354.788511862,3284873.6037495,3332039.6954122563,,2829570.15375377,2917720.0798512883,2505318.0799186677,2482743.704453451,
3602,257.2142857142857,2176995.132688822,3007872.223210616,,1934098.9395244555,2351392.3319579875,,2693829.1402208703,2411668.7345563397,,3026916.8571565435,3277823.7167812022,3334711.65984541,3392317.8560951534,,2985664.827398994,2928629.9960334674,2331624.9488354144,2749304.929320824,
3603,257.2857142857143,,3214192.032452109,,2062865.8316286416,,1749831.1311234625,2378814.3246426075,2246724.077586671,,2822396.6654743426,3289461.327447209,3289176.5429345355,3455172.2555505875,,3124276.7761090724,2926639.4174858206,2243588.8715297594,2659735.038563527,
3604,257.35714285714283,,,,2205211.1423303396,2275255.11015788,,2566612.402089729,2218666.4864197923,,2616245.94264122,3283009.259314433,2708499.60370058,3464448.9749700795,,3006000.7237317385,2948144.982587145,2894650.29786659,2641684.360746679,
3605,257.4285714285714,2307733.782237098,,2508660.1126153464,2378909.6585213016,2213568.859914622,,2490140.8771341927,2329558.75121636,,2854717.0807146407,3261983.690940162,,3308904.5539196725,,2958390.486776513,3033776.4512647437,2709182.41807694,2640468.789270346,
3606,257.5,2486652.994926969,,2602376.2127406583,2109520.853396142,2164314.272002122,1785959.9642485038,2434879.1271353103,2573564.2995353886,,2685780.5728524425,3333910.4497705176,,3266187.010836456,,3165824.8297878257,3172433.334917393,3025804.9659916465,2569097.097724755,
3607,257.57142857142856,2530394.2809905335,,2374670.8863725914,1861426.191265815,2377379.770173612,,2369347.3775387243,2426702.34097208,,2517894.609291164,3219263.8291049735,3300610.4184816703,3520535.805447838,,3008835.9843608583,3061205.3040460623,2680499.801731397,2587844.330349538,
3608,257.6428571428571,,,2116914.7793757156,,2113230.632389463,,2615217.573794321,2557374.219933425,,2767143.4127572053,3408360.583086387,,3394086.7022411814,,3119941.4485266223,2905971.0685915924,2478488.49754541,2518231.1286343876,
3609,257.7142857142857,2269695.8332857927,,2654057.1999117993,1811871.0953379476,2407004.479572891,,2717456.990453657,2420234.1493049758,,3022034.22812645,3353284.8226154046,,3259105.2194304606,,2996725.1133144437,3312414.765395118,2587997.7230954343,2694306.2131347004,
3610,257.7857142857143,,,2325545.7360325544,,2299566.151028893,,2517916.21020583,2413180.87700439,,2994874.4012817657,3344871.547658884,3239550.078014865,3158666.1813244745,,3056559.601966274,3116887.6535994527,2467069.4108824683,2844412.653331496,
3611,257.85714285714283,2288389.0066641187,3089617.768007231,2454647.9241944747,2166205.509583029,2336608.1912003374,1620163.8160097988,2450610.1170808654,2324932.8572273026,,2782310.731824135,3145219.8118456937,,3198203.9690540065,,3129477.723192319,3103509.911880333,2692983.9671886656,2715984.835810324,
3612,257.9285714285714,2474895.721916356,3165105.0538123874,2796561.765506673,2007439.1641955718,2300496.988640169,,2486807.3400282995,2503413.9637141814,,2762299.2714944812,3198813.668525814,3319888.301275503,3299042.694255457,,3156327.856236352,3313541.9326756964,2532501.4027680885,2589905.4578747367,
3613,258.0,2323611.1524688634,,2281230.7827593256,,2039778.4126482452,,2583397.782812532,2374570.223108504,,2823473.539524593,3137174.008071957,,3179008.759496309,,3030974.8578500138,3210910.1121222726,2570668.628871881,2673332.235174302,
3614,258.07142857142856,,3013272.0618990017,2555606.6488705203,,2242628.8511718013,1902972.5382674742,2567194.4810889894,2533630.4107968304,,2665356.4776144256,3357289.0090370267,,3329790.159711342,,3110877.452022305,3024548.249824448,2565559.9884694936,2703498.421557196,
3615,258.1428571428571,2349438.57908266,2993648.6439102436,2261863.6409306815,2171984.2489391114,2039672.0978812517,1610233.322491189,2408677.9999391045,2606513.5864611426,,2592730.9040637244,3388981.88201051,3197183.993730578,3334361.653815388,,3254149.242602708,3268035.950589489,2609299.2028634367,2678271.1094367024,
3616,258.2142857142857,,2969141.227405716,2489416.699059666,1896799.1474765541,,1506062.2876208455,2644982.9806562117,2418132.0325545273,,2893503.942265759,3280307.1704854323,,3119487.7822625753,,3260723.37858574,3080484.4938179245,2548070.3954825886,2685872.2618616777,
3617,258.2857142857143,2198657.9519389244,3100637.4835137012,2254425.5075599523,2107667.177508285,2274848.434013262,,2475948.8723099437,2483962.346131129,,2939746.3425479983,3181753.5657775644,3345191.7874791347,3253743.833828093,,3167305.8596572513,2879502.8676591446,2417149.5869453484,2734400.9561227104,
3618,258.35714285714283,2301116.3046482983,3225160.100749535,,1829332.0995250118,2219634.655894859,,2382695.676863327,2729206.458440445,,2875818.727223216,3157803.349831502,3008203.2714696173,3143677.369226298,,3100139.5999403656,3030638.9387148973,2626918.4102700735,2564848.5479476405,
3619,258.4285714285714,2472647.6445432766,3236281.420300966,2343026.5648210957,2059731.6466108928,2460137.9181164876,1777794.2725149621,2608444.1367149265,2358504.521101039,,2892992.243710111,,,3158407.3300910243,,3037707.902943877,2984204.6443201457,2500541.1787381535,2602893.0706088054,
3620,258.5,,2833989.8694565487,2417410.687939432,1996836.8816469752,2505725.4728726405,1507754.0448868189,2608457.634639586,2496389.037560435,,2831675.8796468363,3169187.0073543903,,3403448.747254931,,3183110.9207729925,3219640.42748449,2524810.3022602866,2645789.1074839784,
3621,258.57142857142856,2398321.2799602197,,2371620.483828626,2084422.5537757264,2520638.8672189517,,2469094.0985440207,2180181.6316086953,,2862602.8667395795,3355746.4521767506,,3202297.0848762165,,3123860.12568681,3183119.9570972514,2480983.9896065206,2598697.714601391,
3622,258.6428571428571,,2596085.2801514706,2626366.944840183,1791632.5101504654,2252957.999203637,,,2505361.645194951,,2944588.952046092,3240678.0081970384,2980269.2787698577,3252848.736173319,,3263192.3206535294,3172296.3259046776,2604803.268021528,2606998.2975564315,
3623,258.7142857142857,2409572.966705935,3000617.590056318,2409314.3852740345,1972949.03318343,2389821.3020434626,,2400262.6282347115,2315178.98188981,,,3225120.75578722,2739241.247151836,3281973.448952064,,3115166.461358733,3089243.951527338,2649921.063175483,2767783.6618425064,
3624,258.7857142857143,2241759.783467941,2778773.4061441785,2450873.7583131236,1883854.2804006308,2294146.577111753,,,2245756.437239974,,2817522.8439219836,3189251.4622353786,,3213271.649489192,,3104451.2372475956,3135712.240334236,2699414.984407119,2652197.3747539036,
3625,258.85714285714283,2383927.681277984,2664929.710544603,2620792.993746213,1883284.6355416307,2182332.852949982,,,2588060.762901296,,2804761.6212541317,3418583.254294235,2667676.8005997413,3302826.1511136023,,3202500.930118306,3187510.4688836546,2438378.9094082825,2519258.9640230997,
