Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3,0007_1,0007_2,0007_3
5852,417.9285714285714,2340793.716391798,,1969006.550759952,2788078.8148344588,2070650.6177138877,2232117.906309684,2048738.0861000028,2607645.8703706735,2427314.499827915,,,2455113.1872195043,,3065145.255675321,3017807.7077540695,2808673.6367959166,2441227.295000861,2523634.373855594,3349851.7942427634,3416702.9559328286,3423709.8316900837
5853,418.0,2155094.756338049,,2448142.958090726,2777198.298083295,2049949.4502537923,2020442.7425780662,2176893.4233233593,2564765.8190060896,2471934.6909906655,,,2426783.2478504535,,2903013.2290099775,,2639073.756032535,2408289.710084629,2468502.3667277177,3640810.6039636475,3388741.630540695,3368703.8423158396
5854,418.07142857142856,2288161.778146645,,2358922.820089226,2765311.5869500497,2093647.064656955,,2187860.5253460393,2600981.545647149,2644950.2805827414,,,2463949.655451303,3369587.9557905365,3093188.249306012,3014580.8630276155,2883264.581393198,2428371.040464457,2203739.2928832127,3510603.8631035304,3326277.977884145,
5855,418.1428571428571,2235114.4490478113,,2410518.0292311586,2824694.6867397157,2127991.002292253,2016909.1534833903,2157941.5708325673,2507545.1534148157,2592517.0300819655,,,2449286.551447398,3227030.439691895,3050037.7909617843,2922177.188839443,2832801.482298466,2624789.310066534,2333675.155991878,3493196.7054541404,3209587.7210696484,3126674.7801951314
5856,418.21428571428567,2364202.748945878,,2331126.5560482824,2717267.2308400464,2248065.252282123,,2167666.6179711004,2755297.7668134547,2588665.101486674,,,2471770.6996938153,3254842.2393310233,3299181.9885403947,3126657.611026567,3053417.7414653446,2597490.7554347436,2202289.7318636347,3192802.7786271656,3205492.101471885,3531686.7182772723
5857,418.2857142857143,,,2197528.184739717,2760076.064370639,2007380.7880391378,2281021.65061934,2210111.0372426645,,2662228.1209422126,,,2446263.52265419,3165269.2472526683,,,2864925.105371447,2383176.1940677296,2073436.290735033,3403151.8796834964,3354377.520756787,3666444.0515632667
5858,418.3571428571428,2273469.9065092835,,2106012.693755879,3050453.781197785,2175284.0458671525,2337016.1714528026,2084073.7596441188,2777658.9681392703,2571410.564115131,,,2532845.8686277145,3541742.069268732,2805182.5644028652,3195876.5490623475,2705937.5927363057,2615211.904815843,1996214.7490903202,3816678.4473218475,3197525.0711788666,3032478.440630933
5859,418.4285714285714,2271743.7594481697,,2142711.640785559,3100487.5782297435,1958517.1174789846,2084933.0796492696,2411734.9234725013,2541405.9417598923,2470878.2749816375,,,2487297.911499522,,2912980.7556897714,3052887.3457900304,2507072.7548214193,2531855.5844968823,1994651.9348306435,3398849.224363085,3239647.8285627626,3027842.647377096
5860,418.5,2353625.0297224186,,2292362.1483786404,2903520.5365204033,2201279.5924840537,1960199.2837349607,2162634.409517322,2419659.9650562378,2486624.8094958477,,,2554699.131979175,,3018028.9433782785,3336969.428552571,2576720.715342412,2541747.9654618306,2081286.3022053477,3697280.2963827504,3041758.7693086397,3745748.5937265675
5861,418.57142857142856,2184898.9505631705,,2429123.5430873316,2745826.296457287,2187327.08801913,2237845.808746937,2317974.6400483446,2647346.714403097,2391119.153415147,,,2299478.4335350473,,,3252281.7261729934,2962932.053681021,2501710.515712605,2378421.9095583702,3312919.151975827,3279174.978045913,3297743.491716516
5862,418.6428571428571,2490022.4876557807,,2499807.2984930053,2848467.157802883,1916734.2961249729,2333518.671539221,2228636.017704458,2676368.0530519476,,,,2382653.3973279465,,2910401.526571959,3201953.1275339127,2587148.765481871,2495618.357288103,2559773.581046969,3289229.609355583,3126512.9691125704,2774398.878647686
5863,418.71428571428567,,2898883.7701784302,2327299.5715975324,2772425.333763172,2163562.3870818317,1932159.917895375,2223208.580001638,2494967.20176368,2381998.873934556,,,2477388.311707163,,2695073.0685019153,2949012.075090957,2945802.564394147,2722433.3978014477,2452806.3639734653,3137270.35402056,3171735.7283295384,2761528.767734157
5864,418.7857142857143,2402989.455128653,,2188254.0979682193,2698556.6325566154,1979726.537781253,2216436.2396411328,2254425.029370328,,2496815.9430214167,,,2403269.774670584,,,2993923.4462099886,2873479.506040436,2737787.7602682384,2424869.992000338,2877183.411108021,3271857.2402870595,3674244.8224852933
5865,418.8571428571428,2287862.420303567,,2236636.7528722403,2891951.7835546928,2087631.8492277174,2304190.3876059228,2438741.1032818025,,2544063.059527585,,,2507203.857324977,3096384.822400322,,,3033447.664020616,2630905.0330322213,2332543.5504047214,3537883.2128121415,3183685.3082628143,3011292.0179603784
5866,418.9285714285714,2441055.7589686792,,2272012.312742643,2916784.2839012034,2303125.830655953,,,,2635492.4111564616,,,2468082.6651578955,3083258.88580234,2863169.3222348234,3146620.357537656,2953379.870545583,2913682.435437838,2266909.108406526,3522812.130716243,3500028.049083329,3528531.025345861
5867,419.0,2267140.821118551,,2330398.6186899263,3046973.028826516,2211716.2503507272,,,2478466.6823495505,2406298.726834665,,,2385293.7400080413,3238146.0119746346,,2981152.9664906315,2793497.7671858454,2766667.742981152,2520595.9087348254,3123390.3079520105,3284318.727053071,3255567.825059083
5868,419.07142857142856,2671531.268097971,,2305515.2274864386,2721143.729810695,1928260.071081198,2162350.3397656856,1978376.8829999473,2434013.321124524,2476384.608942119,,,2439990.8952565286,3234052.769374276,,3093990.350869438,2657611.91295069,2657956.17177998,2136626.860342492,3525939.268699454,3193544.1920247013,3549649.545921642
5869,419.1428571428571,2221538.0491243815,,2297809.7923005214,2766063.474650231,2057813.754534968,1940506.6052755956,2075466.8296287116,2581669.665130367,2299817.706447995,,,2260654.959048465,,,3071539.7707138513,,2749248.7299150857,2003250.0913939711,3421999.0318631288,3384602.8240100346,3670765.8451479916
5870,419.21428571428567,,2961149.325261071,2423929.0036561694,2663346.5009220415,,,,,2451408.7056159815,,,2294704.6703725425,,,,,2613583.409366598,1942655.8144418597,3302601.4341902495,3142054.962897321,3385543.2746786135
5871,419.2857142857143,2373464.16521585,2838460.751956828,2391082.313382273,3001742.0053221006,,2172589.055430457,,,2556404.5017013284,,,2409775.0381216183,,,2824561.289755442,2510207.506274884,2727919.3893077592,1991498.6613325,3491180.9686000864,3282294.76457076,3140988.1164427795
5872,419.3571428571428,2466216.9681194997,,2160757.788683146,2787230.6457441575,,2364587.4066526266,,,2464754.158156091,,,2406424.827298341,,,3065785.251913981,2757169.2568718763,2697111.7235322287,1837207.1081665456,3332804.122928321,3320446.4866071907,3042519.493743867
5873,419.4285714285714,2174171.002743206,,1878082.7389634072,2967260.805474335,,2304448.2395538082,,,2597284.979718738,,,2473522.7768598343,3013333.2549445387,,3105559.726169303,2894433.930264127,2602941.6429055124,1986149.5113391106,3568026.005480887,3354136.4516648306,3087452.1476143277
5874,419.5,2346135.157675202,,2277253.529464315,,,1989769.283628648,,,2617435.8256300837,,,2231451.6518139667,3181904.605738456,,,3071918.2943507847,2682661.8618808445,2371237.1116214492,3471782.279484804,3423501.7787570274,3384814.4115840388
5875,419.57142857142856,,2980645.5519624716,2307466.7894335897,2833736.10610746,,1908720.170855179,,,2440134.223052571,,,2527645.115469715,2919030.67896721,,,2824485.4405690813,2584205.305478077,2359635.9633877333,3300392.8964016065,3386499.567033858,3865197.0495139696
5876,419.6428571428571,2267300.930511544,2995015.2762674275,2441777.4297271515,2959944.501408667,,2228401.063677566,2019195.6420075437,,2351959.7677893336,,,2352612.4000008004,3205672.1851148964,,2980088.436761136,,2611817.711318506,2340317.6177479513,3317043.089070775,3385898.7079763548,3572412.525103596
5877,419.71428571428567,2455647.3304026164,2962760.276199703,2269942.6242307085,2615233.9023903143,,2046683.0240121146,,,2454274.654682937,,,2347583.509448152,,,3199926.8955865353,2575873.9367437665,2570682.410445658,2190278.303425361,3293147.1850738744,3479424.385252929,3416556.1792543344
5878,419.7857142857143,2375517.7398375086,3117988.326548015,2069231.5606048922,2851845.4875865458,,,,,2627353.3133507995,,,2467051.4451854806,,,3335122.397856981,,2420915.130160887,2501050.7010155385,3443987.252566043,3489750.9841651036,3477740.015249416
5879,419.8571428571428,2371347.136045937,2988783.9858462675,2063115.8111545932,2722623.029037345,2156991.8587404694,2252326.1310291486,2157294.462966841,2392066.165429409,2613332.267407565,,,2403611.9303398584,,,2744814.9559431304,,2659844.4819783084,2067894.5961448562,3381293.720636765,3409676.8273138083,3454201.858925917
5880,419.9285714285714,2187844.195815283,3130991.591561464,2368060.515587654,2661585.409186213,,2349928.0037486684,,2394766.725301444,2335632.585401906,,,2358479.9689607727,,,3180674.319867389,2781979.5071320157,2666925.150892298,1865155.8919784662,3274996.695059007,3182308.0707717077,3207602.8802860877
5881,420.0,2359357.8893625676,3088187.4432727178,2423875.5076573123,2887738.9058176936,2107531.2240204504,2062533.196937806,2049769.0483892784,2738781.300589844,2479753.031688143,,,2429419.217009913,,,3096098.395650346,3096431.9733527936,2603497.9420155827,1858810.0156828463,3217878.859042107,3389076.81759527,3474390.5790791726
5882,420.07142857142856,,3099252.488480759,2284518.639051151,2878604.5705309985,2364574.000182078,2173561.191570361,2274834.98944001,,2812276.9540411425,,,2557571.1902025184,2977332.1604801654,,3063855.2554738238,,2571211.1334504574,2057319.8351805133,3400719.023857764,3398821.565003072,3473798.116516173
5883,420.1428571428571,2391732.385473383,3044664.4542124495,2037697.4021310802,3080880.88884384,2273812.5616585007,2252074.6068738243,2089672.7801414814,,2396653.339429994,,,2426577.670717228,2904751.840671072,,3200058.241712518,2547992.4459817084,2591582.0959630962,1963483.162184567,3459517.262748968,3044249.174357959,3488258.9013269213
5884,420.21428571428567,2478641.6061558304,3070373.827592066,2385545.753912146,2658741.5083545605,,2334839.497206921,,,2476408.535976926,,,2379262.9634165596,3065662.0611080024,,3102237.218147233,,2717797.469557094,1949638.1837894584,3409717.805693834,3500913.9623269793,3327401.9336391706
5885,420.2857142857143,2293493.727152269,2845956.1892041313,2253587.2975827972,2656935.169188469,2244354.587528477,2079718.7266807617,2147929.1192076146,,2492107.1481546303,,,2463428.5801922437,,3324095.9749009735,3149294.102286735,2618395.533385922,2523747.9816538203,2161263.5908272346,3294973.9157844805,3289029.041830098,2940008.0333480504
5886,420.3571428571428,2225514.0394547824,3027144.214297279,2192897.82161122,2837538.2686629547,,2328014.187002817,,,2728632.9405885935,,,2327151.572045391,,,3280052.5129256435,2881766.3825374623,2473362.740015105,2321038.4668411333,3195602.6591595234,3446797.9928457066,3294151.6263178545
5887,420.4285714285714,2354723.060760658,2857132.8151556873,2179151.021845029,2693707.96462046,2024598.0275213656,2382714.0373637932,2076200.2502395571,,2573235.7565603415,,,2499769.276986655,,,3218416.561526076,,2462101.418105381,2273114.5033121593,2998004.705556017,3434175.886454692,3159509.630718107
5888,420.5,2250729.259727927,2808320.976139448,2422296.9174641506,2711892.423648637,2117226.392718648,2073808.4201508726,2458497.0280338586,,2296111.256826724,,,2370229.6567724063,,,3145174.916124009,2722282.2877148143,2724961.6400862345,2443184.3629064485,3338545.9530496877,3588974.938630419,3324929.9597160667
5889,420.57142857142856,2361129.1819189033,2808320.976139448,2311980.072686314,2931530.250204377,2093354.308071276,2186994.3411353147,1981091.56510231,,2452687.4675445575,,,2330445.5950878942,,,3221940.2822857895,,2716333.260979544,2255017.04934252,3581894.2806927483,3288775.446323313,3133634.6587417307
5890,420.6428571428571,2269498.1384997345,,2267975.798816342,2917041.793586877,,2324519.0061952444,,2539021.1287337034,2362111.8223100593,,,2342238.429868959,,,3127269.2782865674,,2748707.312697094,2105241.341529351,3615717.474347137,3239554.1784751876,3365513.5246678083
5891,420.71428571428567,2361760.175042802,3177256.686541629,2281869.3415965815,2834994.70836068,,1991773.1968490514,,2306993.0996839097,2502628.376785908,,,2439689.8102623145,,,2964216.9819714176,,2531970.926071369,2049157.8253111194,3187809.079604586,3507160.1243004855,3523966.3933349918
5892,420.7857142857143,2334983.0252899574,2898992.1904339963,2213916.3756008605,2719005.3293576366,2160818.9765131897,2304343.3857029546,2220545.416528279,,2705492.940603816,,,2340460.187431067,,2989011.6530723204,3045533.390968366,,2747783.760482742,2050784.8029259597,3216628.6574258483,3327885.2439148864,2947699.5731844828
5893,420.8571428571428,2484157.809014048,2882218.0503502605,2291380.771271102,2927605.016738751,1960324.6278764196,2367788.7480640095,,,2735096.928405604,,,2446336.1630826727,,,,2706409.76128256,2524397.5319080506,2203116.0918920124,3113636.2485108725,3445893.4919067444,2903778.7912884895
5894,420.9285714285714,2363626.4532278273,3103613.8833594522,2533619.237285468,2751110.332079604,,2310845.323357317,,,2590260.447256051,,,2351408.0247075455,,,2935302.1053355015,2791502.686025427,2648441.987856315,1981464.1315289794,3126808.55626268,3370907.2420137157,
5895,421.0,2453014.349135611,2895585.6840142556,2280887.76869642,2624438.3373195333,2213480.80550685,2232261.6609106315,2143193.721994932,2734502.382535212,2697204.2767702756,,,2418518.3523364393,,,2943913.728270232,2820922.4587486736,2732628.1105903704,1961700.772877568,3144333.675286829,3378019.1502752416,2961289.4279680247
5896,421.07142857142856,2282280.053923777,2897375.7918874864,2308168.7820360325,2818973.8161819936,2052742.5162289792,2470962.003469656,1956832.2475954134,,2575016.309419359,,,2307992.828951302,,,3155772.7189851487,,2733122.4907076927,1778604.2154991066,3420532.3753515906,3483999.3486308856,2789710.374794741
5897,421.1428571428571,2570432.2913379394,2970833.3493622197,2399454.482386736,2766063.610495643,,,,,2506771.1954532415,,,2344852.727783491,,,3079912.219751453,2496318.068057724,2657743.779458746,2171467.845608301,3420977.453559589,3632815.8935397826,2794443.5540763712
5898,421.21428571428567,2176993.8264221535,3077265.82112848,2424333.822111768,2751965.5515268757,,,,,2596140.7662204183,,2699885.2784622354,2376103.2038893914,,,3299474.925210374,,2474701.0030923127,2356428.1529288506,3322311.526829335,3380055.539576333,3154306.468145419
5899,421.2857142857143,2436648.361476718,2820969.711422407,2012105.6378548478,2720643.3203344923,,2287963.694568546,,,2575840.250767503,,2903460.645613048,2587501.947593666,,,2950170.8385206335,2408042.7626688858,2555753.233470174,2306439.353360423,2941503.9862611857,3277658.666977582,3531041.4367250777
5900,421.3571428571428,2359013.608635837,2882562.901312563,2544028.240061578,2669943.627468946,,2575433.82485235,,2449385.191135634,,,2984001.9899808154,2247489.3445979804,,,2968107.420198544,,2622689.813958596,2503500.948788579,3190120.141014383,3388015.7334860363,3496186.96523917
5901,421.4285714285714,2255790.689967518,2673348.8680628752,2281893.2065365636,2673718.270608077,,2451989.606585331,2049326.3179860373,2403760.557692574,,,,2265241.2917242534,,,3063880.238502108,2558670.1362989093,2607601.3939615185,2386619.28830653,3349105.0627749716,3387941.914817618,3522746.7768548448
5902,421.5,2197891.167316835,3012024.903216789,2225626.1040689154,2729520.6098172953,,,2176062.6849492025,2781233.076428178,,,,2289770.5346994656,,,3085197.6078729006,2857568.3184246086,2627092.644270073,2136471.33700033,3184834.1328290696,3531578.8416050742,3556684.411802482
5903,421.57142857142856,2297934.356476619,2818603.183903551,2519132.2359975027,2771002.879651583,,,,,2612248.7329472457,,,2279592.464562916,,,2914335.501505222,2693563.3340309644,2782558.591030497,2332209.8915402684,3163174.3183040745,3438681.9211154315,2759216.262064325
5904,421.6428571428571,2143026.0720695653,2862468.457690061,2218704.3858658127,2747144.6927458732,,2113967.8592258245,2045626.0839540677,,,,,2561423.600662622,,,3174045.7522667954,2819878.628579078,2589882.316818569,2194779.762700388,2898404.0570999435,3463974.8723929464,3026453.2635544892
5905,421.71428571428567,,2998169.7573769093,1971068.4277856154,,,2109428.8777100774,,,,,,2195540.1827871376,,,3228659.964245654,2745950.8729234864,2525219.026864169,2340613.5215227376,3100424.765337894,3346033.639696462,3165477.611426597
5906,421.7857142857143,2328876.7181819635,2868105.58318456,2484712.545573993,2859579.691009417,,2345305.3786992296,,2486071.676088987,,,,2560121.48784169,,,3003937.9646279505,2637013.482326351,2560456.272664921,2484237.0392731847,3093336.7167535615,3257633.959548678,2829709.1118765497
5907,421.8571428571428,,2850561.9208762627,2525116.557639344,2805178.6973668807,,2321949.72099585,2034014.2956462305,2519047.093663066,,,,2481927.584930773,,,3108740.4766327324,2613401.7121635526,2693663.4254738437,2447374.8715050765,3181727.228472237,3513054.1691226247,3333486.8122961256
5908,421.9285714285714,2346964.081808475,,,3070468.882613431,,2252162.7613488324,2044644.8565569527,2341235.178430363,2428341.626319107,,,2306934.8254376636,3032009.5080419118,,2912081.76361619,2765062.2843278204,2725665.6115429956,1975669.6132159473,3417796.2126809536,3596244.1281551267,3341212.252971298
5909,422.0,2327278.0302917315,3034474.4018899123,2280148.4314774307,2693914.404182176,,,,,2593171.6456406554,,,2468385.508853968,3084450.954063948,3077732.0832242877,3174386.900654297,2600722.635678513,2466365.8922910374,2087774.188826615,3275547.503869197,3451583.2218694836,3506707.138969638
5910,422.07142857142856,2491992.6054128353,3088689.9677909757,2254783.181699577,2665656.687549748,,2346263.7836304577,,,2602520.2643606937,,,2434320.9215018777,3103330.5484679523,,3023948.1676013493,2499880.8868022156,2521071.1757333768,2256877.0521910754,3027463.516624607,3249332.38120514,3492665.8454935066
5911,422.1428571428571,2521695.047691534,2829238.2192190588,2323426.865429932,2842511.748063777,2145529.640274342,2050747.4733088524,1970263.5431281817,,2696607.783205288,,,2662728.006148228,3271512.0647187084,,3230677.728765191,2757589.5265884097,2420220.7844614997,2098187.8029133608,3281860.48480812,3349191.85827649,2924896.7739347955
5912,422.21428571428567,,2586731.8545024525,,,,2086285.036838685,,2561109.2277951846,2615548.7610313725,,,2520124.978503112,3245604.8094335566,,3024850.7698031603,2519183.973021771,2452232.533794208,2407458.973503781,2962671.2606470417,3355810.3181587313,3220164.5665441095
5913,422.2857142857143,,,,2959305.380542198,,2228942.6177669545,,2549349.278351382,,,,2404407.8990879026,3130127.051151857,,3100339.3663954525,2558649.739230555,2504283.599894871,2337860.733662465,3234753.1589675825,3388466.3693596083,3358462.0958292885
5914,422.3571428571428,2308725.897028694,2989151.4499391373,2155357.7163999085,2957314.420742518,2058108.3076750606,2351738.9831761466,,2565115.3984002387,,,3102880.280560224,2445307.332796696,3042864.0583032984,,2966552.6176458113,3051692.6629662127,2555137.8738086615,2167015.2209327044,3228167.8611305524,3439436.498816547,3371030.5375557053
5915,422.4285714285714,2358800.997586689,,,2808477.2111742822,1959004.8965271951,2495612.230231725,,2574232.268567487,2489687.6868317304,,2811014.3872749894,2549027.5432840865,3338742.875145047,,3014501.102500156,2956537.886898085,2603824.7485058727,2347040.655859608,3354597.765939558,3380379.2748422376,2875528.203647907
5916,422.5,2117279.564882725,2893176.0772700678,2533412.3673839895,2756188.2749823784,,2059468.6011375096,,2597054.054477488,2578074.484396204,,2602946.8882950014,2308319.6882788423,3294768.4152691676,,3204692.3553474536,2850595.042273624,,2349144.2770800153,3140023.1718297126,3523229.990511242,3435616.8101058165
5917,422.57142857142856,2320169.584385594,2972819.4434648915,2448071.2549214256,2855901.9996623606,,2131905.847808586,,2511935.2931640325,2803609.7945329254,,,2384862.501111039,2928866.183187247,,2929007.9651741036,2853867.457171436,2893669.938699543,2377133.9637419675,3050115.5039991583,3402303.1527179144,3224778.388699812
5918,422.6428571428571,2314783.0157013107,3155960.9235780635,2177341.7362340265,2771534.3235630845,,2261448.815793052,,2432691.3697153316,2550876.875864373,,2659459.9348264043,2396428.0175238564,3450592.924199167,,3070423.8224637187,2647599.273842969,2649508.8799472703,2256594.6450501727,3288085.8096472286,3281031.6646656697,3417337.936493239
5919,422.71428571428567,,3272782.1593291527,2297034.5659550135,2992083.403691754,,2068557.6291873371,,2473424.694095246,2482106.8245882005,,,2422022.5052981237,3422419.2765817037,,3004251.745672978,2665904.645377125,2594229.2577806134,2387901.254079363,3180757.8303085603,3290223.574159031,3178680.0096762883
5920,422.7857142857143,2440129.648804047,,,2983505.1637711073,,2405320.4464936904,,2637538.1199722886,2644217.3511555176,,,2460493.693192486,3241776.7402913515,,,2637778.454039451,2574714.8218707857,2645793.0018403656,3053017.6894144667,3302767.8539291103,3172587.0408492456
5921,422.8571428571428,2103420.727699665,,,2784549.909551408,,2371398.37543748,,2602498.161897345,2836798.281047662,,,2583897.884424101,3375217.8417330724,,2940964.194732274,2699079.9858080847,2519620.2200085884,2448100.167371373,3409960.103286126,3536025.0791742243,3218906.8784147287
5922,422.9285714285714,,,,2912453.393293877,,2678644.3349406705,,2555996.5386584597,2745522.697972559,,2948231.6409411966,2536961.505780906,2928755.700704278,,3160737.4647538345,,2656057.878702469,2012480.335020298,3268974.464504481,3267087.4008637625,3401824.929713927
5923,423.0,2191669.7760837595,,,2760789.3263269453,,2127163.150439743,,2466096.189680827,2588630.7450517574,,3029682.8215394234,2369433.7782737506,3136998.6426478704,,2936061.293790482,,2611974.5720353443,1895450.1666638853,3196478.8578525796,3414425.760552146,3164687.620921877
5924,423.07142857142856,2106466.3584564985,,3242770.516091751,3086552.739528975,,2380187.5947154984,,2327035.805480595,,,2856785.5416255486,2528739.210389827,3089461.86585249,,3130152.504139752,2811482.7036948903,2642841.312775547,2128459.435489432,3201832.9522363083,3251642.4372566952,3300461.2220376814
5925,423.1428571428571,2420566.203040399,,2907402.15780525,2661543.149637689,,2196540.47538141,,2258320.937877227,,,2856935.6831151745,2403054.5833009086,3150617.398479057,,3249533.6227094666,,2697621.265131754,2116498.464537816,3354728.6147629726,3372080.796182026,3183897.1764924442
5926,423.21428571428567,,,2894412.3639871646,2712146.587840273,2420536.7263208386,2252322.3549994775,,2231508.6757314,2708922.763982755,,3027030.5392817343,2354345.1175628183,3225243.3606674187,,3265960.180045121,2764119.522520841,2719927.795768864,2089452.1443829502,3311309.660945307,3351835.090420546,3207068.901369196
5927,423.2857142857143,2486242.2888389206,,,3071437.8393008295,2232282.4411737733,2423300.62493663,,2208026.0666814144,,,,2298633.0089983456,3508470.234222474,,3089527.1197211784,2976763.186698019,2652268.689906431,2202763.7356655677,3010928.738573454,3406543.394298751,3470432.983852493
5928,423.3571428571428,2291695.320882392,,2432066.3637189465,2823486.483543075,2247885.6658621514,2596930.69694959,,2208026.0666814144,,,,2354102.8345692125,3239679.0291366507,,2948345.560524096,2964206.8369644973,2698321.7816115017,2350467.4758139597,3196071.1263320185,3220610.2689096,3144732.4787252727
5929,423.4285714285714,2199281.427859618,,,2768874.811020621,,2314721.404657098,,,,,3016900.432638491,2479659.7335304646,2869771.270157122,,3126407.000855839,2880098.56481287,2862553.0974959857,2478071.079031934,3185043.1843630252,3243542.7113277568,3541739.4559733933
5930,423.5,2231170.0451595685,,,2821382.340134424,,2311459.640844029,,,2262329.0851259297,,,2578649.433253437,2984967.6992055937,,3107102.130577275,2664814.67823256,2643253.1862407555,2381002.809358011,3256305.75188084,3288041.9363143435,
5931,423.57142857142856,2294097.7539026937,,,2662248.3370524365,,2326519.614823335,,,,,2984605.263464229,2306864.0155426906,3225521.3724991777,,3228238.774717221,2980482.943226799,2542647.6619634805,2412210.724922335,3069946.946018261,3342107.8080800283,3309274.032498224
5932,423.6428571428571,2233442.046216747,,,2898495.2743158815,2151655.2351290453,2394070.17832086,,,2826149.8557573743,,2798685.4345990233,2443561.268052741,3426274.6557475547,,3199531.377501328,2916355.8593346206,2496240.0552817443,2437601.039381986,3223280.767216173,3146483.45669832,3623256.9173773183
5933,423.71428571428567,,,2717171.229584613,3003853.461075172,2267927.185394828,2201384.027362076,,,2801512.4916795236,,2859608.3612658386,2352996.722609116,3140622.080345285,,3188912.6977704633,,2557353.9765157243,2168043.2276245337,3178984.3656285,3196499.614586022,3594512.5274548796
5934,423.7857142857143,2416699.6795966877,,2822937.3659115755,3027397.906937609,2132206.519596626,,,,,,2807697.5758320014,2494163.8799734116,,,3239394.672705137,2723400.203403387,2568248.762512558,2447144.6711379313,2851474.6744812005,3403708.680084856,3372983.1030780515
5935,423.8571428571428,2116597.988626895,,2509532.713160827,2805393.5786382295,2242046.6679087747,2199905.538713484,,,,,2375333.2398165236,2313166.489167865,3071394.7358061457,,3165578.239721421,2955675.863715973,2613513.9829655173,2435850.6079374775,,3337516.044099094,3395366.9615208465
5936,423.9285714285714,2130320.697847634,2303480.773533192,2804558.735875449,2610609.9377153926,2174891.933746292,2086500.251880953,,,,,,2431954.8100540554,2981749.334569413,,3027837.6367770615,2778229.2347961483,2673426.9815167263,2323143.6079155887,3082703.999807672,3064775.7489526365,3321358.5491721556
5937,424.0,2178075.4998663515,,3132960.3295220104,2654177.538265957,2191796.52491019,2392538.684744574,,,,,,2522995.6280358233,3134824.621702782,,3157656.335409157,3107493.6137635442,2798236.409695125,2414366.489375256,3169088.961554726,3156607.376127528,3183757.1964823008
5938,424.07142857142856,,2333446.832318641,3199547.1755517437,2883917.348658426,2139940.530521898,2639557.1415576697,,,2675617.6685621236,,,2441401.126741345,3175380.9892984955,,2924956.0202221554,2898623.9570385306,2773762.953773454,2230221.2809486357,,3129250.0351617,3251098.1901351167
5939,424.1428571428571,2267019.6073012077,2397517.703953953,2833781.0684001404,2669955.016865368,1927396.0160730297,2345216.4630867555,,,,,2983487.2936338573,2391338.4259718196,3312998.734786697,3018437.6776495804,3137637.5968712047,3173409.102733264,2698133.3816921096,2216665.4066378926,2869139.140225329,3414559.609575225,
5940,424.21428571428567,2200411.433662587,2420790.9028992066,2925881.620921082,2857833.937786322,2001993.5111063367,2351027.764927542,,2581838.7446251074,,,2731065.774386484,2348162.975975846,2955882.6218560743,,3053749.7103215023,,2659129.0597059564,2173003.419302212,3111206.9061856144,3172758.211737023,3629391.9386928836
5941,424.2857142857143,2200527.4068817482,2484712.8392219907,3074628.574796462,2856040.877420211,2325039.7768059913,1973779.4824009691,,2520270.8036721186,2771647.426479173,,2853451.3010697905,2304068.505134537,3051333.4602492442,,3194411.294049257,2863891.986025427,2740723.164858092,2208738.6668941835,3154489.457696432,3217051.9552592468,3605164.8970382106
5942,424.3571428571428,2318417.5962878233,2518032.2411517766,2842696.1353846923,2987214.3113430715,,2315677.4776869137,,2519831.651619905,2623647.1361368406,,3000888.0484980894,2283597.985408264,2957537.3169717207,,3159397.333285735,2831527.5525626754,2633297.213382734,2509496.724946124,2943726.522536449,3242928.885297706,3656084.5719506014
5943,424.4285714285714,2336622.872839828,2708065.4822010314,3077210.2202103115,2871288.1448396333,2327995.272423803,2575250.0230338317,,2499171.058962765,,,3004323.9368926156,2473719.2642173944,2991664.6374652353,,3145933.1695520943,2806035.6861304888,2632286.6478781304,2350166.036575355,2908135.9832359506,3291031.80729688,3614201.6352803567
5944,424.5,2335201.4044140307,2486833.0130369565,3042413.8545660228,2736470.077844021,,2267614.2341313334,,2612853.9359213193,,,,2273010.3867316367,3120841.32349898,,3127009.160714459,3020899.247981498,2607597.4766534683,2483181.292976326,3457699.3753388776,3096387.8409571457,3069374.6525549525
5945,424.57142857142856,2341019.492981526,2389551.682857005,2949082.75990518,2882220.6588170063,,2384210.933856931,,,,,3106376.176314094,2425828.9126827754,3348145.59417984,,2848806.2675268846,2927816.978452645,2693108.377660922,2327664.2001869697,3190601.5850778413,3306663.402603458,3264948.3551372904
5946,424.6428571428571,2169276.4414697913,,3034641.6511113523,2665908.0185066443,,2203356.0072964686,,,,,2946211.8679215247,2387687.356010575,2992590.709895816,,3134970.403988339,,2539772.064694638,2489124.5554443374,,3248492.0430192463,3514213.3289864594
5947,424.71428571428567,2146468.1524120364,2604852.260755902,2999519.3509051697,2806044.5724922144,1890897.9703435595,2322019.291043047,,,2650587.9103506124,,2922937.922777181,2285129.9899513414,3084165.9878888647,,2995964.855667043,,2422484.396269092,2045586.3914696397,2924740.4474927466,3345452.740744482,3156107.5809847773
5948,424.7857142857143,2122448.221908329,2320654.5779480925,,2863161.2411390245,1895516.4283733582,2513528.8329557814,,,2535665.8093198836,,2775895.196455399,2334462.072852848,3005319.121081992,,2976718.230276933,,2803872.8593308856,2183870.6614177506,,3282008.6192703675,3335212.8389803725
