Condition_mM,Track,VolumeLossTime_s,MotilityLossTime_s,ThrashingLossTime_s,MotilityMinusVolume_s,ThrashingMinusVolume_s,ThrashingMinusMotility_s
950,0002_3,101.42857142857142,88.42857142857143,65.85714285714285,-12.999999999999986,-35.57142857142857,-22.571428571428584
950,0002_4,35.57142857142857,115.28571428571428,95.0,79.71428571428571,59.42857142857143,-20.285714285714278
950,0003_1,115.85714285714285,40.42857142857142,35.714285714285715,-75.42857142857142,-80.14285714285714,-4.714285714285708
950,0003_10,117.85714285714285,55.14285714285714,37.92857142857142,-62.71428571428571,-79.92857142857142,-17.214285714285715
950,0003_2,109.85714285714285,34.42857142857142,34.357142857142854,-75.42857142857142,-75.5,-0.0714285714285694
950,0003_3,17.57142857142857,62.285714285714285,43.07142857142857,44.714285714285715,25.5,-19.214285714285715
950,0003_4,39.92857142857142,47.92857142857142,40.92857142857142,8.0,1.0,-7.0
950,0003_5,127.35714285714285,64.42857142857143,60.57142857142857,-62.928571428571416,-66.78571428571428,-3.857142857142861
950,0003_6,22.928571428571427,104.42857142857142,103.07142857142856,81.49999999999999,80.14285714285712,-1.3571428571428612
950,0003_7,5.357142857142857,133.78571428571428,131.5,128.42857142857142,126.14285714285714,-2.2857142857142776
950,0003_8,125.64285714285714,54.5,62.57142857142857,-71.14285714285714,-63.07142857142857,8.07142857142857
950,0003_9,9.0,76.42857142857143,57.07142857142857,67.42857142857143,48.07142857142857,-19.35714285714286
950,0004_1,133.07142857142856,83.07142857142857,49.57142857142857,-49.999999999999986,-83.49999999999999,-33.5
950,0004_10,111.14285714285714,85.35714285714285,41.785714285714285,-25.785714285714292,-69.35714285714286,-43.57142857142856
950,0004_2,128.35714285714286,60.35714285714285,95.85714285714285,-68.00000000000001,-32.500000000000014,35.5
950,0004_3,129.7142857142857,82.64285714285714,78.28571428571428,-47.071428571428555,-51.428571428571416,-4.357142857142861
950,0004_4,128.14285714285714,85.57142857142857,73.07142857142857,-42.57142857142857,-55.07142857142857,-12.5
950,0004_5,129.7142857142857,56.35714285714285,34.857142857142854,-73.35714285714285,-94.85714285714283,-21.499999999999993
950,0004_6,130.35714285714286,79.07142857142857,34.785714285714285,-51.28571428571429,-95.57142857142858,-44.285714285714285
950,0004_7,73.64285714285714,96.0,56.285714285714285,22.35714285714286,-17.357142857142854,-39.714285714285715
950,0004_8,143.07142857142856,82.21428571428571,30.5,-60.85714285714285,-112.57142857142856,-51.71428571428571
950,0004_9,0.0,131.2142857142857,124.21428571428572,131.2142857142857,124.21428571428572,-6.999999999999972
1050,0001_1,83.21428571428571,64.42857142857143,46.14285714285714,-18.785714285714278,-37.07142857142857,-18.285714285714292
1050,0001_10,24.57142857142857,43.92857142857142,35.14285714285714,19.357142857142854,10.57142857142857,-8.785714285714285
1050,0001_2,,,,,,
1050,0001_3,,62.285714285714285,40.5,,,-21.785714285714285
1050,0001_4,59.0,59.0,59.21428571428571,0.0,0.2142857142857082,0.2142857142857082
1050,0001_5,115.42857142857142,96.35714285714285,111.28571428571428,-19.07142857142857,-4.142857142857139,14.92857142857143
1050,0001_6,102.0,59.285714285714285,16.357142857142858,-42.714285714285715,-85.64285714285714,-42.92857142857143
1050,0001_7,97.57142857142856,78.42857142857143,66.42857142857143,-19.142857142857125,-31.142857142857125,-12.0
