Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_1,0002_2,0002_3,0002_4,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_10,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0004_9
7807,557.5714285714286,1305245.744551029,1085099.5986764757,1660426.9769424945,1289492.836861161,,1070399.651705425,1481414.4207756172,1423348.5136416398,1607486.568209139,1864328.955315964,1466814.499399038,1659074.5075535316,1388349.255818935,1606682.9887534736,1437823.2239784005,1447872.5631599838,1784762.6417365444,1539562.9719193503,1575565.6424312382,1476934.8414800975,1575413.991541691,1267990.0408478705,1494446.7514436834,1516316.9385278567,1294837.1413043549,1511525.2485790376,1499903.4398761257,1690564.5543392354,1621515.1047830968,1499334.5679206764
7808,557.6428571428571,1292762.5712825847,1106002.0280903748,1623990.2964633526,1331004.7295459933,,1152896.7533596929,1448475.5615117224,1436678.9965150023,1608130.8701256933,1880194.4247143643,1438906.9302877819,1548794.5278191136,1349594.5396950236,1531068.381857196,1466177.8549550844,1434378.0265005084,1751820.479631592,1495767.6075850471,1456495.7315126406,1469241.8108588534,1548314.016818271,1285047.0289988064,1539710.5888477925,1516316.9385278567,1264805.5716424207,1517550.4271755586,1490346.1786496493,1671555.0372681161,1595768.9394160823,1498025.7994191211
7809,557.7142857142857,1177373.3666669428,1098241.984011242,1607137.2272775865,1325732.7011187726,,1140397.3266871553,1399285.9631522733,1435994.3844318322,1529697.26947537,1901343.3282887817,1418873.6735702204,1621211.993138532,1504804.859788377,1653715.9533651494,1442111.5028909622,1460169.6118324255,1691893.0696891565,1532273.3856386303,1556300.1003217322,1483686.9638814407,1548314.016818271,1270177.1642897085,1518053.70159918,1518883.4851523947,1264805.5716424207,1513452.1610509935,1514401.8983003404,1686604.4897513373,1629493.1550784088,1513197.1006340508
7810,557.7857142857142,1173680.8616888376,1115913.7814236651,1637140.121465409,1337539.3981592357,,1195156.2180159017,1415438.4662101443,1421936.5150228273,1528514.2250855074,1886309.2893095952,1513710.700125379,1567021.82076753,1499211.9584244264,1712464.517068124,1549420.2833510453,1498178.6678995867,1786299.2182905623,1616486.538121217,1551882.7915434325,1551260.9251500603,1552140.5521962019,1241670.1369052604,1480415.4151049776,1498586.8226779944,1264805.5716424207,1472741.8392649165,1491682.201430421,1742848.9570482923,1602697.3053167688,1494413.3787096178
7811,557.8571428571428,1211797.8454859757,1115913.7814236651,1625647.238977121,1336229.1009241273,,1128113.163889219,1415438.4662101443,1411794.9269159678,1580071.6359317028,1892227.5730027992,1500160.691547376,1508330.1646660331,1473311.5294063552,1558922.16373792,1518034.0992835902,1430377.353523577,1740625.6666253079,1538784.1750568738,1476582.1420159591,1490303.1242170031,1572274.590778628,1270177.1642897085,1545977.4221580834,1511190.8513833887,1247842.9577008334,1498199.2019651288,1564593.7471582869,1670723.0475774591,1619321.7996196493,1485387.2224238596
7812,557.9285714285714,1170816.0354983038,1092829.070911994,1681906.408874856,1326982.7120580475,,1107678.2003370875,1403744.7563227117,1487127.37568482,1554174.1615123097,1924427.5079852068,1477146.7747634496,1589974.8876378138,1473019.9189991322,1527634.0136956128,1480446.4326822967,1422266.3960538725,1761646.8276751928,1539472.691381609,1523021.3682844522,1477579.993122687,1564702.8098835915,1249997.7425926374,1508752.1362229118,1468261.9171259257,1297630.7241485324,1498199.2019651288,1529361.6546234048,1718965.1598822852,1616252.2183768786,1489416.3090292497
7813,558.0,1165499.6662122582,1113753.8955157509,1654481.147903305,1311433.1162086863,,1085248.6074900094,1406253.63926043,1544908.7410420282,1641438.5466157447,1885849.0674120144,1446352.067013637,1606971.4711543117,1459699.2867666956,1575704.916886898,1522542.8139251694,1469988.5158143032,1696467.4989459526,1515428.611764111,1568481.1875657209,1436529.4058710579,1575413.991541691,1248001.2641252591,1473753.675766933,1472183.8069381875,1216691.157250482,1468515.6417421799,1560194.6742605385,1739614.8143325972,1616252.2183768786,1460479.8504213057
7814,558.0714285714286,1174356.2274084454,1103188.1154424716,1595733.3775833275,1346513.4427623884,,1048637.7323764022,1406253.63926043,1498099.5031862666,1529697.2694753718,1906798.4128037165,1445344.0089890114,1561414.441265866,1540162.5201968856,1589483.8598435083,1550961.2573756461,1443109.1282230953,1757490.281141789,1604971.8815728065,1526860.1415651415,1479280.364528643,1562785.713530963,1296870.402088348,1529789.4383706981,1552458.5775020036,1264805.5716424207,1480034.258425597,1499184.271611955,1714113.914761026,1608891.3175721262,1485387.2224238596
7815,558.1428571428571,1131995.2884765759,1116912.495022172,1540007.2549931973,1316347.1257893057,,1101366.6019716358,1406253.63926043,1475002.1185951163,1553161.3706944787,1906424.3553200124,1438703.633746756,1554447.4321732132,1412503.7665635606,1608421.9064415048,1494058.0832942806,1405801.1198047644,1720222.0459383004,1585363.1897578053,1517561.571126056,1480253.236771743,1567891.7565555368,1286577.2447717064,1533974.920743362,1526379.0367621349,1264805.5716424207,1513452.1610509935,1474066.914849356,1707208.3782467293,1617703.2761619836,1452736.5488718979
7816,558.2142857142857,1205566.1501530597,1116912.495022172,1555300.0052517192,1321403.9673666803,,1186769.3160651159,1395759.1870925506,1476880.2911636245,1530793.9907469272,1913405.5182293598,1483199.0757530984,1566809.6711737115,1457853.0838262718,1646414.8749176408,1578760.915692318,1466157.6818798904,1794795.663716075,1533692.0607441452,1539221.2497832295,1495506.2306845016,1567891.7565555368,1273348.8974579382,1566436.5923145902,1526379.0367621349,1264805.5716424207,1494271.6651526166,1505926.395149413,1735704.1355437846,1627091.8803863018,1486930.9402440253
7817,558.2857142857142,1143163.363600185,1069733.8055804106,1486598.9414305722,1307452.0974420733,,1186673.982081339,1423573.8744917738,1504812.0191841943,1530793.9907469272,1909368.3439996974,1478201.374410091,1559566.872313877,1476728.6149294379,1649831.1183263045,1569806.519541745,1408578.7787371697,1736280.883751752,1610329.6169853257,1536151.6425981016,1496087.5134081172,1569676.5952324355,1251846.9271407144,1538075.9432736214,1545534.8055027868,1253513.2163363104,1494271.6651526166,1492596.0620768392,1680509.3710697794,1644885.0850436287,1462734.6012259987
7818,558.3571428571428,1169913.0047762508,1081778.2866336154,1580929.9289131213,1288540.8064192405,,,1494054.7062352842,1468919.786547904,1484708.558271095,1936245.4259009615,1520909.785406664,1592758.754503494,1551073.4255928863,1661958.7685374627,1564865.5158062077,1457447.226847698,1778552.7532546823,1528186.5988575143,1545459.8681053796,1489062.3853865445,1557229.0800024716,1251846.9271407144,1538075.9432736214,1555175.3264045755,1264805.5716424207,1493776.3004256056,1480559.4909057184,1707575.631682095,1641079.1117742823,1460638.6402773869
7819,558.4285714285714,1216670.0162839326,1099234.2297356373,1605287.9449010966,1265831.1910900602,,1008912.9392193817,1465517.8416814744,1485753.6123852143,1525150.7086497596,1885294.5741285137,1429146.779593194,1544161.927124669,1536570.8372518169,1668635.1494132653,1536768.8628306766,1448601.6578576216,1758837.4246977405,1576062.6759719793,1528576.912081942,1471640.59000435,1575413.991541691,1263502.6345956814,1483519.0522527872,1517520.1821436812,1253513.2163363104,1493776.3004256056,1566956.3894192025,1662529.5337933803,1603895.3496021866,1478604.6105248604
7820,558.5,1216670.0162839326,1088851.5360491846,1572359.3402473286,1286751.1298742048,,1105742.7329505647,1455578.4563260607,1476663.1944473921,1585749.6289388386,1923071.4520624192,1470255.924939248,1614797.8579831,1434856.7502151157,1632274.862472641,1556409.8118035914,1407141.709945145,1768519.1890070403,1571758.0689760454,1591058.4645988469,1481165.560186765,1565777.1482820038,1278957.6003643477,1541621.7379927465,1531209.2016703305,1253513.2163363104,1494271.6651526166,1524431.6743301086,1680509.3710697794,1653247.7919309186,1496475.629108253
7821,558.5714285714286,1211809.1388235425,1113284.6893889103,1572359.3402473275,1300699.077971981,,1111460.1830279578,1490035.3236720304,1395096.0368800752,1599216.6321537585,1931799.1009689951,1437813.0942287862,1503487.7398804196,1385790.5465102415,1529214.6752920728,1516561.4425553519,1546988.4747061864,1724647.8291687462,1558719.9455729641,1532316.8096716292,1445628.4422889838,1567891.7565555368,1274033.96364079,1560516.4864063943,1486425.709179751,1253513.2163363104,1479919.896462163,1524431.6743301086,1641643.3999631356,1614832.456902573,1494045.3473509825
7822,558.6428571428571,1213509.839331317,1111567.1191612727,1558878.798381572,1300699.077971981,,1095028.576200215,1552308.5534952297,1467152.2656958404,1589038.5279186522,1924024.715460241,1402291.5807084157,1621417.3356433213,1445509.7124733925,1565798.324662501,1544851.0234595507,1540488.099904662,1726403.2181967485,1579503.6907742978,1592645.7853373948,1456098.253764031,1548471.9380630422,1252422.6999191907,1500598.9033408056,1527435.1049224967,1253513.2163363104,1511560.5031551705,1524431.6743301086,1752505.8212346279,1664233.2826791508,1488602.198246233
7823,558.7142857142857,1225717.826013566,1073478.6542917362,1547827.5068244943,1297841.6764950745,,1089437.7678437585,1550422.3743081703,1455138.007309729,1487857.8528703342,1877829.5127426158,1413158.2432099646,1570649.3949793656,1454217.2858796506,1681759.79029234,1552851.587337457,1463892.6464342175,1777125.9143305095,1581772.9832044293,1581021.9969563996,1463845.674208401,1552458.2700110956,1220251.0384769223,1541177.7173471055,1521843.5646477449,1250433.1063059014,1501148.1808330703,1515154.2916525658,1661804.8881138877,1623874.0643517212,1500966.8725811609
7824,558.7857142857142,1225717.826013566,1100822.8696398456,1657686.9783530578,1333214.1195476728,,,1497207.4805711608,1433055.0862472442,1462585.1716950194,1900005.2167788798,1443675.2832227838,1571645.7469167265,1518764.84867133,1664105.0051081283,1556248.459304201,1498846.480639155,1794813.3963961275,1523265.3080224423,1564708.7933426437,1476992.75121899,1543915.284468624,1253055.0130517553,1560237.9593585306,1520270.4803950144,1302518.9741177717,1486555.1598171596,1521682.1272129265,1752505.8212346279,1643095.7007064708,1500966.8725811609
7825,558.8571428571428,1225717.826013566,1100822.8696398456,1585525.9505837704,1333214.1195476728,,1095040.5848112772,1437908.6052439804,1488298.2583297014,1522283.3364064675,1884187.4572017414,1510633.8803689778,1714799.1706822184,1424000.6061873257,1701646.7035342644,1572469.3212678242,1485041.6681378905,1789327.276207591,1594631.0856333976,1579412.0579874027,1474667.441089222,1593396.571222067,1268901.4481443649,1458450.8848831349,1530847.6051964073,1285311.2188676493,1501173.8286190417,1599910.2028702104,1752505.8212346279,1623246.9774943737,1492832.8030955081
7826,558.9285714285714,1225717.826013566,1104990.4180770093,1511343.6428743713,1330193.2506347122,,1118734.5877516784,1522911.4653389906,1501216.604042015,1528427.4221990043,1932446.3929691792,1489273.6600219028,1561985.9059912246,1504476.0554846865,1595376.4213041856,1578111.503526832,1464152.320002532,1775272.0075231267,1599914.169840473,1563281.4438747359,1478038.3257430783,1559120.3702537862,1263309.3890101882,1462821.933556574,1524085.136176506,1282506.844502433,1504068.5320230343,1555511.2699644996,1715728.4739619957,1616433.29152768,1492832.8030955081
7827,559.0,1225717.826013566,1084746.9302711315,1597397.7184051683,1326358.6283475738,,1073877.3496693717,1438982.5266780728,1485249.4239589847,1544033.5609146457,1913026.3691720003,1416073.9481176466,1522345.522574168,1480841.4314196385,1627857.4335287441,1537656.7376273281,1447439.958102439,1711469.726408483,1622689.8739971449,1508240.8417133333,1437830.2274411968,1562785.713530963,1283209.9297979386,1500876.5759544915,1524085.136176506,1276204.7967643493,1476343.374265432,1565225.1232920247,1731486.640236604,1635812.065216608,1523166.3405690836
7828,559.0714285714286,1242284.5499191422,1008594.9892558326,1577421.7492385493,1287003.3143705768,,1147395.329783355,1448729.8432385053,1486661.2082649234,1517318.1771701383,1926418.0635337837,1518531.8991331407,1617546.856717879,1503357.0302931592,1565023.020152499,1572805.6678504047,1482269.4535747895,1751369.8308133432,1609224.409434185,1535214.6473571095,1530416.9363901194,1551763.5441154893,1270805.185372528,1479096.0822628066,1500168.900812179,1272349.807445409,1469170.117744959,1593487.5876691798,1723733.2173365506,1600189.643760917,1523166.3405690836
7829,559.1428571428571,1318457.3321184097,1113038.060162839,1651165.125052593,1377075.2712106141,,1130625.1566860112,1451772.1353805885,1456157.424618129,1526292.0075326057,1893523.3932401582,1401097.7365716288,1496870.3534567095,1416213.535814729,1523498.7912839446,1460427.0610521073,1432684.3045866296,1714094.2973309108,1620988.859466825,1576720.355645633,1454996.2183211658,1595120.820487299,1267727.4511451225,1481654.7612435617,1510243.6968295292,1216719.9939126403,1463168.5736721295,1558681.6378001273,1705776.0657743851,1619477.1998462323,1510551.9553760902
7830,559.2142857142857,1238307.2273785013,1078031.6555705857,1584346.2736864777,1375846.111032049,,1076706.369197172,1507010.699175774,1494330.7927291945,1517136.9038929776,1816165.4666816762,1470631.1389464212,1576264.0163465778,1511035.8627733653,1718205.2038667882,1510375.147919435,1445149.6823423826,1748807.3401578453,1597688.7734808046,1543483.4147301284,1525189.5670655689,1594256.5283758696,1224158.4210886578,1481413.2823596345,1519595.5481803326,1291269.1585951515,1497882.6340725701,1535153.0194517798,1714750.8513488625,1668062.92287502,1501952.1623773663
7831,559.2857142857142,1282022.355906634,1074388.7508927118,1539902.8735784837,1323908.0712325533,,1134269.8787380755,1449037.2764622672,1421722.4908567597,1525664.7824234013,1880880.6208366093,1473807.8094926907,1568335.3026495886,1448272.3534818057,1708984.3420578467,1456474.646207327,1467960.331878605,1804264.5368173106,1634559.5535838206,1503553.7008622314,1477466.804098241,1602288.7493750453,1240630.1767368375,1490573.0392838928,1503529.6038785027,1233273.366328894,1460325.7050443601,1543984.93454587,1646499.0545316965,1616433.29152768,1497319.4683555088
7832,559.3571428571428,1229875.254381184,1117005.1340607936,1611097.7587104214,1293919.2933043714,,1134269.8787380764,1420081.7773763696,1478052.1724249586,1464996.7496073395,1892071.5362714601,1497941.5220914595,1501293.7943339865,1401661.5529617697,1607586.684783996,1466967.3940776025,1460997.4589420313,1773832.4497875713,1594139.0862788234,1540945.4384592385,1472352.3327442284,1591040.6274389972,1232479.0292081863,1469028.7226090485,1457981.035530958,1280762.6129587358,1488077.4599244338,1536757.4679972054,1718333.8539988995,1616433.29152768,1525734.6045459101
7833,559.4285714285714,1156970.116570092,1096880.0530613395,1574225.0370342375,1325399.26842049,,1062817.133729235,1422960.3487564314,1503222.178114326,1561783.9393945758,1901398.7337820218,1500134.9208911504,1598676.897156288,1456251.105775331,1614238.4693671206,1544374.8175246238,1427833.5333508488,1748279.976370475,1608347.7254576893,1559397.302424015,1505628.9570269263,1575266.0709487211,1202312.6343924357,1488304.2662556188,1534160.3950560156,1294632.046512153,1468490.1459131169,1505500.790342822,1719874.076791437,1633819.109617418,1489876.1707982325
7834,559.5,1180803.2422590964,1121278.774994506,1662876.8997261785,1340109.8842759016,,1122144.6120195088,1411362.0171526326,1456123.321050904,1536278.4144711623,1921913.7275162267,1518126.4702786903,1568959.1111864108,1451644.7211761852,1626125.7921172446,1514965.9029249551,1437196.6754255004,1741320.3783602454,1584432.9192199945,1583163.1816905062,1508379.092728937,1576387.6718625966,1225354.2225345366,1494615.978226563,1503498.562109276,1285311.2188676493,1488077.4599244338,1499942.18943912,1724217.0033747868,1607528.6484109438,1505616.1339464611
7835,559.5714285714286,1147815.344959923,1103633.4770989043,1651467.0813529121,1313497.0366518847,,1098297.6882238933,1409608.0880744853,1436531.5474580056,1522291.2429869678,1876695.3763950234,1513815.566318599,1578216.2484755053,1442497.7072403685,1612874.4891812692,1524181.289886391,1459666.0335593096,1704685.233275383,1548529.6581057291,1506529.5769283618,1437807.9215167451,1480992.5677686096,1260369.8425111563,1485772.7573443432,1536707.3894631735,1247626.3456505418,1461756.0700292203,1563978.0702084682,1705256.7658940759,1607870.7835696987,1531961.7759026948
7836,559.6428571428571,1206266.29054534,1103633.4770989043,1584463.084359403,1333168.7234101132,,1117174.586146996,1433407.4789381064,1434693.2540197792,1551085.2332859938,1889893.221660513,1461396.486987854,1569613.3529614983,,1570040.907150791,1522707.9708531313,1478773.6971138183,1759120.8084372838,1517641.491056728,1489634.2127691275,1444057.7575237593,1540105.9318080978,1229295.0236220353,1464436.0993768766,1529008.648519163,1285311.2188676493,1493524.2244002472,1445558.9574687586,1719874.076791437,1649007.935888728,1503481.4545280114
7837,559.7142857142857,1190168.661501933,1032106.1211587902,1538946.568744691,1348400.8403601618,,1072904.3302089814,1414498.4029830047,1451923.918098918,1555377.1404679066,1882234.7080922886,1470902.5335787553,1590521.0216166659,1449573.6176225396,1545850.4750569556,1507165.0885328148,1458534.837804195,1733761.1309313686,1533156.9063403788,1545040.0480891084,1441696.6030227682,1549474.4580279645,1229295.0236220353,1448992.9629505423,1536398.698171579,1280348.9329639007,1453829.3906686562,1531915.0200009102,1723047.1270417413,1625751.8600849947,1493469.1454524717
7838,559.7857142857142,1198587.8775344717,1096275.5895751354,1518220.1651515306,1348400.8403601618,,1118794.8070533476,1420035.5588697386,1510475.9147658497,1522328.7043577367,1899277.360453297,1498011.8966321503,1567891.9003758484,1393692.4315186036,1594867.096411394,1492825.4024926294,1473416.5507874468,1804181.8020770298,1573786.5909315243,1469255.2876462594,1444967.8536967635,1535544.8394546849,1269658.5002325103,1471566.5087120377,1531631.5718343686,1264805.5716424207,1453829.3906686562,1501748.5345435624,1723047.1270417413,1609010.2221459935,1496169.5176524026
7839,559.8571428571428,1210706.5801680465,1035928.9754968494,1646696.0210968931,1318914.5679064058,,1057958.3031297806,1442018.716308829,1538236.6282537756,1569449.075635915,1869863.9898608048,1474316.2634162558,1486643.1456491833,1317934.1459890478,1564976.010930294,1449174.0855140307,1438732.1650808514,1692230.0084577075,1535554.5363424292,1490542.0113534732,1450299.4780621135,1549981.38435124,1209442.6351675068,1440995.8508856227,1512914.1601954703,1314681.979541795,1450294.815633116,1493861.8087030002,1653962.1893218937,1650375.2130553739,1494801.1783444704
7840,559.9285714285714,1200538.9807521228,1023731.7734543526,1608128.7342887875,1291104.3250354603,,,1415550.8875016381,1543634.7816712682,1547227.2849800624,1937503.2143853863,1460465.9411288167,1486918.1966391017,1388721.235734206,1563292.3877606746,1482921.9064857087,1429688.611356721,1767402.8001770424,1530814.0090290164,1556793.7339795346,1437268.6225337794,1576683.5939373984,1225354.2225345366,1497143.9231102783,1491925.5996134023,1294632.046512153,1489228.1313954259,1497742.3923750618,1653962.1893218937,1648140.6250782516,1508621.5818518142
7841,560.0,1264181.8776340543,1068257.315845519,1590563.6617405491,1289416.5337298627,,,1418738.2407167086,1490894.215241668,1529388.439511499,1909165.7101780402,1436832.2243032798,1475921.158031464,1436999.6858538813,1554503.1601849445,1461403.6084723743,1363390.0045989251,1739731.7306607408,1541041.039147453,1496119.1677071585,1430119.444341648,1576683.5939373984,1248252.5064676732,1478812.5667800633,1469994.0738392796,1294632.046512153,1489228.1313954259,1462212.1597885236,1698874.688293397,1633383.1951918006,1494308.2586377237
7842,560.0714285714286,1274849.437433174,1068770.2330543972,1793049.617196261,1360291.182653871,,1102618.1036514975,1420879.091131429,1529363.5759424593,1543283.9318706444,1924289.8210710795,1385692.21390084,1476531.899921726,1423490.9400976943,1568737.0628964438,1472344.8413676315,1376574.3364655185,1750230.3205921473,1576807.17471261,1478234.5921959544,1471301.1002977497,1541633.6056589885,1286878.9664843408,1472953.344447528,1505509.776433151,1285311.2188676493,1486502.8938034307,1522036.5660951757,1726165.528542234,1648140.6250782516,1471722.7407338698
7843,560.1428571428571,1302130.8436911232,1055497.3113045222,1657178.5991302505,1350639.4048202343,,1172838.8112817572,1426942.538070394,1424420.8339313196,1550012.7450127257,1909540.8474663582,1452634.5726611002,1572166.1150234488,1443572.6868346634,1579638.9662750945,1473754.7644564079,1403752.320332836,1707265.7741316801,1584596.866566614,1467475.4815934133,1505718.7378281942,1542686.211383762,1217070.9455881058,1441467.1172055253,1505509.776433151,1280762.6129587358,1489228.1313954259,1535842.6735142344,1699191.5455161748,1632454.4132967433,1488588.8767765036
7844,560.2142857142857,1176907.2895511447,1082045.2122326768,1828967.9919840451,1315729.9284406458,,1147144.9537955758,1453740.3576039355,1469109.668070241,1593100.432024334,1891997.3166728902,1418165.415811571,1533910.4870634193,1424495.8954788242,1654826.0589148917,1562029.992274247,1414492.446760375,1718353.1666317496,1596385.7630245811,1552957.8181845949,1429919.9825540907,1582160.9193272293,1257269.62963765,1440833.4203831414,1485735.6557951793,1291119.5091339347,1491859.9793117007,1540027.9483680048,1724217.0033747868,1648609.348312441,1499776.4998587116
7845,560.2857142857142,1185195.0084555503,1086872.9524600874,1857762.0396330655,1357090.9900891103,,1147144.9537955758,1442025.9899540744,1417791.223822345,1585788.038304091,1859349.9213409172,1459538.4873739022,1573091.5024711255,1460030.6828111166,1551016.128118012,1496570.3106495363,1436584.335170672,1762155.3563706751,1518878.1189814555,1552405.1333173958,1522474.7606374396,1546552.3643142718,1281365.36130738,1483387.1015172354,1470087.096683761,1296868.179646204,1484283.2483063983,1515340.6677042937,1687227.3162375262,1627411.1629172878,1478215.011303123
7846,560.3571428571428,1220806.833863499,1091250.1394257275,1644382.0726149785,1343175.2934006106,,1153467.477937926,1445964.495178463,1358437.4924563703,1585788.038304091,1897550.6827141403,1406142.1363114726,1573639.192720509,1334419.523015157,1629018.1347712835,1502564.3434893212,1476434.2476648018,1844181.7374464974,1586844.7709867847,1534426.2040854194,1523582.042544195,1553532.0219560838,1253756.289532972,1433580.3010049989,1513277.1104411802,1285311.2188676493,1481942.4800037374,1545007.8572149635,1668555.6052402882,1590063.1783843348,1514356.4688459781
7847,560.4285714285714,1187114.7754961217,1107222.419576918,1644382.0726149785,1321879.4091085934,,1151840.31855398,1454946.0314691307,1422819.3115699047,1570543.452960826,1878821.8880285237,1466995.435398982,1620542.0989672828,1350581.6528777217,1592933.071631162,1462001.237691522,1442001.1310142807,1758895.4011547386,1585558.0388984208,1519292.9440181935,1445994.7518469915,1553532.0219560838,1266270.1826620752,1456560.5821251138,1490663.0891570218,1305296.5612116067,1497010.773089939,1543942.1332879565,1688703.3481362364,1565949.0936191932,1499776.4998587116
7848,560.5,1220645.5696483036,1036155.9756988586,1642988.356696252,1285660.2052436993,,1152846.1293324763,1443452.86010152,1445114.4948779577,1590202.9450030967,1872448.9975328355,1391032.7370896346,1579307.484096464,1489578.7865007857,1569346.1228346906,1580077.759071628,1481238.655233126,1756958.235691644,1615533.919190795,1485486.1223238495,1457127.1720186132,1585876.6132182684,1233449.7035028106,1472250.9489918537,1501896.0561464003,1280762.6129587358,1493615.363255898,1547634.9472607803,1684957.3233939318,1565949.0936191932,1537476.7010289435
7849,560.5714285714286,1231083.0933848117,1056642.3975387674,1601716.5866765622,1285660.2052436993,,1156895.6753560803,1423370.797031593,1445114.4948779577,1575002.3931321432,1947098.4006438577,1441840.6738548714,1640128.5468129416,1448655.8409622493,1625180.6109236996,1568188.2495102412,1511791.6420674317,1757564.4118869277,1511632.184018865,1567696.3975884875,1479769.1067756482,1547070.7248193794,1209331.0465860225,1473989.2132381005,1442947.5678373857,1297634.9401232034,1465824.6162557285,1556440.726743651,1684957.3233939318,1630071.6041268818,1508999.4752402983
7850,560.6428571428571,1231697.2343216047,1081313.8946040021,1600884.7235420027,1290982.5668643373,,1194313.4871462516,1385394.8109947743,1364795.3256727613,1584062.609636238,1937361.1253923299,1483855.9865820343,1525225.0111790234,1410797.6630403006,1534212.6066471974,1484380.1843424754,1441619.0899432579,1663667.0331494478,1574438.071870501,1504736.7462436038,1453394.0272821682,1542708.992390024,1251019.20829975,1486232.3532096837,1482371.588879002,1305296.5612116067,1508381.3779155035,1472883.4878350068,1720871.3106161228,1618383.6793702787,1545723.4402458472
7851,560.7142857142857,1221380.4165825378,1135296.9900969083,1642761.991335151,1305323.8549871647,,1195088.7564169925,1446829.9207534571,1436175.108334976,1558542.331946063,2043797.2625512297,1438313.2065064139,1507686.785634082,1519051.6744505381,1629886.628048697,1513221.2396275257,1427307.4665278343,1770065.2379837441,1581273.3263004173,1492664.499166615,1515004.5251550914,1551419.4680330977,1277408.571153594,1530471.6494215077,1567645.2828655061,1260553.3427238427,1507525.8902022461,1529081.164538147,1666818.572549562,1640789.5751294415,1566976.9768529497
7852,560.7857142857142,1249426.5222270961,1103596.968301528,1498317.428105182,1288062.690385609,,1138690.8546738108,1440054.2379304292,1484047.5504619894,1603536.6875359237,2014413.4347814673,1492870.7833713966,1508311.7126166327,1492029.9765350495,1634474.41822584,1530468.9335462495,1448117.692380798,1805840.6444209595,1582885.7181622603,1532607.2093871993,1512991.3090866567,1542446.5183999317,1261307.9983480084,1464109.4618924304,1539341.0407977118,1263752.5992940317,1507443.651231056,1544919.9129968719,1712281.0580777652,1653927.2068209553,1523517.3140301367
7853,560.8571428571428,1264046.9706242925,1094913.8252605302,1615099.7596574898,1300941.9425274718,,1164034.003753063,1389450.568051061,1477502.6177989696,1608470.9847203924,1955385.8349751665,1449080.7250574373,1505836.6352591594,1506635.9332747704,1583012.6062056955,1455607.3744182545,1396194.8166327868,1733953.178924402,1581335.392903013,1512179.0201251737,1479254.8984097294,1581887.1267264984,1267142.397645294,1484622.0571870173,1485528.1864822863,1255827.0571637931,1455022.3476954545,1517029.0190949335,1677600.2503695167,1665592.833861093,1484464.6481306406
7854,560.9285714285714,1232392.409113924,1102249.5370746818,1591896.516171754,1279887.4283792067,,1148504.3500257009,1394206.0334628,1375324.0269569752,1571982.7005948736,1947631.0761409132,1541939.3911992628,1560883.273058026,1467598.6916018461,1642020.5076698947,1533286.7344418573,1409460.8987091838,1725890.4135778518,1596042.3919908465,1615269.9102367593,1525316.5049645987,1546003.5641866114,1294446.5505981504,1532435.746493959,1499921.284391021,1234331.0570576158,1476207.933537184,1527593.4337588698,1709872.9300380528,1696808.9664580731,1483563.4511749716
7855,561.0,1270311.0208730816,1092641.2746577363,1525884.203063713,1282594.3041343188,,1163728.9970125135,1434606.6834614614,1426077.3319009324,1543413.7648095167,1912704.909274491,1463869.104778165,1558492.0102383164,1457822.1530980354,1599014.774062005,1476044.3940303528,1414742.6372701412,1706340.695686843,1568729.3385357405,1493045.2263994834,1495977.6245965792,1544848.8333954576,1252422.6999191907,1435400.5068220291,1508071.897578792,1354430.4615141114,1455022.3476954545,1525377.801702368,1710277.0588535983,1688257.381339549,1500743.4117268922
7856,561.0714285714286,1314367.5439145754,1098604.2819497709,1524932.7062712,1307548.4308266882,,1198597.0135122752,1499421.3522567335,1550971.4270661287,1545436.895062436,1887763.5102171996,1425209.6485165998,1559361.3617089803,1512282.2185734243,1616425.3718855781,1550268.0717842253,1414231.7979185153,1749655.394023959,1604251.842316725,1615720.2863517734,1525316.5049645987,1572274.590778628,1249997.7425926374,1490409.593756804,1501924.6380997382,1333313.5744904499,1476420.9757264566,1522157.8792613053,1668791.578793256,1618059.9412105603,1521235.2752335914
7857,561.1428571428571,1289222.5211030552,1086555.3200443457,1541018.1931026878,1261755.2231855178,,1112293.6460196166,1426750.8671636817,1456596.4975063347,1556986.455502425,1845779.5803817112,1439957.3582843756,1615432.364081834,1363120.1259097473,1581959.867080525,1512701.6914745006,1362190.3690846115,1711804.053455206,1594149.0135013375,1509220.3589012173,1475712.5075963587,1561638.8649770021,1274389.6014046548,1512536.738348507,1524937.0793486093,1249462.1861804167,1486555.1598171596,1526076.5650146473,1723040.980726397,1687170.7646520715,1521830.464718904
7858,561.2142857142857,1321438.8353205384,1089415.6518189937,1634879.9917248276,1310534.451046503,,1243693.1476228207,1447894.917529741,1496075.0481225976,1532177.5722417284,1891566.008217491,1481267.6536348187,1604390.8436945847,1519982.67791819,1584198.6404892677,1550126.7242420418,1359898.9175886628,1683167.2345556247,1567663.3137871039,1521810.7982756768,1489526.7695227342,1561787.1493796054,1287099.9589969341,1501355.582469048,1520210.7566575985,1299160.5913971274,1493776.3004256056,1539310.1059506896,1687962.71939724,1657685.2339049676,1521822.9357715284
