Frame,Time,0002_2,0002_3,0002_4,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8
5138,366.9285714285714,1335030.5857509752,1706008.8497305906,3365099.229545711,2215263.7095672023,2421985.290945519,2296292.674074372,2111656.2529666587,2146674.738152923,1885386.4049567457,2279399.0334272785,2138019.58775283,2083570.2409555973,2716551.929507514,1892555.587485769,1968632.0891311166,1739678.0559637928,2067552.7029478808,1696926.028944194,2047039.1375567715,2015125.0502771907,1863521.4760713105
5139,367.0,1373349.779908709,1851826.5316624362,,2141267.1200349787,2383185.532636474,2224576.040247832,2120979.8769246456,2114227.945951706,1895555.4419347555,2248438.243429161,2060171.6355913822,1994723.9271340023,2773574.2451726194,1915670.6004147346,2018289.3261875454,1746278.6515636581,2017169.854137338,1655972.2694340146,2163907.962629581,1981538.6241896998,1823499.142812425
5140,367.07142857142856,1366642.469719339,1927001.4698388288,3153203.305895529,2138852.179688441,2479351.6888048234,2209360.602125097,2064375.210185541,2140864.0994470147,1958374.8445450505,2190457.543552241,2122766.4614824182,2012767.9453499091,2661472.5938081294,1915219.7465034178,1989601.0910250489,1732762.666998137,2052545.8786043928,1704082.6627556314,1975197.2623398795,2017909.6417536032,1847717.346283702
5141,367.1428571428571,1366642.469719339,1888352.225701143,3205871.567462862,2192060.037972646,2433399.6901695523,2204814.883864343,2065261.0515361656,2134883.746808096,1923458.7876208066,2248438.243429161,1999475.861129487,2026769.319732199,2701447.40800752,1915219.7465034178,1966398.607398704,1783039.3182698751,2071559.3741831623,1683016.2650502238,1954733.4339003519,2017909.6417536032,1813842.4500936489
5142,367.21428571428567,1336026.8226554836,1860302.7716927174,3243131.4773864797,2189380.2228875435,2441556.505162309,2216002.090315351,2000573.1687936531,2080763.475991737,1909006.3978443595,2261441.757400031,1982610.1375562632,2025949.7691692607,2779175.7530950108,1907073.0272182557,1927181.1893697605,1702611.5135276592,1994188.3277239196,1713065.3325275262,1950970.2419512046,2006294.6674511551,1813842.4500936489
5143,367.2857142857143,1294389.085728479,1730531.0993137762,3243664.407279199,2160460.1630768534,2405862.039844153,2271490.0411946587,2076816.7056693009,2117201.9580622003,1834658.7626147706,2269752.3332209326,1988995.5937743043,1994013.799406392,2735552.4558743024,1910646.4045141982,1956293.0582042905,1729410.052257572,1970713.078852614,1725556.2632469006,1958800.5553818948,2006294.6674511551,1829141.9806087338
5144,367.3571428571428,1317193.156553395,1810190.5474683398,3243664.407279199,2128078.280273997,2396472.9570783945,2271490.0411946587,2031831.0085339567,2076033.9120036154,1893079.675347726,2266541.6354046124,1980546.1748066824,2016881.3948096929,2750740.5054050502,1928764.0787538688,1958664.0474324306,1691397.9212399882,1933872.3527222732,1705954.106425252,1936766.260142841,2009654.6413335374,1845322.5666175853
5145,367.4285714285714,1343681.4601338578,1737500.7113904601,3243664.407279199,2178045.201868571,2434566.512753704,2268736.9254534296,2103086.6886749947,2070628.9610264048,1945324.8714621898,2266541.6354046124,1952501.3479750059,1999417.0808171341,2725444.892544589,1907779.9360301476,1922697.1792215367,1708142.1635580484,1977259.4409682022,1710640.5039162217,1995687.3233202137,2028064.816061991,1873836.3821197515
5146,367.5,1338413.2906026645,1795774.7060005846,,2209689.9550358914,2501662.6472126157,2210479.4078766825,2042470.0969392913,2098554.09925489,1894889.9423183491,2229539.814720715,1956609.3875888814,1999417.0808171341,2710880.6465472383,1912603.5032118508,1976710.1244762726,1701868.444196784,2000647.1562348695,1659369.3681076458,2118052.987840178,2044065.281497063,1885937.7862399442
5147,367.57142857142856,1350799.3472558532,1774702.1907468871,,2174305.441700783,2472424.234656344,2255784.8389212987,2079507.1278761968,2095422.241353877,1903446.2223321733,2242858.701435942,1949784.754543108,2002490.2459817862,2710880.6465472383,1905342.5319246273,2002349.5824123824,1696995.6888211032,1955548.242909463,1647792.745143275,2146497.265610031,2065624.0470369705,1927606.101183985
5148,367.6428571428571,1361735.1602474,1795365.4651627336,,2167158.9572402006,2440490.6840031277,2153204.485188707,2091477.2486144137,2089203.2638716032,1936754.3970825756,2266541.6354046124,1982857.5991146048,2002490.2459817862,2710880.6465472383,1932335.0504169012,1989522.9823605665,1715170.4741520681,1983426.8594803289,1692616.958745251,2103635.666627622,2040182.6588085014,1895312.791553133
5149,367.71428571428567,1355500.8308358898,1695385.8676665134,,2223566.2208625744,2400653.8421427836,2184348.180601455,2135926.231800086,2075158.0060405056,1888093.8704096412,2271140.5256474605,1966660.236829,2061511.7666961714,2743767.0392140984,1933189.065077032,1922697.1792215367,1720773.7224047808,2050928.4593477983,1676793.9713786962,1988861.4101401782,2067680.625825236,1881415.4091287465
5150,367.7857142857143,1425108.8853358196,1867617.1793707677,,2223485.276102323,2376872.6475591185,2263602.771614238,2089974.4416222305,2074868.061251678,1881965.885165916,2271140.5256474605,1969329.066459705,2012550.8723127558,2734206.6875789003,1938407.216339928,1948167.4288697417,1626152.1404781109,2053997.7353745126,1694203.2537734106,1996737.5500732232,2011899.5378970478,1899624.2995112182
5151,367.8571428571428,1388186.0516671473,1872221.5199264348,,2194947.16081922,2430483.493578954,2271948.1416305164,2041392.505836991,2108667.936201577,1864207.064316819,2277277.4381461,1985434.473155977,2036436.5330846955,2721676.6642316515,1790740.7851099821,2026598.6629471548,1809446.1443503634,2048264.0022814504,1632241.6471555398,2097461.723472727,2037350.2557907533,1900706.4608097158
5152,367.9285714285714,1406352.4474364647,1913594.5471875714,,2242074.167443787,2411384.0945364474,2313809.7316622236,2050038.9882370231,2133381.84166643,1894492.3220569931,2256821.6230273107,2031208.6135980715,2016380.109309986,2687415.3492458565,1868079.2168882347,1931616.6033865348,1653685.1340779413,2076961.415342129,1654558.4222440447,2076183.8965385568,2051708.0439596327,1862836.7200066545
5153,368.0,1316070.1486483652,1803763.8948890704,,2181399.9113544677,2413663.5789004797,2312884.18543102,2029064.3401380046,2137672.0641853837,1870280.841447704,2291211.449606092,2031208.6135980715,2040264.98647313,2706230.8128221347,1903879.9208602686,1939681.194641907,1701530.2605071303,2052684.605495706,1643973.2776730442,2117511.0577278226,2061761.9786257823,1860028.4865972942
5154,368.07142857142856,1313666.3642214222,1802322.6311908658,,2208352.1811227337,2438594.2224160885,2312884.18543102,2212305.8372443924,2137672.0641853837,1836577.5022470106,2298850.7953191996,2031208.6135980715,2028666.1256026588,2729988.490508486,1915510.2128539025,1927181.1893697605,1638057.250182776,2224364.8295662673,1598036.220364414,2113301.0546338665,2039799.155881059,1838796.9711027564
5155,368.1428571428571,1335860.5256516945,1888489.238926647,,2242976.5992129734,2387354.5296185543,2213208.691452906,2083401.7303621713,2112826.6831963127,1761893.7576020714,2200474.7085213293,2028890.3358774723,2079029.4298390641,2730137.293957909,1925987.2817774925,1983318.46956607,1692995.6344340555,2044274.060753798,1660036.5786038095,2003569.8157946996,2066012.8582989327,1852799.655958472
5156,368.21428571428567,1309834.5443205186,1741608.347538602,,2149506.286527265,2438328.99863009,2250695.767409424,2088224.849189485,2147805.4465902164,1844049.0982561454,2217495.1340267165,2028890.3358774723,2044852.2973340622,2760692.474341978,1941762.4569084651,1915558.9377370053,1678776.9418950344,2120894.14127122,1660036.5786038095,2033558.1337562455,2047316.4918803144,1844155.941809129
5157,368.2857142857143,1260938.9115736214,1774189.0280739812,,2167704.5584295774,2387354.5296185543,2154372.08898307,2084821.287803341,2069459.7063422597,1852029.3330568948,2211277.821392506,2028890.3358774723,2035546.4974436164,2735635.3805973195,2001978.492484335,1924357.4751421409,1677290.6071527535,2139910.012680989,1677694.4579850708,2040146.2021635107,2062245.8654610633,1839714.8297346858
5158,368.3571428571428,1304929.152196659,1760201.6936623463,,2181889.3236877923,2387354.5296185543,2132009.964492612,2057708.354650615,2088298.221631695,1925872.6924907402,2211277.821392506,2031622.5366751512,2046747.0020109578,2759312.452920681,1926023.8322502403,1928141.8824800642,1676777.8311975207,2097094.4837576759,1712512.6742385828,1972960.515662381,2030456.4313806132,1846931.7311397938
5159,368.4285714285714,1380048.4006290913,1764543.0045470344,,2195967.2040312625,2387354.5296185543,2132009.964492612,2063615.2899417449,2044967.4235842074,1987772.2579083513,2245332.9202793324,2116246.46554601,2043181.7804639076,2739609.069721651,1931552.4419185875,1928141.8824800642,1684609.2033095974,2082766.8769113915,1682228.7098484908,1948348.865055646,2067680.625825236,1846931.7311397938
5160,368.5,1351159.0122009793,1777932.7692956596,,2148914.7975420314,2360751.1491870694,2217286.379103457,2040767.8870460133,2055834.4820994649,1918104.0753759644,2350921.14794462,2063394.6773682937,2032583.7055375536,2762130.291851283,1947637.7190512803,1928530.9061764549,1731632.6146746392,2072500.7937134437,1637188.4041546201,2048389.2646852527,2023888.839592968,1837288.207309144
5161,368.57142857142856,1363367.142964008,1810941.300055589,,2123613.5294124987,2361195.1471095514,2207561.3346668663,1962557.649099639,2061438.0621791198,1955272.4076885798,2221808.4069007225,2022697.907929904,1981119.63748272,2746921.9045002693,1960776.7490031428,1928530.9061764549,1701338.4914713262,1957491.2723517504,1710624.1653821743,2150117.9473348525,2072910.8423375671,1835561.5778927905
5162,368.6428571428571,1345492.958633828,1868729.7304091107,,2145577.566977571,2428201.26377867,2214348.778372121,1998049.6680951584,2131109.5208974504,1825686.8970647175,2225446.702965589,2029139.8918177006,2037438.5064106297,2710891.9634815915,1947005.6087453251,1943439.8409120175,1741904.4365879549,2184245.623078387,1625907.2777532826,2118308.694948623,2038188.7207769253,1826336.5004107968
5163,368.71428571428567,1358205.7841700935,1789521.6815659604,,2111829.1388948443,2398386.290945427,2218205.88678196,2007630.9827066148,2049597.5603803135,1894702.7889738814,2297621.552207522,2032784.414602762,2015322.258821552,2696409.241485728,1903103.8900546427,1974874.464054828,1715366.982783948,2179207.431712932,1599022.544207839,2109486.7696964256,2034152.1070898997,1826336.5004107968
5164,368.7857142857143,1345446.4409324815,1839364.2266813237,2804306.8671324556,2168206.7163057346,2380460.9352882206,2179031.4095815523,2039412.1793142648,2092784.1155521492,1904097.4614739332,2276271.076648758,2082209.6092281905,2006860.2419785375,2651241.4425998693,1933189.065077032,1955859.3393407625,1757184.805548468,2096493.4221904334,1639108.6323473412,2062739.2462815891,2022244.3359190638,1815987.6751362542
5165,368.8571428571428,1344625.174189835,1775809.4164993674,2776512.7378016245,2083192.410899369,2373444.899714337,2179031.4095815523,2005131.522504623,2133800.5725415978,1905216.689201431,2243585.3957975716,2091378.281859828,1925460.836206771,2641100.61843684,1921174.945078531,1955859.3393407625,1672585.1847713364,2121558.882421636,1666206.0374366632,2105033.9891869593,2053920.3136596424,1829141.9806087338
5166,368.9285714285714,1345358.628119731,1714787.4267896977,,2114179.2379673016,2374749.469616819,2228499.938589827,1994931.207929427,2029427.5389482342,1876919.2119810309,2243585.3957975716,2091378.281859828,1988270.86073709,2673307.943877723,1927086.0431313089,1980350.512330398,1783453.0866959428,2012751.719412018,1685426.3852004171,1999690.2527590021,2012173.6954528806,1806974.6441941585
5167,369.0,1342828.9134202963,1731033.1061150124,2922071.120431022,2139611.27238203,2429675.0889588827,2219451.0242411033,2052528.272175132,2043545.2578231455,1842352.0364754668,2217495.1340267165,1984432.3102397218,1954035.0349425396,2657731.309057238,1942853.7821281652,1969180.096808742,1666483.6367010043,2079652.9457211148,1717760.8212879882,2108382.4188419427,2080414.424802835,1898362.0750025227
5168,369.07142857142856,1249270.727293296,1712332.7733283255,2809545.962065077,2116229.3080592654,2429675.0889588827,2239024.7048444184,2102445.1269385647,2005141.8144887278,1925959.7823217732,2245175.7928126818,1989641.6304496026,1986294.1418437497,2698310.773796179,1937691.4977385523,2006790.0250733169,1682863.1488789348,2008204.1123889983,1747486.0335935429,2068630.617495932,2066085.0852999368,1910096.4579995386
5169,369.1428571428571,1315389.1505862141,1669336.3011238112,2760856.0843680673,2129747.0328377327,2438328.99863009,2255457.282036907,2045604.992457653,2015173.2869446927,1882450.7531474049,2245175.7928126818,2014631.683726014,2007939.0957545303,2751448.724655349,1945394.372559429,1949918.423004735,1711249.7370165032,2003117.9485958589,1667598.6806321116,2026024.7724600341,2066085.0852999368,1937294.0416550138
5170,369.21428571428567,1327508.7727149227,1776985.8088372916,2725088.8755629566,2094778.441701633,2457641.631841288,2272397.6824409966,1997890.660121249,2118733.6680878513,1800757.4266767276,2246197.8070912785,2020878.7956901353,2064044.8295714478,2689779.3202286586,1922684.257467251,1907143.6858413822,1713600.2624510482,2035247.310040036,1692460.9397160376,2144583.1401955835,2083317.5933781497,1833551.0772377534
5171,369.2857142857143,1330936.119431955,1669029.2120564536,2719580.299509039,2173908.4855831503,2391029.5315763103,2237312.213623943,2022485.5329954943,2122914.1422721585,1769990.002405471,2222746.117749579,2021663.7307025893,2062840.2292334992,2688142.714159381,1937844.496105205,1898303.027535538,1708968.5365919552,2051348.5412135546,1680393.0927517614,2123455.4151450633,2031200.9288126673,1844155.941809129
5172,369.3571428571428,1358008.9144018567,1705123.476487198,2731868.4180105394,2138844.144335762,2375966.9712121375,2194707.5808348143,2121724.0213480745,2129829.6816660105,1820278.6842320934,2306868.520656906,2020433.0551326072,2056210.510568106,2666491.0250326176,1946133.4741814788,1935176.9274378824,1718882.329438163,2013166.565926207,1706634.3062802646,2059952.333431188,2039421.8541090307,1915841.1669580436
5173,369.4285714285714,1366408.3733850557,1740169.7563725626,2724018.34723243,2243837.0459018466,2418548.999910254,2135928.3637498496,2053344.6921590038,2097790.3036108655,1842027.7334624145,2260220.5729900803,1955106.4843067634,2005706.358337346,2627089.8035477973,1916911.734878075,1926260.2307376568,1729560.5763981107,2152364.876221814,1644125.0770636,2030158.8061582637,2028744.2813673338,1817388.7018667376
5174,369.5,1393173.9867591828,1652795.8337034725,,2155289.273556844,2429005.1167324116,2170281.4404845913,2162365.2854743004,2046269.4574670158,1874145.3542407628,2213774.7988220276,1955106.4843067634,2032860.453448088,2682848.0208215653,1797880.7854894416,1926260.2307376568,1774434.494138802,2145744.428930439,1642045.034736361,2036706.5351821436,2040590.1560693418,1864869.5780643614
5175,369.57142857142856,1413687.6269143487,1742519.16710332,2906712.5000813818,2155289.273556844,2392872.5118462206,2162074.5795407793,2151986.766585708,2079453.4055467008,1886716.5159149535,2213774.7988220276,2051635.2262646393,2006740.689541727,2657801.1556602526,1796471.9066678642,1931895.2585046107,1808743.6904978035,2096672.3101302786,1635494.5500102588,2080917.1711171474,2054255.9896190127,1868554.3712771037
5176,369.6428571428571,1352590.8612080181,1727643.7941084176,,2206021.6213704227,2393407.4941998348,2194312.5239639804,2180281.949512235,2083493.7236550578,1806478.3875135337,2192128.660719511,2058952.3463683384,1984061.4181281158,2722222.6607871503,1954044.0616693203,2016429.1175804236,1695009.9876052348,2104075.6591706537,1670222.446412516,2106493.1866636476,2084075.7007040207,1822339.8668342603
5177,369.71428571428567,1517439.7563479403,1744626.1530988484,,2171295.448737765,2396472.9570783945,2246854.709647123,2122309.2834381247,2210914.25823304,1836128.1986330957,2192128.660719511,2058952.3463683384,2028965.4075385144,2674823.7290120767,1972918.742050285,1934640.4464506984,1740099.9254777748,2050357.6469748234,1670504.2646377387,2125801.624933364,2120623.354799521,1854742.07821426
5178,369.7857142857143,1376471.93084623,1792027.6324481538,3012878.1497652656,2172692.5480442843,2445478.0414102953,2204007.215109285,2134392.053957195,2126816.2624166585,1924984.9696535289,2192128.660719511,2058952.3463683384,2043484.5682667256,2671268.7432144666,2020838.2850659217,1981475.0304586743,1730252.7638331268,2023057.527720167,1676985.0337136658,2149630.363124084,2113784.511370815,1854742.07821426
5179,369.8571428571428,1297980.4873538464,1699040.0560247458,3012878.1497652656,2230849.173491079,2393823.292586408,2204007.215109285,2045719.524075175,2075313.3366587285,1914716.7728837894,2192128.660719511,2058952.3463683384,1994915.768564677,2679382.331014554,2012800.8218676567,2011570.4913366516,1727386.3432423573,2034144.7595409506,1663699.0035640616,2091946.1493032349,1980240.4118093448,1852734.7617982968
5180,369.9285714285714,1389307.4021560377,1736315.9656848877,2942959.365598881,2256970.476437306,2444642.017696719,2182560.14254889,2163032.6686748066,2015173.2869446927,1938537.9237445195,2217495.1340267165,2056992.2659797007,2005455.9722690065,2681844.204608665,1985192.3805009604,1968815.4085430054,1714786.0996036092,2056587.773682828,1646766.2392676221,1960434.0662574363,2096406.3009743602,1839753.563087349
5181,370.0,1392636.2428961021,1833445.963311936,,2135786.302345448,2445478.0414102953,2185558.0138846803,2101341.0236007096,2036180.554829161,1946979.3877709722,2207404.530331787,1985172.1232400436,2044706.2936160322,2711135.162358592,1952202.465560018,1998696.8727641017,1619091.338934983,2139194.1893977867,1652853.5639379942,2039952.74207517,2078333.2789214454,1869708.376204739
5182,370.07142857142856,1375420.4815196835,1894183.9296376875,,2224415.6384098455,2445478.0414102953,2189510.081526937,2103076.587751866,2097948.2832926563,1934142.622169094,2272616.512654021,1946135.3127904232,2011250.899707525,2760515.9714772366,1927779.0723233875,1913593.5570005851,1718971.3917580089,2166163.7142347926,1655279.9605323563,2059347.0749450547,2077350.20957512,1834592.2438227958
5183,370.1428571428571,1300851.0717269704,1821965.199085397,,2172692.5480442843,2407909.40369492,2286846.723691853,2093718.6211747467,2053910.7656547152,1847570.1363653496,2184194.403354314,1943100.796895357,2012584.2195922872,2686072.2008166164,1923950.5317959203,1998696.8727641017,1627609.449994781,2101352.896578352,1626804.918208792,2047173.4407493738,2077350.20957512,1847114.012218289
5184,370.21428571428567,1318484.1006843266,1835326.9011791032,,2240540.8306570523,2423341.279033046,2245599.335582297,2029754.2720924714,2068806.5998179289,1895530.919241273,2207404.530331787,1951022.001655594,2024259.9529871817,2780092.669343501,1946932.5501066921,1971740.842693516,1612102.1420801808,2141558.803590216,1701112.8408834476,2058313.6453648556,1977844.4844900814,1838470.5999012832
5185,370.2857142857143,1238252.16272655,1854475.6993350391,,2129747.0328377327,2423341.279033046,2282885.0992425075,2012645.6339225161,2099029.8078248817,1898640.9788858797,2276271.076648758,1954885.558031285,1988585.1399715703,2683383.4409153294,1922577.9255609796,1945384.047921926,1611072.9787973561,2171096.216079599,1677273.2813564457,2178401.129739952,2099182.535203073,1802704.182198675
5186,370.3571428571428,1315687.6066455254,1858347.7214567724,,2236012.0235928204,2429675.0889588827,2242422.987738398,2031191.013756209,2204712.8593052137,1877371.1046518371,2207404.530331787,1954885.558031285,1996901.8948068507,2702764.595094909,1979376.9437484674,1949761.6085702328,1705108.3617405363,2167408.1356285047,1661368.7881553387,2125290.360465775,2093029.5016981973,1843532.9629093793
5187,370.4285714285714,1407647.6148588571,1812756.3232472402,2570840.0828550444,2136418.2366912477,2429675.0889588827,2239901.5452070576,2037466.3120027254,2142827.272426645,1897567.2725590784,2188251.2092489824,1954885.558031285,1946785.0322119687,2654414.9602323994,1952272.1569020513,1990194.6805950564,1775719.7681359812,2018310.3402393474,1708752.6544350348,2057641.3061448291,1985545.1373409021,1858291.9142357435
5188,370.5,1373110.9356463905,1835857.2887461258,2570840.0828550444,2115005.303208103,2448259.383092647,2263530.7106174426,2058773.5629921863,2127301.799116644,1882610.526513608,2207404.530331787,1954885.558031285,2020583.6081825984,2660523.192699106,1909800.6081339442,1956293.0582042905,1759257.9524332352,2160825.93947871,1604062.5350052596,2081929.6376410562,1987056.3953382368,1801810.887141944
5189,370.57142857142856,1291911.0836196607,1667097.9163711497,2570840.0828550444,2203181.136748678,2425174.9782322193,2180008.8963000816,2013743.3287002242,2121765.9232636676,1966325.8480710913,2212566.8674674053,1955622.9681870143,1942782.8633799392,2728933.9167247647,1871416.9436717567,1956293.0582042905,1765531.3867665795,2142033.899605744,1661928.9636407238,2076345.8700312602,2006081.395507332,1770145.8590557168
5190,370.6428571428571,1357788.5040180953,1830152.4449822472,,2185256.105334831,2438594.2224160885,2156297.203374194,2015468.1050737037,2089746.177235737,1989986.5770459976,2212566.8674674053,1956628.619799056,1991431.4189680093,2742931.041095138,1905489.8320269072,1948677.0483470352,1614810.2118297098,2120261.25888445,1676179.1678363497,2151984.5399551694,2029318.2881228642,1779992.0302874362
5191,370.71428571428567,1285559.4322630414,1642601.9796633143,,2129597.225380129,2403456.7717563678,2272785.028048178,2027146.546436308,2106384.72916528,1832112.2263392678,2212566.8674674053,1948363.0647517773,2038901.522195727,2771950.401412099,2032538.5316690423,1917196.715689999,1667763.6575629176,2070912.6377466538,1678897.0243323203,2032072.9426966554,2019640.8877642457,1844457.5795652703
5192,370.7857142857143,1416699.8773076301,1724367.8012573621,3043503.756952739,2195540.503305173,2403456.7717563678,2289410.5946400613,2046555.246135612,2124131.7651726585,1888923.0832750557,2261548.026719876,1949967.676664899,1964597.0418392655,2718595.9800136127,1978987.1735659481,1973290.1651512838,1701293.6090214585,2133541.5389419575,1687132.2722710958,2009869.0188648042,1999937.1154881222,1828452.4357769568
5193,370.8571428571428,1312719.1184186616,1713378.3616844008,3035143.518278602,2200347.123325122,2445478.0414102953,2255826.7777647837,2002669.107271524,2154180.3366269786,1820359.568516,2214615.888230875,1947911.586849498,1964597.0418392655,2733784.501205935,1984899.1428946282,1956731.6608822048,1695889.3709578023,2113836.2073116866,1678674.959949624,1989747.3678948795,2018789.3771969862,1823253.189556182
5194,370.9285714285714,1288726.2720898904,1755350.3936274434,,2188664.995482504,2400363.271077299,2298367.4551276295,2052117.4382937846,2084663.5291760785,1864203.0275846869,2221006.489187352,1947911.586849498,2002120.634794195,2651351.353485571,1957464.9378309953,1996359.5827452198,1745502.4780163094,2210878.778469652,1711495.376435532,1989747.3678948795,2013591.926415255,1760540.687801841
5195,371.0,1298402.5247688848,1828635.5968514457,3172211.1041985513,2226363.426078169,2396472.9570783945,2151296.655411575,1995620.6891105364,2117302.369079443,1917328.6764078613,2221006.489187352,1947911.586849498,1987403.7000360375,2683327.0434889593,2006995.6156005617,1930646.168520401,1772374.2214362738,1995094.6534886353,1685492.0463963924,2076496.2569181425,2046114.665450028,1869708.376204739
5196,371.07142857142856,1388925.610267592,1874071.3028018533,3172211.1041985513,2188293.738394537,2396472.9570783945,2289410.5946400613,1977529.003305875,2075549.1140931328,1868883.6117821008,2258740.469073059,1951297.6499846075,1976539.1019575452,2720011.673862363,1876444.1886757037,2040970.8902541194,1737898.7569886039,2078663.7560827623,1631501.030300885,2176192.1546924063,2039912.0341345575,1876819.625191126
5197,371.1428571428571,1358546.5831514695,1843133.5699046897,3172211.1041985513,2179867.304107604,2439504.967042221,2134601.969025186,2049422.1389320185,2119473.560887467,1910912.344636318,2221006.489187352,1953920.3768764667,1998743.414557463,2688574.790260637,1886496.338893196,2019721.4988696447,1782560.7213590795,2084225.1662439958,1746075.445801921,2160021.3660437074,2032668.9001586176,1887367.9083402306
5198,371.21428571428567,1303620.7072818312,1880165.0993062183,3175473.2539301855,2146864.400803849,2445478.0414102953,2255042.0053763874,1937307.5954572826,2135092.659392333,1875303.735941924,2200166.3668715367,1955449.0386367133,1978927.0407399503,2654131.4890017323,1887488.078206424,2013436.7581191016,1819820.30950765,2032316.6934023409,1726853.0897059746,2083596.9389852318,2026265.730674338,1869627.0446019769
5199,371.2857142857143,1330612.4076348902,1885785.740472914,3071257.662456439,2151266.365347675,2386183.481716779,2212677.739961432,2055398.4495098584,2135092.659392333,1879773.6088887495,2176301.68314265,1958579.5965122068,2032860.5517045006,2701908.2972698878,1898293.5490190214,2024208.832361879,1724662.4451857805,2186590.147936976,1686144.1917449138,2001505.9366403122,2064816.7143366805,1899062.6602423168
5200,371.3571428571428,1411002.3364121718,1926080.4506562199,,2151786.320959587,2396472.9570783945,2213131.230961828,2056967.0803798272,2123207.6346382564,1928040.205417747,2176301.68314265,2027696.0003396994,2030956.592827924,2719925.572416441,1908925.8485375808,2038863.5177689383,1646082.1229508126,2070638.114178108,1696363.1308445088,1950702.7240744731,2053757.296724041,1875176.3524631257
5201,371.4285714285714,1346455.8442158287,1690357.7905077252,,2274184.176896644,2417661.4831300424,2170496.5599057693,2127815.871403373,2149833.663618893,1942667.5382968024,2217495.1340267165,2027696.0003396994,2066246.5547763624,2806935.3517105235,1929550.7809665797,1967445.0664256508,1698850.8431155616,2028465.9724329368,1740847.174150629,2050105.4171352999,2045158.2995737153,1938115.795536439
5202,371.5,1332104.1847701094,1769390.5120762347,,2169939.183534154,2431443.7373530203,2255529.2715972094,2132487.3565971004,2061479.9754695797,1855310.3074470127,2240986.783874806,2113342.65352781,2016866.7350671447,2797928.5771953124,1945671.5746147418,1937567.3128852036,1676121.9026112503,1992133.675696107,1730499.0710800323,2104612.828872017,2055090.4191859579,1815833.5081671074
5203,371.57142857142856,1449899.6167512857,1755568.6945814486,2759218.010508626,2106750.8525003428,2412805.8018901944,2214523.552161345,2135686.289074912,2038850.3619510215,1961805.6579350685,2290365.4537547613,2113342.65352781,2026163.6290647064,2789136.20339155,1944814.108266658,1959991.0705013091,1667213.9059360512,2040366.3905425286,1723486.3692371417,2122944.628111656,2100673.640869605,1834394.022983379
5204,371.6428571428571,1334287.9125955536,1760076.678471008,,2160248.3880115706,2400395.521000937,2257218.039146356,1986335.3682214583,2085988.6732736279,1988512.98591067,2270804.656749211,2167858.9601344354,1987375.6679406108,2768256.9483195227,1920388.7172421846,1947677.8163524629,1706496.1244000562,2021396.2525205426,1679424.7015096827,2059118.1208174482,2062929.6644486985,1780328.3209561182
5205,371.71428571428567,1348644.257703491,1887272.4619995276,,2254110.431967868,2485046.5399998524,2248908.700605549,2030956.1083317224,2014363.2198250913,1916994.7304805887,2276271.076648758,2167858.9601344354,1999248.2465295265,2748919.8592782286,1918970.5789242985,1909916.7109605104,1646514.1397255312,1967556.2615883518,1707163.780653411,2083194.7879937678,2063844.9139430725,1784246.9431222994
5206,371.7857142857143,1323555.8351861914,1833044.8768109586,,2189766.549414925,2428529.7092009294,2222647.0660089618,2042391.495546853,2129718.15184302,1867227.7334458835,2243128.97864802,2188819.4428574294,2033046.036684182,2745094.083407654,1919225.555159705,1947294.7807223783,1646392.3241997396,2008632.0297459136,1691142.685525107,2131598.698190007,1981145.7474310677,1815457.2143908173
5207,371.8571428571428,1392842.69835613,1849612.540027343,,2236762.760075043,2415578.5631044526,2284650.7380682942,2095271.1263239381,1989735.044083987,1896316.9829167172,2243128.97864802,2195940.9006466926,2031843.696463804,2742189.225501409,1870832.522256427,1930936.82953184,1617955.0022446013,2003408.716957134,1679424.7015096827,2057365.224628323,1970451.0175060672,1852576.873793344
5208,371.9285714285714,1342145.0866250803,1853513.9720135843,3790654.7427883293,2228800.769621745,2408670.4785609846,2272841.417834672,2016834.5916048258,2039372.6408405865,1879738.3170685926,2279464.5730114444,2047378.2200669511,2052460.279321425,2757854.5915085874,1869378.0560602837,1930936.82953184,1665974.4035561404,2004381.5511221373,1693016.5642315347,2051242.4358456193,1980070.9271279539,1893647.551725148
5209,372.0,1357057.1871014975,1859606.7861398906,3837221.9714045394,2156442.527945408,2399010.806763535,2234005.082774719,2063427.953364743,2140618.388258561,1863009.7833053174,2293470.7761365324,2064812.1093990945,2048049.5635551726,2736452.9625784797,1922490.0041167133,1937910.7591529044,1673147.127518133,2030376.5173424075,1631961.6575878584,2047968.29533963,1971245.3356289463,1889004.0570448649
5210,372.07142857142856,1431759.1083474355,1865805.459755622,,2218115.331179399,2385615.9352366813,2304994.89858538,2054950.1072453286,2158605.1231404524,1866810.8604214732,2234960.544888926,2110737.397410717,2024012.02267378,2779094.9222178534,1918752.8074120497,1954536.4369261155,1752616.4972415185,2134648.7235847134,1644441.9218547132,2016237.315239682,2028634.0411128385,1874637.014308517
